FIPS,yield,pred,error,NAME,NAMELSAD
5001,58.2,58.287483,-0.08748245,Arkansas,Arkansas County
5003,61.6,56.925774,4.674225,Ashley,Ashley County
5017,54.1,56.749954,-2.6499557,Chicot,Chicot County
5021,44.1,51.965267,-7.8652687,Clay,Clay County
5029,32.4,38.91793,-6.517929,Conway,Conway County
5035,51.2,53.54546,-2.345459,Crittenden,Crittenden County
5037,53.3,54.310196,-1.0101967,Cross,Cross County
5041,50.8,55.241566,-4.4415665,Desha,Desha County
5043,57.4,54.530277,2.8697243,Drew,Drew County
5045,32.5,38.631264,-6.1312637,Faulkner,Faulkner County
5067,45.7,42.398773,3.3012276,Jackson,Jackson County
5069,55.7,53.54912,2.150879,Jefferson,Jefferson County
5077,52.5,54.880188,-2.380188,Lee,Lee County
5079,52.0,54.25172,-2.2517204,Lincoln,Lincoln County
5083,35.4,41.925533,-6.525532,Logan,Logan County
5085,46.4,50.26797,-3.8679695,Lonoke,Lonoke County
5095,42.6,50.336975,-7.7369766,Monroe,Monroe County
5107,57.7,55.14157,2.5584297,Phillips,Phillips County
5111,53.2,53.566998,-0.36699677,Poinsett,Poinsett County
5117,54.4,52.970333,1.4296684,Prairie,Prairie County
5119,40.5,44.78962,-4.2896194,Pulaski,Pulaski County
5123,50.6,53.45989,-2.85989,St. Francis,St. Francis County
5145,44.5,42.300335,2.199665,White,White County
5147,47.0,46.248844,0.75115585,Woodruff,Woodruff County
5149,36.9,43.15768,-6.257679,Yell,Yell County
17003,57.9,50.045315,7.8546867,Alexander,Alexander County
17005,64.5,60.803745,3.6962547,Bond,Bond County
17007,67.6,58.849323,8.750675,Boone,Boone County
17009,58.3,57.998707,0.30129242,Brown,Brown County
17011,65.4,68.78806,-3.3880615,Bureau,Bureau County
17015,67.8,66.00788,1.7921219,Carroll,Carroll County
17017,67.4,64.84083,2.5591736,Cass,Cass County
17019,74.2,65.727264,8.472733,Champaign,Champaign County
17021,69.8,66.30238,3.4976196,Christian,Christian County
17023,65.0,61.916958,3.0830421,Clark,Clark County
17025,58.3,56.988083,1.3119164,Clay,Clay County
17027,62.7,60.25557,2.4444313,Clinton,Clinton County
17031,45.1,48.16972,-3.0697212,Cook,Cook County
17033,64.1,59.753864,4.346134,Crawford,Crawford County
17037,62.9,63.933365,-1.0333633,DeKalb,DeKalb County
17039,69.6,67.019264,2.5807343,De Witt,De Witt County
17045,69.2,64.24154,4.958458,Edgar,Edgar County
17047,62.2,57.183403,5.0165977,Edwards,Edwards County
17049,63.9,60.80994,3.0900612,Effingham,Effingham County
17051,62.6,58.750774,3.849224,Fayette,Fayette County
17053,65.8,62.316612,3.4833908,Ford,Ford County
17055,52.5,52.611134,-0.111133575,Franklin,Franklin County
17057,64.4,60.548893,3.8511086,Fulton,Fulton County
17059,61.3,58.02076,3.2792397,Gallatin,Gallatin County
17063,58.6,60.514088,-1.9140892,Grundy,Grundy County
17067,66.5,64.671684,1.8283157,Hancock,Hancock County
17069,50.1,50.306095,-0.20609665,Hardin,Hardin County
17071,65.5,61.6685,3.831501,Henderson,Henderson County
17073,67.1,64.79383,2.3061676,Henry,Henry County
17075,56.9,61.49277,-4.5927696,Iroquois,Iroquois County
17077,48.8,55.479286,-6.679287,Jackson,Jackson County
17081,46.9,52.199997,-5.2999954,Jefferson,Jefferson County
17085,58.7,58.58604,0.113960266,Jo Daviess,Jo Daviess County
17087,43.3,47.900375,-4.600376,Johnson,Johnson County
17089,66.7,59.681286,7.018711,Kane,Kane County
17091,60.9,58.43157,2.4684334,Kankakee,Kankakee County
17093,65.2,61.831882,3.3681145,Kendall,Kendall County
17095,67.4,64.17972,3.2202835,Knox,Knox County
17097,49.9,48.046715,1.8532867,Lake,Lake County
17101,59.5,57.874367,1.6256332,Lawrence,Lawrence County
17103,66.6,66.42333,0.17666626,Lee,Lee County
17105,65.2,63.842876,1.3571205,Livingston,Livingston County
17113,66.5,66.70329,-0.20329285,McLean,McLean County
17115,73.3,66.380394,6.919609,Macon,Macon County
17117,69.8,62.35793,7.442074,Macoupin,Macoupin County
17119,60.4,60.681763,-0.28176117,Madison,Madison County
17121,59.3,58.274567,1.0254326,Marion,Marion County
17125,63.9,61.60926,2.290741,Mason,Mason County
17127,52.0,51.266342,0.73365784,Massac,Massac County
17129,64.6,65.21092,-0.61092377,Menard,Menard County
17133,55.4,57.863575,-2.4635735,Monroe,Monroe County
17139,71.2,66.053894,5.146103,Moultrie,Moultrie County
17141,60.5,64.610085,-4.1100845,Ogle,Ogle County
17143,68.6,63.719067,4.880932,Peoria,Peoria County
17145,52.2,52.86613,-0.66613007,Perry,Perry County
17147,76.1,69.80542,6.2945786,Piatt,Piatt County
17153,56.1,52.88581,3.2141876,Pulaski,Pulaski County
17155,61.2,64.30991,-3.1099129,Putnam,Putnam County
17157,54.3,55.38244,-1.0824394,Randolph,Randolph County
17161,63.6,64.21354,-0.61354065,Rock Island,Rock Island County
17163,58.6,60.04587,-1.4458733,St. Clair,St. Clair County
17165,58.8,56.780106,2.0198936,Saline,Saline County
17167,70.9,65.70713,5.192871,Sangamon,Sangamon County
17169,61.7,59.628162,2.0718384,Schuyler,Schuyler County
17171,63.9,59.63607,4.2639313,Scott,Scott County
17173,66.2,63.291595,2.9084015,Shelby,Shelby County
17175,69.0,66.52462,2.47538,Stark,Stark County
17177,63.6,62.28297,1.317028,Stephenson,Stephenson County
17179,69.7,66.026344,3.6736526,Tazewell,Tazewell County
17181,43.6,51.53094,-7.9309425,Union,Union County
17183,66.3,62.853855,3.446148,Vermilion,Vermilion County
17185,59.7,58.76396,0.936039,Wabash,Wabash County
17189,57.8,57.190845,0.60915375,Washington,Washington County
17193,62.6,56.482025,6.1179733,White,White County
17195,66.0,64.95727,1.0427322,Whiteside,Whiteside County
17197,57.6,55.951984,1.6480141,Will,Will County
17201,56.9,56.943436,-0.043434143,Winnebago,Winnebago County
17203,67.5,66.62212,0.8778763,Woodford,Woodford County
18003,59.0,61.04274,-2.0427399,Allen,Allen County
18007,60.0,64.12508,-4.1250763,Benton,Benton County
18009,61.9,63.5136,-1.6135979,Blackford,Blackford County
18011,62.1,63.455524,-1.355526,Boone,Boone County
18013,53.9,45.65642,8.24358,Brown,Brown County
18019,50.2,53.733078,-3.5330772,Clark,Clark County
18021,58.2,58.053307,0.14669418,Clay,Clay County
18023,61.0,64.27262,-3.2726212,Clinton,Clinton County
18027,67.7,58.338573,9.3614235,Daviess,Daviess County
18029,47.1,49.604645,-2.5046463,Dearborn,Dearborn County
18031,61.1,59.63103,1.4689674,Decatur,Decatur County
18033,55.2,56.369423,-1.1694221,DeKalb,DeKalb County
18035,60.3,62.230713,-1.9307137,Delaware,Delaware County
18037,63.1,58.05709,5.0429077,Dubois,Dubois County
18039,57.5,56.94886,0.55113983,Elkhart,Elkhart County
18041,57.5,60.893307,-3.3933067,Fayette,Fayette County
18047,53.1,57.31912,-4.21912,Franklin,Franklin County
18049,55.9,61.105473,-5.205471,Fulton,Fulton County
18051,64.2,59.04023,5.159767,Gibson,Gibson County
18053,61.5,63.688038,-2.1880379,Grant,Grant County
18055,60.9,55.130302,5.769699,Greene,Greene County
18057,61.0,62.794937,-1.7949371,Hamilton,Hamilton County
18059,57.1,58.2577,-1.1577034,Hancock,Hancock County
18061,54.5,52.70736,1.7926407,Harrison,Harrison County
18063,61.7,62.166565,-0.46656418,Hendricks,Hendricks County
18065,60.9,60.039078,0.86092377,Henry,Henry County
18067,65.9,65.0105,0.8895035,Howard,Howard County
18069,62.1,63.78226,-1.6822624,Huntington,Huntington County
18073,57.8,57.727325,0.0726738,Jasper,Jasper County
18077,49.4,50.621773,-1.2217712,Jefferson,Jefferson County
18079,52.5,53.59392,-1.0939217,Jennings,Jennings County
18081,57.5,58.272533,-0.7725334,Johnson,Johnson County
18083,66.6,58.960293,7.6397057,Knox,Knox County
18085,56.3,59.32032,-3.020321,Kosciusko,Kosciusko County
18087,58.0,57.088177,0.9118233,LaGrange,LaGrange County
18091,54.6,58.882233,-4.282234,LaPorte,LaPorte County
18093,51.6,51.498737,0.10126114,Lawrence,Lawrence County
18095,64.9,62.82741,2.0725899,Madison,Madison County
18097,46.6,51.73589,-5.135891,Marion,Marion County
18099,57.3,58.578003,-1.2780037,Marshall,Marshall County
18101,64.4,54.488968,9.911034,Martin,Martin County
