,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),predicted_yield(bu/acre),end_of_season_NASS_yield(bu/acre),model_uncertainty,prediction_error(bu/acre),county_state
0,17007,13.967573,14.32144,207.54195,212.8,0.552964,-5.2580566,"Boone County, IL"
1,17009,13.36743,11.94575,198.62451,177.5,0.7008873,21.124512,"Brown County, IL"
2,17011,14.80275,16.20584,219.9517,240.79999,0.51572937,-20.848282,"Bureau County, IL"
3,17015,14.892048,16.09816,221.27858,239.2,0.51755154,-17.921417,"Carroll County, IL"
4,17023,13.1698065,13.9984,195.68806,208.0,0.8100016,-12.311935,"Clark County, IL"
5,17025,11.10502,11.6429,165.00772,173.00002,0.998252,-7.9922943,"Clay County, IL"
6,17027,11.694239,13.29848,173.76283,197.6,0.7578782,-23.837173,"Clinton County, IL"
7,17029,13.665254,15.31748,203.04984,227.6,0.7057385,-24.55017,"Coles County, IL"
8,17033,12.406948,13.33886,184.35287,198.2,0.9102835,-13.847122,"Crawford County, IL"
9,17035,12.9035635,15.22999,191.732,226.3,0.7761219,-34.56801,"Cumberland County, IL"
10,17041,13.513841,15.16269,200.80002,225.3,0.65609264,-24.499985,"Douglas County, IL"
11,17045,13.558135,14.98098,201.45818,222.6,0.7037349,-21.14183,"Edgar County, IL"
12,17047,11.579148,12.47742,172.05272,185.4,1.0364219,-13.347275,"Edwards County, IL"
13,17049,12.559832,14.63775,186.62454,217.5,0.8246913,-30.875458,"Effingham County, IL"
14,17055,10.403619,11.48138,154.58572,170.6,1.0663304,-16.014282,"Franklin County, IL"
15,17057,13.50235,14.02532,200.62927,208.40001,0.6759761,-7.7707367,"Fulton County, IL"
16,17061,12.610064,15.41843,187.37093,229.1,0.81118125,-41.72908,"Greene County, IL"
17,17067,13.933246,15.35786,207.03189,228.2,0.6343867,-21.168106,"Hancock County, IL"
18,17075,13.226129,14.38874,196.52495,213.8,0.598053,-17.275055,"Iroquois County, IL"
19,17077,10.756519,13.06966,159.8294,194.20001,0.9658284,-34.370605,"Jackson County, IL"
20,17081,10.143,10.54591,150.71323,156.7,1.1238732,-5.9867706,"Jefferson County, IL"
21,17083,12.360723,13.03601,183.66602,193.7,0.8284391,-10.033981,"Jersey County, IL"
22,17085,13.388307,14.28106,198.93472,212.20001,0.59520066,-13.265289,"Jo Daviess County, IL"
23,17089,14.050737,15.72801,208.77768,233.70001,0.63210434,-24.922333,"Kane County, IL"
24,17095,14.5840025,16.03086,216.70137,238.20001,0.55485225,-21.498642,"Knox County, IL"
25,17097,11.453362,11.08431,170.1837,164.7,0.87447125,5.4837036,"Lake County, IL"
26,17099,13.999497,15.1425,208.01631,225.0,0.5302626,-16.983688,"LaSalle County, IL"
27,17101,11.790274,13.08985,175.1898,194.50002,0.9765755,-19.310211,"Lawrence County, IL"
28,17105,13.838609,15.57322,205.62569,231.40001,0.5789072,-25.774323,"Livingston County, IL"
29,17107,14.609912,15.78185,217.08636,234.5,0.5640567,-17.413635,"Logan County, IL"
30,17113,14.285674,16.60291,212.26857,246.69998,0.54898167,-34.43141,"McLean County, IL"
31,17115,14.195088,16.40774,210.92256,243.8,0.58477855,-32.87744,"Macon County, IL"
32,17117,12.73717,13.89072,189.25958,206.40001,0.76458097,-17.140427,"Macoupin County, IL"
33,17119,12.089315,13.45327,179.63322,199.9,0.72417474,-20.26677,"Madison County, IL"
34,17121,10.968196,12.32263,162.97469,183.1,0.990756,-20.12532,"Marion County, IL"
35,17129,14.620684,16.26641,217.24641,241.70001,0.6153833,-24.453598,"Menard County, IL"
36,17133,11.454751,12.28225,170.20433,182.50002,0.70138854,-12.295685,"Monroe County, IL"
37,17135,13.000467,13.7965,193.17188,205.0,0.73227614,-11.828125,"Montgomery County, IL"
38,17137,14.677107,15.37805,218.0848,228.5,0.63002604,-10.415207,"Morgan County, IL"
39,17141,14.2519045,15.82223,211.76678,235.1,0.5502696,-23.333221,"Ogle County, IL"
40,17143,14.456069,14.69832,214.80043,218.40001,0.56731063,-3.5995789,"Peoria County, IL"
41,17147,14.372346,16.22603,213.55641,241.1,0.5336186,-27.543594,"Piatt County, IL"
42,17149,13.515158,13.47346,200.81958,200.20001,0.70743,0.6195679,"Pike County, IL"
43,17151,12.073139,10.57283,179.39285,157.1,0.8813981,22.292847,"Pope County, IL"
44,17153,11.59399,12.1813,172.27325,181.0,0.9510719,-8.726746,"Pulaski County, IL"
45,17157,10.876521,11.62944,161.6125,172.8,0.93292946,-11.1875,"Randolph County, IL"
46,17159,11.588361,12.07362,172.1896,179.4,0.8951174,-7.210388,"Richland County, IL"
47,17163,11.582361,12.6524,172.10046,188.0,0.821174,-15.899536,"St. Clair County, IL"
48,17167,14.551372,16.70386,216.21652,248.2,0.6428277,-31.983475,"Sangamon County, IL"
49,17171,13.506255,13.50711,200.6873,200.7,0.7354351,-0.0126953125,"Scott County, IL"
50,17175,15.073132,15.16269,223.96927,225.3,0.47780082,-1.3307343,"Stark County, IL"
51,17177,14.033032,14.83292,208.5146,220.40001,0.5649183,-11.8854065,"Stephenson County, IL"
52,17179,14.292786,15.83569,212.37424,235.3,0.6144601,-22.925766,"Tazewell County, IL"
53,17183,13.261486,14.6714,197.05031,218.0,0.6685285,-20.949692,"Vermilion County, IL"
54,17185,12.337468,12.32936,183.32048,183.2,0.94057435,0.1204834,"Wabash County, IL"
55,17189,11.119325,12.86776,165.22028,191.2,0.90729684,-25.979721,"Washington County, IL"
56,17191,11.601743,12.24187,172.38846,181.9,1.0307479,-9.511536,"Wayne County, IL"
57,17193,12.184618,11.82461,181.0493,175.7,0.99858105,5.349304,"White County, IL"
58,17195,14.701007,15.49246,218.43993,230.20001,0.52014047,-11.760086,"Whiteside County, IL"
59,17197,12.753844,13.06966,189.50734,194.20001,0.7387238,-4.6926727,"Will County, IL"
60,17199,10.550011,9.75177,156.76094,144.90001,1.0298152,11.860931,"Williamson County, IL"
61,17201,13.778821,14.19357,204.73732,210.90001,0.63480484,-6.162689,"Winnebago County, IL"
62,18001,11.878571,13.24464,176.5018,196.8,0.8237378,-20.298203,"Adams County, IN"
63,18003,11.733895,13.0562,174.35208,194.0,0.81464195,-19.647919,"Allen County, IN"
64,18005,12.150577,13.37251,180.54349,198.7,0.9233054,-18.15651,"Bartholomew County, IN"
65,18007,13.970836,15.45881,207.59042,229.7,0.5647594,-22.109573,"Benton County, IN"
66,18011,12.97353,14.12627,192.77162,209.90001,0.79939115,-17.128387,"Boone County, IN"
67,18015,13.830452,14.57718,205.50449,216.6,0.6666237,-11.09552,"Carroll County, IN"
68,18017,13.323278,13.55422,197.96848,201.40001,0.70422304,-3.4315338,"Cass County, IN"
69,18019,10.732388,11.63617,159.47084,172.90001,1.1230345,-13.429169,"Clark County, IN"
70,18021,12.73422,12.53799,189.21574,186.3,0.8081773,2.915741,"Clay County, IN"
71,18023,13.181096,14.34836,195.85582,213.2,0.68801296,-17.344177,"Clinton County, IN"
72,18027,12.70688,13.15715,188.80951,195.5,0.9068106,-6.6904907,"Daviess County, IN"
73,18029,10.192351,12.32936,151.44653,183.2,1.0336322,-31.753464,"Dearborn County, IN"
74,18031,12.676591,14.77235,188.35945,219.5,0.91019577,-31.140549,"Decatur County, IN"
75,18033,10.838037,11.53522,161.04066,171.40001,0.8919315,-10.3593445,"DeKalb County, IN"
76,18035,12.392085,13.11004,184.13202,194.8,0.81340396,-10.667984,"Delaware County, IN"
77,18037,12.399852,12.80046,184.24742,190.2,0.94561934,-5.9525757,"Dubois County, IN"
78,18039,12.144701,12.06689,180.45618,179.3,0.86971027,1.1561737,"Elkhart County, IN"
79,18041,12.60623,13.81669,187.31396,205.3,0.8428887,-17.986038,"Fayette County, IN"
80,18047,11.588291,13.21099,172.18858,196.3,0.93228275,-24.11142,"Franklin County, IN"
81,18049,13.0134945,12.71297,193.36545,188.9,0.7656231,4.465454,"Fulton County, IN"
82,18051,12.933165,13.3927,192.17184,199.0,0.9058026,-6.8281555,"Gibson County, IN"
83,18057,12.714428,13.8638,188.92166,206.0,0.9100259,-17.078339,"Hamilton County, IN"
84,18059,12.4736805,13.26483,185.34444,197.09999,0.86160016,-11.755554,"Hancock County, IN"
85,18061,10.746355,11.25929,159.67839,167.3,1.1040381,-7.6216125,"Harrison County, IN"
86,18063,12.664203,13.95129,188.17537,207.3,0.9387586,-19.124634,"Hendricks County, IN"
87,18067,13.493136,14.43585,200.49237,214.5,0.68749183,-14.007629,"Howard County, IN"
88,18069,12.327506,12.67932,183.17245,188.40001,0.77997863,-5.2275543,"Huntington County, IN"
89,18071,11.820064,13.24464,175.63245,196.8,0.9459094,-21.167557,"Jackson County, IN"
90,18075,11.562204,11.69674,171.80096,173.8,0.9874582,-1.9990387,"Jay County, IN"
91,18077,10.187564,11.42081,151.3754,169.7,1.0682138,-18.3246,"Jefferson County, IN"
92,18079,11.400963,12.24187,169.40509,181.9,1.0122645,-12.494904,"Jennings County, IN"
93,18081,12.344186,13.27156,183.4203,197.2,0.97692907,-13.779694,"Johnson County, IN"
94,18083,12.480319,13.93783,185.44308,207.1,0.9318034,-21.656921,"Knox County, IN"
95,18085,12.530501,12.38993,186.18874,184.1,0.73812735,2.0887299,"Kosciusko County, IN"
