,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),predicted_yield(bu/acre),end_of_season_NASS_yield(bu/acre),model_uncertainty,prediction_error(bu/acre),county_state
0,17001,11.853657,11.94575,176.1316,177.5,0.69896966,-1.368393,"Adams County, IL"
1,17003,10.912437,12.22841,162.14618,181.7,0.9990855,-19.553818,"Alexander County, IL"
2,17005,11.522398,12.49088,171.20949,185.6,0.8211161,-14.390518,"Bond County, IL"
3,17007,12.871073,12.93506,191.24922,192.2,0.586554,-0.95077515,"Boone County, IL"
4,17009,11.753677,12.20149,174.64603,181.3,0.7382985,-6.6539764,"Brown County, IL"
5,17011,13.394236,13.41962,199.02281,199.4,0.527157,-0.377182,"Bureau County, IL"
6,17013,11.846031,11.88518,176.0183,176.6,0.7322548,-0.5817108,"Calhoun County, IL"
7,17015,14.263451,13.43981,211.93835,199.7,0.51272464,12.238358,"Carroll County, IL"
8,17017,12.9274645,13.78304,192.08714,204.8,0.5846795,-12.71286,"Cass County, IL"
9,17019,12.461893,12.96871,185.1693,192.7,0.61762166,-7.5307007,"Champaign County, IL"
10,17021,13.0637,13.33213,194.11143,198.1,0.5922048,-3.9885712,"Christian County, IL"
11,17023,11.820771,13.41962,175.64296,199.4,0.74481404,-23.757034,"Clark County, IL"
12,17025,10.7137165,11.42081,159.1934,169.7,0.95531946,-10.506592,"Clay County, IL"
13,17027,11.097011,11.8448,164.88872,176.0,0.9491638,-11.111282,"Clinton County, IL"
14,17029,12.428498,13.64171,184.67308,202.70001,0.66846967,-18.026932,"Coles County, IL"
15,17033,10.997977,12.06016,163.41719,179.2,0.87798434,-15.782806,"Crawford County, IL"
16,17035,11.223789,12.50434,166.7725,185.8,0.78619474,-19.027496,"Cumberland County, IL"
17,17037,12.714748,12.80046,188.92642,190.2,0.56813246,-1.2735748,"DeKalb County, IL"
18,17039,12.949465,13.49365,192.41405,200.50002,0.57259643,-8.085968,"De Witt County, IL"
19,17041,12.2765665,13.84361,182.41556,205.7,0.6969524,-23.28444,"Douglas County, IL"
20,17045,12.1122265,12.71297,179.97365,188.9,0.6863753,-8.926346,"Edgar County, IL"
21,17047,11.130145,11.66309,165.38106,173.3,0.92235255,-7.9189453,"Edwards County, IL"
22,17049,11.865215,12.84084,176.30334,190.8,0.7487629,-14.496658,"Effingham County, IL"
23,17051,11.286241,12.24187,167.70045,181.9,0.78900915,-14.199539,"Fayette County, IL"
24,17053,12.071573,12.87449,179.36958,191.3,0.6811008,-11.93042,"Ford County, IL"
25,17055,10.483996,11.01701,155.78004,163.7,1.0436599,-7.9199524,"Franklin County, IL"
26,17057,12.332692,12.37647,183.24951,183.9,0.6489189,-0.6504822,"Fulton County, IL"
27,17059,13.068051,11.89191,194.1761,176.7,0.8469295,17.476105,"Gallatin County, IL"
28,17061,12.3295,12.83411,183.20209,190.70001,0.6890131,-7.497925,"Greene County, IL"
29,17063,12.229694,12.3832,181.71909,184.0,0.6464294,-2.2809143,"Grundy County, IL"
30,17065,10.926207,11.40735,162.35077,169.5,0.9608514,-7.149231,"Hamilton County, IL"
31,17067,13.185326,13.69555,195.91866,203.5,0.5999434,-7.5813446,"Hancock County, IL"
32,17071,13.712971,13.41962,203.75885,199.4,0.5844743,4.358856,"Henderson County, IL"
33,17073,13.511366,13.99167,200.76324,207.9,0.5057122,-7.1367493,"Henry County, IL"
34,17075,11.769915,12.80046,174.8873,190.2,0.7280198,-15.312698,"Iroquois County, IL"
35,17077,10.805258,11.87172,160.5536,176.40001,1.0254706,-15.846405,"Jackson County, IL"
36,17079,11.386651,11.89864,169.19244,176.8,0.82122535,-7.607559,"Jasper County, IL"
37,17081,9.843066,10.23633,146.25656,152.1,1.0941854,-5.843445,"Jefferson County, IL"
38,17083,11.942324,12.93506,177.4491,192.2,0.73066777,-14.7509,"Jersey County, IL"
39,17085,12.493146,13.00909,185.63367,193.3,0.63454574,-7.666336,"Jo Daviess County, IL"
40,17087,10.075673,11.11123,149.71283,165.1,1.1988963,-15.3871765,"Johnson County, IL"
41,17089,11.961435,11.83807,177.73306,175.9,0.68626,1.8330688,"Kane County, IL"
42,17091,11.1729965,11.58906,166.01778,172.2,0.8123078,-6.1822205,"Kankakee County, IL"
43,17093,12.654108,12.25533,188.02538,182.1,0.6178136,5.9253693,"Kendall County, IL"
44,17095,13.511408,13.72247,200.76387,203.90001,0.5079916,-3.136139,"Knox County, IL"
45,17097,10.03726,11.08431,149.14206,164.7,1.0384593,-15.557938,"Lake County, IL"
46,17099,12.898764,12.47069,191.66068,185.3,0.55911946,6.360672,"LaSalle County, IL"
47,17101,11.31473,11.46792,168.12376,170.40001,0.8623066,-2.276245,"Lawrence County, IL"
48,17103,13.021545,13.0562,193.48508,194.0,0.5684422,-0.5149231,"Lee County, IL"
49,17105,12.481844,12.20822,185.46574,181.4,0.64160496,4.06575,"Livingston County, IL"
50,17107,13.082005,14.10608,194.38342,209.6,0.5520518,-15.216583,"Logan County, IL"
51,17109,12.997483,13.33213,193.12753,198.1,0.55614716,-4.972473,"McDonough County, IL"
52,17111,12.107185,12.07362,179.89874,179.4,0.66133565,0.49874878,"McHenry County, IL"
53,17113,12.885989,13.50711,191.47087,200.7,0.60702455,-9.229126,"McLean County, IL"
54,17115,13.160615,14.07916,195.55148,209.2,0.6266016,-13.648514,"Macon County, IL"
55,17117,12.639339,12.91487,187.80594,191.90001,0.64532816,-4.0940704,"Macoupin County, IL"
56,17119,12.071222,12.51107,179.36438,185.90001,0.809101,-6.5356293,"Madison County, IL"
57,17121,10.793206,12.38993,160.37454,184.1,0.9383189,-23.725464,"Marion County, IL"
58,17123,13.212196,13.8638,196.31793,206.0,0.53450835,-9.682068,"Marshall County, IL"
59,17125,11.9977665,13.09658,178.2729,194.59999,0.68434614,-16.327087,"Mason County, IL"
60,17127,11.588449,10.99009,172.19092,163.3,1.0013472,8.890915,"Massac County, IL"
61,17129,13.07312,14.48296,194.25142,215.2,0.5887726,-20.948578,"Menard County, IL"
62,17131,14.1003,12.86103,209.51411,191.09999,0.5479709,18.414124,"Mercer County, IL"
63,17133,10.997971,10.5661,163.4171,157.0,0.9860152,6.417099,"Monroe County, IL"
64,17135,12.605249,12.84084,187.2994,190.8,0.6026945,-3.5006104,"Montgomery County, IL"
65,17137,13.017855,13.65517,193.43024,202.90001,0.61242247,-9.469772,"Morgan County, IL"
66,17139,12.102142,13.65517,179.8238,202.90001,0.7029309,-23.076202,"Moultrie County, IL"
67,17141,13.509577,12.84084,200.73665,190.8,0.5509986,9.9366455,"Ogle County, IL"
68,17143,13.148799,14.37528,195.37592,213.6,0.5831917,-18.22409,"Peoria County, IL"
69,17145,9.937832,10.68724,147.66467,158.8,1.0983516,-11.13533,"Perry County, IL"
70,17147,13.360541,14.17338,198.52216,210.6,0.5617842,-12.07785,"Piatt County, IL"
71,17149,12.329733,12.41685,183.20554,184.5,0.6501076,-1.2944641,"Pike County, IL"
72,17151,11.144508,12.5178,165.59448,186.0,1.0180856,-20.405518,"Pope County, IL"
73,17153,11.973979,11.80442,177.91945,175.40001,0.96855044,2.5194397,"Pulaski County, IL"
74,17155,12.723689,13.14369,189.05928,195.3,0.5675733,-6.2407227,"Putnam County, IL"
75,17157,10.125687,11.24583,150.45596,167.09999,1.0569367,-16.644028,"Randolph County, IL"
76,17159,10.9014225,11.19199,161.9825,166.3,0.8979312,-4.317505,"Richland County, IL"
77,17161,13.512987,13.34559,200.78732,198.3,0.5419718,2.48732,"Rock Island County, IL"
78,17163,11.133435,10.92952,165.42995,162.4,1.0043399,3.029953,"St. Clair County, IL"
79,17165,11.756968,12.8543,174.69492,191.0,0.9272039,-16.305084,"Saline County, IL"
80,17167,13.143524,13.64844,195.29753,202.8,0.59344965,-7.502472,"Sangamon County, IL"
81,17169,11.626991,12.30244,172.76361,182.8,0.728013,-10.036392,"Schuyler County, IL"
