,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),predicted_yield(bu/acre),end_of_season_NASS_yield(bu/acre),model_uncertainty,prediction_error(bu/acre)
0,17005,14.448935,13.91091,214.69443,206.7,0.5640195,7.9944305
1,17007,14.208836,13.46,211.12683,200.0,0.52571064,11.126831
2,17009,14.363339,12.0467,213.42258,179.0,0.5777017,34.422577
3,17011,15.469745,13.69555,229.86247,203.5,0.5087152,26.362473
4,17013,13.694111,12.20149,203.47862,181.3,0.58573395,22.17862
5,17015,15.612741,13.7965,231.98724,205.0,0.4848458,26.987244
6,17017,15.43014,14.2003,229.27399,211.0,0.60314775,18.273987
7,17019,14.891279,14.96752,221.26715,222.4,0.5350448,-1.132843
8,17021,15.544446,14.71178,230.97246,218.59999,0.5022107,12.372467
9,17023,14.599005,13.80996,216.92429,205.20001,0.5105977,11.724274
10,17025,13.856581,14.133,205.89273,210.00002,0.6348786,-4.1072845
11,17027,13.970146,14.02532,207.58018,208.40001,0.6462272,-0.8198242
12,17029,14.918416,14.806,221.67038,220.0,0.5236981,1.6703796
13,17031,12.144139,11.46119,180.44783,170.3,0.78916585,10.147827
14,17033,14.484995,13.6619,215.23024,203.0,0.60158235,12.23024
15,17037,14.691788,13.64171,218.30293,202.70001,0.5681669,15.602921
16,17039,15.303434,14.07916,227.3913,209.2,0.516469,18.1913
17,17045,14.527813,13.99167,215.86647,207.9,0.57465124,7.9664764
18,17047,13.157376,12.57164,195.50336,186.8,0.70232517,8.703354
19,17049,14.690424,14.32144,218.28267,212.8,0.5185935,5.482666
20,17051,14.46957,13.94456,215.00104,207.2,0.5636703,7.8010406
21,17053,14.388052,13.3927,213.78978,199.0,0.56481874,14.78978
22,17055,12.299026,11.95921,182.74927,177.70001,0.75658524,5.0492554
23,17057,14.185377,12.99563,210.77826,193.1,0.5658052,17.678253
24,17059,14.673208,12.90141,218.02687,191.7,0.7579659,26.326874
25,17061,14.3265295,13.21772,212.87563,196.40001,0.5963043,16.475616
26,17063,14.417774,13.55422,214.23141,201.40001,0.6070937,12.831406
27,17067,14.875576,13.52057,221.03383,200.9,0.5605142,20.133835
28,17069,10.717888,11.83807,159.25539,175.9,1.0055484,-16.644608
29,17073,15.342956,13.62825,227.97855,202.5,0.52653146,25.478546
30,17075,13.895642,13.06966,206.47314,194.20001,0.5521827,12.273132
31,17077,13.07194,12.19476,194.23389,181.20001,0.7954915,13.0338745
32,17081,12.313675,11.7102,182.96693,174.0,0.78477156,8.966934
33,17085,14.013813,13.45327,208.22902,199.9,0.5608055,8.329025
34,17089,13.869842,13.89745,206.08977,206.50002,0.61510694,-0.4102478
35,17091,13.823854,12.8543,205.40646,191.0,0.57348347,14.406464
36,17093,14.283458,14.24068,212.23563,211.59999,0.5814392,0.6356354
37,17095,15.00038,13.33213,222.88826,198.1,0.53364295,24.788254
38,17097,11.571545,11.05066,171.93974,164.2,0.8002898,7.739746
39,17101,13.659262,12.86103,202.9608,191.09999,0.6949123,11.860809
40,17103,15.2060585,13.35232,225.94441,198.4,0.55639267,27.544418
41,17105,14.586944,14.03205,216.74507,208.5,0.59470206,8.245071
42,17107,15.560667,14.09935,231.21349,209.5,0.48812068,21.713486
43,17113,15.252057,13.84361,226.6279,205.7,0.51856375,20.927902
44,17115,15.19449,14.88003,225.77252,221.09999,0.53375286,4.672531
45,17117,14.376162,13.27156,213.6131,197.2,0.53917074,16.413101
46,17119,14.435763,13.98494,214.49872,207.8,0.56716263,6.698715
47,17121,13.945954,13.56768,207.22072,201.6,0.64264387,5.6207123
48,17123,14.887846,14.43585,221.21614,214.5,0.5193083,6.7161407
49,17125,14.768351,13.28502,219.44058,197.4,0.6386557,22.040588
50,17129,15.564416,13.5273,231.26918,201.0,0.5623128,30.26918
51,17133,13.03652,12.4505,193.70758,185.0,0.7093676,8.707581
52,17135,14.947218,14.28106,222.09834,212.20001,0.5149512,9.898331
53,17139,15.044683,14.92714,223.54655,221.8,0.5135703,1.7465515
54,17141,14.962854,13.20426,222.33067,196.2,0.49813735,26.130676
55,17143,14.829697,14.4695,220.35211,215.0,0.49045476,5.352112
56,17147,15.479835,14.32144,230.0124,212.8,0.53617686,17.212402
57,17153,13.128331,12.67932,195.0718,188.40001,0.7945631,6.6717834
58,17155,14.83236,13.48019,220.39168,200.3,0.52716166,20.091675
59,17157,12.648464,12.49761,187.94151,185.7,0.82018584,2.241516
60,17161,15.177677,13.88399,225.52269,206.3,0.5856872,19.222687
61,17163,13.842562,13.3927,205.68443,199.0,0.62778974,6.684433
62,17165,13.144094,12.90814,195.30602,191.8,0.72975147,3.506012
63,17167,15.376103,14.50988,228.47108,215.6,0.53401756,12.8710785
64,17169,14.408954,12.24187,214.10036,181.9,0.57702816,32.200363
65,17171,14.853018,12.76681,220.69864,189.70001,0.61135685,30.998627
66,17173,15.011179,13.9984,223.04872,208.0,0.5189222,15.048721
67,17175,15.469235,14.61756,229.85492,217.20001,0.49115053,12.654907
68,17177,14.510119,13.65517,215.60356,202.90001,0.53923947,12.703552
69,17179,15.186848,13.78304,225.65895,204.8,0.5005135,20.858948
70,17181,11.481604,11.01701,170.60332,163.7,0.97976834,6.9033203
71,17183,14.207206,13.25137,211.10262,196.90001,0.5297648,14.202606
72,17185,14.007956,12.64567,208.14198,187.9,0.65715414,20.24199
73,17189,13.289255,13.69555,197.46294,203.5,0.6772103,-6.0370636
74,17193,13.928803,13.00236,206.96588,193.20001,0.77348924,13.765869
75,17195,15.082505,13.63498,224.10855,202.6,0.588552,21.508545
76,17197,13.167748,12.62548,195.65749,187.59999,0.5856957,8.057495
77,17201,13.775456,13.17734,204.68732,195.79999,0.5702105,8.887329
78,17203,15.320586,14.81946,227.64616,220.2,0.54422724,7.446167
79,18003,13.326081,13.28502,198.01013,197.4,0.50218,0.61013794
80,18005,12.937162,13.46,192.23125,200.0,0.5410761,-7.768753
81,18007,14.450057,12.787,214.7111,190.0,0.51312566,24.711105
82,18009,13.57061,13.85707,201.64354,205.90001,0.5610008,-4.2564697
83,18011,14.549278,14.11954,216.18541,209.8,0.48647302,6.3854065
84,18013,9.356126,11.97267,139.0212,177.9,1.1715124,-38.8788
85,18019,11.844852,12.16784,176.00078,180.8,0.8357547,-4.799225
86,18021,14.104882,13.10331,209.5822,194.7,0.5338647,14.882202
87,18023,14.769548,14.15319,219.45837,210.3,0.4499058,9.158371
88,18027,14.468563,14.56372,214.98608,216.4,0.62666833,-1.4139099
89,18029,11.45507,10.54591,170.20906,156.7,0.65929615,13.509064
90,18031,13.079134,12.53799,194.34077,186.3,0.53969526,8.0407715
91,18033,12.56275,12.03997,186.66791,178.90001,0.56713253,7.7678986
92,18035,13.491059,13.47346,200.4615,200.20001,0.5295716,0.26148987
93,18037,12.979655,12.86776,192.86264,191.2,0.76622754,1.6626434
94,18039,12.644252,12.0467,187.87894,179.0,0.6086117,8.878937
95,18041,13.36384,13.31867,198.57118,197.90001,0.54396033,0.6711731
96,18043,10.65597,11.90537,158.33536,176.9,0.89371645,-18.564636
97,18047,12.643597,11.73712,187.8692,174.4,0.5427332,13.469208
98,18049,13.772741,12.4505,204.64697,185.0,0.5363885,19.646973
99,18053,13.906906,14.15319,206.6405,210.3,0.52817863,-3.6595001
100,18055,13.4228115,13.37924,199.44742,198.8,0.608269,0.64741516
101,18057,13.52224,14.5368,200.9248,216.00002,0.53731847,-15.075211
102,18059,12.959111,12.80046,192.55737,190.2,0.6190395,2.357376
103,18061,11.251753,12.67932,167.188,188.40001,0.8637237,-21.212006
104,18063,14.165358,14.01859,210.4808,208.3,0.5199123,2.1808014
105,18065,13.965093,13.74266,207.5051,204.2,0.55289483,3.3050995
106,18067,14.422035,15.2771,214.29472,227.0,0.47308308,-12.7052765
107,18069,13.588553,13.85707,201.91016,205.90001,0.5059781,-3.989853
108,18077,11.6608305,11.48138,173.26643,170.6,0.7363516,2.6664276
109,18079,12.242247,11.56887,181.9056,171.9,0.6282694,10.0056
110,18081,13.107815,11.56887,194.76694,171.9,0.60056674,22.866943
111,18083,14.467037,13.65517,214.96341,202.90001,0.6401657,12.0634
112,18085,13.073404,12.71297,194.25565,188.9,0.55081946,5.355652
113,18087,12.082212,10.8353,179.52768,161.00002,0.6608287,18.527664
114,18091,12.488764,11.441,185.56856,170.0,0.65404487,15.568558
115,18093,12.178135,12.94852,180.95297,192.4,0.7661667,-11.4470215
116,18095,13.873421,14.55699,206.14296,216.3,0.5135515,-10.157043
117,18097,12.191456,12.24187,181.15091,181.9,0.75671065,-0.7490845
118,18099,13.229086,12.48415,196.5689,185.5,0.54435617,11.068893
119,18101,13.026268,14.01186,193.55525,208.2,0.77714527,-14.644745
120,18105,11.337738,12.30244,168.46565,182.8,0.7391001,-14.334351
121,18107,14.657861,14.66467,217.79883,217.90001,0.48099962,-0.10118103
122,18109,13.631607,13.17061,202.54988,195.70001,0.49714994,6.849869
123,18111,14.1126,12.29571,209.69688,182.7,0.5522104,26.996887
124,18113,13.16155,12.63221,195.56537,187.7,0.55565476,7.8653717
125,18115,11.430183,9.51622,169.83928,141.40001,0.73651695,28.43927
126,18117,13.185431,13.48019,195.92021,200.3,0.70180035,-4.3797913
127,18119,12.467062,12.3832,185.2461,184.0,0.596501,1.2460938
128,18127,13.652224,11.9794,202.85622,178.0,0.54532963,24.856216
129,18129,14.14304,14.806,210.14919,220.0,0.7534913,-9.850815
130,18133,14.21811,13.21099,211.26463,196.3,0.50525355,14.96463
131,18135,13.420497,13.7965,199.41302,205.0,0.5528941,-5.586975
132,18137,12.226658,11.66309,181.67397,173.3,0.6019554,8.373962
133,18139,13.684732,13.27156,203.33926,197.2,0.5309357,6.139267
134,18141,12.78413,10.9699,189.95735,163.0,0.5857284,26.957352
