,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),predicted_yield(bu/acre),end_of_season_NASS_yield(bu/acre),model_uncertainty,prediction_error(bu/acre)
0,17001,12.838186,13.51384,190.76057,200.8,0.61571544,-10.039429
1,17003,10.282093,10.91606,152.77998,162.20001,1.2690611,-9.420029
2,17005,11.802364,13.31194,175.36946,197.8,0.8379758,-22.430542
3,17007,11.982256,14.07916,178.04243,209.2,0.7024157,-31.157562
4,17009,12.709188,13.56095,188.84381,201.5,0.6935464,-12.656189
5,17011,14.056928,15.14923,208.86966,225.1,0.57084495,-16.230347
6,17013,11.282057,12.50434,167.63829,185.8,0.8699374,-18.161713
7,17015,14.056955,15.35786,208.87007,228.2,0.5574327,-19.329926
8,17017,13.95583,14.46277,207.36746,214.90001,0.7049366,-7.532547
9,17019,12.809851,14.74543,190.33954,219.1,0.8129693,-28.760468
10,17021,14.147712,15.20307,210.2186,225.9,0.679961,-15.6813965
11,17023,12.29842,13.93783,182.74026,207.1,0.93282384,-24.359741
12,17025,10.576287,13.70901,157.15137,203.7,1.1304185,-46.54863
13,17027,11.109041,13.22445,165.06747,196.5,1.0100632,-31.432526
14,17033,11.444574,14.30798,170.05312,212.59999,1.0952982,-42.546875
15,17035,11.851341,14.96752,176.0972,222.4,0.95987177,-46.302795
16,17037,12.651613,15.08193,187.98831,224.1,0.6385171,-36.111694
17,17039,13.560685,15.67417,201.49606,232.9,0.68532836,-31.40393
18,17041,12.717004,14.133,188.95995,210.00002,0.9044619,-21.04007
19,17043,10.335362,12.43031,153.5715,184.70001,0.99296135,-31.12851
20,17045,13.15559,14.26087,195.47682,211.90001,0.8999291,-16.423187
21,17047,10.991167,12.08035,163.31601,179.5,1.1813338,-16.18399
22,17049,12.079346,14.86657,179.48508,220.90001,0.9446884,-41.414932
23,17053,12.689314,14.97425,188.5485,222.5,0.78314865,-33.951508
24,17055,9.56788,11.85153,142.1676,176.1,1.2003819,-33.932404
25,17057,13.49941,14.30125,200.58559,212.50002,0.64097685,-11.914429
26,17059,12.139933,12.29571,180.38533,182.7,1.1277331,-2.3146667
27,17061,12.079412,13.95802,179.48607,207.40001,0.821479,-27.91394
28,17063,12.881574,14.49642,191.40526,215.4,0.6881106,-23.994736
29,17065,11.070014,11.52176,164.48758,171.2,1.1734513,-6.7124176
30,17067,14.092988,14.41566,209.40547,214.2,0.5570311,-4.794525
31,17071,14.381186,14.81946,213.68774,220.2,0.5883626,-6.512253
32,17073,14.148392,15.60687,210.2287,231.9,0.5469383,-21.671295
33,17075,12.545125,14.29452,186.40602,212.40001,0.7794536,-25.993988
34,17077,9.482717,11.77077,140.90218,174.90001,1.1584336,-33.997833
35,17079,11.63137,13.70228,172.82867,203.6,0.98745733,-30.771332
36,17081,9.6365,10.92952,143.18723,162.4,1.2283158,-19.212769
37,17083,10.916451,13.87053,162.20583,206.1,0.9790523,-43.89418
38,17085,12.803978,14.18684,190.25227,210.8,0.6386907,-20.54773
39,17087,11.070421,11.3064,164.49364,168.0,1.1022162,-3.506363
40,17089,11.784134,14.4695,175.09857,215.0,0.7272392,-39.90143
41,17091,12.473684,14.09935,185.3445,209.5,0.73371726,-24.155502
42,17093,12.609961,14.89349,187.3694,221.3,0.6553014,-33.930603
43,17095,14.313024,15.4117,212.67494,229.0,0.5956148,-16.325058
44,17097,10.40055,12.72643,154.54012,189.1,0.83638126,-34.55989
45,17099,13.30032,14.806,197.62733,220.0,0.64834934,-22.372665
46,17101,10.854711,12.92833,161.28842,192.1,1.2011104,-30.811584
47,17103,13.27041,15.10212,197.1829,224.40001,0.6378526,-27.217102
48,17105,13.405686,14.36182,199.19296,213.40001,0.7347732,-14.2070465
49,17107,14.138029,15.41843,210.07472,229.1,0.6983669,-19.025284
50,17109,14.364061,14.63775,213.4333,217.5,0.5927943,-4.066696
51,17113,13.950707,15.63379,207.29135,232.3,0.6660498,-25.008652
52,17115,13.807682,15.64725,205.16615,232.5,0.75643116,-27.333847
53,17117,12.040115,14.07916,178.90216,209.2,0.81183445,-30.297836
54,17119,12.228071,13.51384,181.69496,200.8,0.8910412,-19.105042
55,17121,10.583714,13.07639,157.26172,194.3,1.1214561,-37.038284
56,17123,14.371944,14.92041,213.55045,221.70001,0.59435445,-8.149567
57,17125,13.165,14.79927,195.61664,219.9,0.8263498,-24.283356
58,17127,10.459866,11.49484,155.42148,170.8,1.2399484,-15.378525
59,17129,14.402599,15.43189,214.00594,229.3,0.6682847,-15.294067
60,17131,14.592109,15.25018,216.82182,226.6,0.5631329,-9.778183
61,17133,10.241653,11.5083,152.17911,171.0,1.0792449,-18.820892
62,17135,12.728093,14.38874,189.12471,213.8,0.7706796,-24.675293
63,17137,13.84255,14.67813,205.68425,218.1,0.69284785,-12.415756
64,17139,13.06498,14.16665,194.13046,210.5,0.8726152,-16.369537
65,17141,13.039116,15.79531,193.74615,234.7,0.63017625,-40.953842
66,17143,14.522221,15.10885,215.78337,224.5,0.5826232,-8.716629
67,17145,8.679701,10.86222,128.97029,161.4,1.1695218,-32.429703
68,17147,13.39418,14.81273,199.022,220.1,0.76890707,-21.078003
69,17153,10.911137,11.83134,162.12685,175.8,1.192624,-13.673157
70,17155,14.093033,14.55026,209.40614,216.2,0.5704349,-6.7938538
71,17157,9.446617,11.54868,140.36578,171.6,1.1272585,-31.234222
72,17161,14.3335285,15.08866,212.97963,224.20001,0.5345327,-11.220383
73,17163,10.872325,12.47069,161.55016,185.3,1.0573351,-23.749847
74,17165,10.9851265,12.16111,163.22626,180.7,1.159922,-17.47374
75,17167,14.328875,15.56649,212.91048,231.3,0.6771813,-18.389526
76,17169,12.929073,13.27829,192.11105,197.3,0.66272897,-5.1889496
77,17171,12.381482,13.97821,183.97447,207.70001,0.7743787,-23.72554
78,17173,12.867699,14.43585,191.1991,214.5,0.8793861,-23.300903
79,17175,15.278606,16.19238,227.02238,240.60002,0.52444774,-13.577637
80,17177,12.93088,14.11281,192.13788,209.7,0.63925564,-17.562119
81,17179,13.898993,15.47227,206.52292,229.90001,0.6499601,-23.37709
82,17181,9.468743,11.21218,140.69455,166.6,1.3002465,-25.905457
83,17183,12.62986,14.69832,187.66508,218.40001,0.8485377,-30.734924
84,17185,12.009226,12.23514,178.44318,181.8,1.0564992,-3.3568268
85,17187,14.698734,14.22722,218.40616,211.4,0.5600853,7.0061646
86,17189,10.497018,12.43704,155.97353,184.8,1.0085033,-28.826477
87,17191,10.998617,12.7197,163.42671,189.0,1.1438711,-25.573288
88,17193,11.587763,12.80046,172.18073,190.2,1.1676261,-18.019272
89,17195,13.587666,14.79254,201.89696,219.8,0.6088042,-17.903046
