,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),predicted_yield(bu/acre),end_of_season_NASS_yield(bu/acre),model_uncertainty,prediction_error(bu/acre),county_state
0,17001,3.4643967,3.35154,51.47692,49.800003,0.13266273,1.676918,"Adams County, IL"
1,17005,3.446378,3.47941,51.209183,51.7,0.14232951,-0.49081802,"Bond County, IL"
2,17007,3.7398307,3.365,55.56955,50.0,0.085448526,5.5695496,"Boone County, IL"
3,17009,3.4782674,3.78226,51.68302,56.2,0.16023882,-4.516979,"Brown County, IL"
4,17011,3.9302819,3.86302,58.399433,57.4,0.10602659,0.9994316,"Bureau County, IL"
5,17013,3.548535,3.15637,52.72712,46.899998,0.152237,5.8271217,"Calhoun County, IL"
6,17015,4.1778774,4.35431,62.07842,64.700005,0.0919081,-2.6215858,"Carroll County, IL"
7,17019,4.0412774,3.55344,60.0487,52.800003,0.10949229,7.2486954,"Champaign County, IL"
8,17025,3.2768776,2.72565,48.690605,40.5,0.1464646,8.190605,"Clay County, IL"
9,17027,3.5641282,3.49287,52.958813,51.9,0.13279605,1.0588112,"Clinton County, IL"
10,17029,3.9785364,4.28701,59.11644,63.700005,0.112338506,-4.5835648,"Coles County, IL"
11,17033,3.5455897,3.33135,52.683353,49.5,0.14927275,3.1833534,"Crawford County, IL"
12,17035,3.5840836,3.40538,53.25533,50.600002,0.14371873,2.6553268,"Cumberland County, IL"
13,17037,3.7148461,3.74188,55.198307,55.6,0.089895055,-0.40169144,"DeKalb County, IL"
14,17041,4.0442157,4.19952,60.092358,62.4,0.10562638,-2.307644,"Douglas County, IL"
15,17045,4.0323157,4.00435,59.91554,59.500004,0.11751611,0.41553497,"Edgar County, IL"
16,17049,3.654844,3.46595,54.306747,51.5,0.13083479,2.8067474,"Effingham County, IL"
17,17051,3.4569378,3.29097,51.36609,48.9,0.142884,2.4660873,"Fayette County, IL"
18,17053,3.8036067,3.53998,56.51719,52.6,0.11500047,3.9171906,"Ford County, IL"
19,17055,3.0200107,2.61797,44.87386,38.9,0.15531743,5.973858,"Franklin County, IL"
20,17057,3.4966342,3.62747,51.955933,53.9,0.14266013,-1.9440689,"Fulton County, IL"
21,17059,3.3534122,3.19675,49.82782,47.5,0.17762439,2.3278198,"Gallatin County, IL"
22,17061,3.8638234,4.08511,57.411938,60.700005,0.12127874,-3.2880669,"Greene County, IL"
23,17063,3.483228,3.2977,51.756733,49.0,0.11014344,2.756733,"Grundy County, IL"
24,17069,3.0998015,3.01504,46.05946,44.8,0.21873817,1.2594604,"Hardin County, IL"
25,17073,3.7264082,3.53998,55.37011,52.6,0.11677062,2.770111,"Henry County, IL"
26,17075,3.5821419,3.04869,53.22648,45.300003,0.10725497,7.9264755,"Iroquois County, IL"
27,17077,3.0847023,2.66508,45.835102,39.600002,0.18722023,6.2351,"Jackson County, IL"
28,17079,3.614791,3.62747,53.711605,53.9,0.13660902,-0.18839645,"Jasper County, IL"
29,17081,3.0532477,2.51702,45.36772,37.4,0.16836585,7.96772,"Jefferson County, IL"
30,17083,3.7319403,4.04473,55.45231,60.100002,0.13454191,-4.6476936,"Jersey County, IL"
31,17085,3.8892438,3.74188,57.789658,55.6,0.10085247,2.189659,"Jo Daviess County, IL"
32,17089,3.7134225,3.38519,55.177155,50.3,0.11045762,4.8771553,"Kane County, IL"
33,17091,3.4484963,3.51979,51.240658,52.3,0.12401782,-1.0593414,"Kankakee County, IL"
34,17093,3.4122405,3.86302,50.70194,57.4,0.11008332,-6.698063,"Kendall County, IL"
35,17095,3.8187368,3.76207,56.742004,55.9,0.120086364,0.84200287,"Knox County, IL"
36,17097,3.0201719,3.24386,44.876255,48.2,0.17391576,-3.3237457,"Lake County, IL"
37,17099,3.6066859,3.72842,53.59117,55.4,0.1021624,-1.8088303,"LaSalle County, IL"
38,17101,3.531852,3.21694,52.47923,47.8,0.14618309,4.6792297,"Lawrence County, IL"
39,17103,3.703305,4.01781,55.02682,59.699997,0.10071487,-4.673176,"Lee County, IL"
40,17105,3.7281325,3.82937,55.39573,56.9,0.11308119,-1.5042725,"Livingston County, IL"
41,17109,3.686336,4.05146,54.77468,60.199997,0.12061724,-5.425316,"McDonough County, IL"
42,17113,4.0430374,4.1053,60.074852,61.0,0.10963099,-0.925148,"McLean County, IL"
43,17115,4.083832,4.29374,60.681007,63.8,0.0984321,-3.1189919,"Macon County, IL"
44,17117,3.7879567,3.92359,56.28465,58.3,0.120487414,-2.0153503,"Macoupin County, IL"
45,17119,3.6829367,3.80918,54.72417,56.600002,0.14717299,-1.8758316,"Madison County, IL"
46,17121,3.292168,3.12945,48.9178,46.5,0.1563355,2.417801,"Marion County, IL"
47,17123,3.7834358,3.62074,56.217472,53.8,0.10905883,2.4174728,"Marshall County, IL"
48,17125,3.6818073,3.72842,54.70739,55.4,0.15185258,-0.6926117,"Mason County, IL"
49,17127,3.0113003,2.92755,44.744434,43.5,0.20108396,1.2444344,"Massac County, IL"
50,17129,3.922264,4.1726,58.2803,61.999996,0.1219426,-3.719696,"Menard County, IL"
51,17131,3.8086388,3.49287,56.59196,51.9,0.12281278,4.6919594,"Mercer County, IL"
52,17133,3.3416295,3.17656,49.65274,47.2,0.15954112,2.4527397,"Monroe County, IL"
53,17135,3.743872,4.13895,55.629597,61.5,0.11529064,-5.8704033,"Montgomery County, IL"
54,17137,4.002738,4.31393,59.476048,64.1,0.11622123,-4.623951,"Morgan County, IL"
55,17139,3.8676517,3.99089,57.468822,59.3,0.110488586,-1.8311768,"Moultrie County, IL"
