,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),predicted_yield(bu/acre),end_of_season_NASS_yield(bu/acre),model_uncertainty,prediction_error(bu/acre)
0,17001,15.315488,0.0,227.5704,0.0,0.37379438,227.5704
1,17003,11.447615,0.0,170.09828,0.0,0.82134444,170.09828
2,17005,13.275556,0.0,197.25937,0.0,0.53515947,197.25937
3,17007,14.820946,0.0,220.22208,0.0,0.4221939,220.22208
4,17009,14.956811,0.0,222.24088,0.0,0.42438173,222.24088
5,17011,15.880116,0.0,235.96013,0.0,0.40208602,235.96013
6,17013,14.291902,0.0,212.3611,0.0,0.43837625,212.3611
7,17015,15.722339,0.0,233.61574,0.0,0.38198328,233.61574
8,17017,15.455861,0.0,229.65619,0.0,0.40430325,229.65619
9,17019,15.455015,0.0,229.64362,0.0,0.41306195,229.64362
10,17021,15.859192,0.0,235.64922,0.0,0.3851519,235.64922
11,17023,14.125827,0.0,209.89342,0.0,0.479365,209.89342
12,17025,12.504011,0.0,185.79512,0.0,0.5823463,185.79512
13,17027,12.625131,0.0,187.59482,0.0,0.63161385,187.59482
14,17029,15.288784,0.0,227.17361,0.0,0.4363119,227.17361
15,17031,11.60743,0.0,172.47296,0.0,1.055572,172.47296
16,17033,13.13367,0.0,195.15111,0.0,0.5548309,195.15111
17,17035,14.234917,0.0,211.51436,0.0,0.4853068,211.51436
18,17037,14.986213,0.0,222.67775,0.0,0.44713095,222.67775
19,17039,15.960676,0.0,237.15715,0.0,0.36663723,237.15715
20,17041,15.412026,0.0,229.00485,0.0,0.42070007,229.00485
21,17043,12.805938,0.0,190.2814,0.0,0.79541975,190.2814
22,17045,15.662768,0.0,232.73059,0.0,0.40967014,232.73059
23,17047,11.899876,0.0,176.81836,0.0,0.69883525,176.81836
24,17049,13.818684,0.0,205.32962,0.0,0.5146082,205.32962
25,17051,13.137271,0.0,195.20462,0.0,0.5291337,195.20462
26,17053,14.942447,0.0,222.02744,0.0,0.4201134,222.02744
27,17055,10.631041,0.0,157.96495,0.0,0.9301809,157.96495
28,17057,15.28865,0.0,227.17162,0.0,0.41868994,227.17162
29,17059,12.525223,0.0,186.11029,0.0,0.6270607,186.11029
30,17061,15.184443,0.0,225.62323,0.0,0.38079342,225.62323
