,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),predicted_yield(bu/acre),end_of_season_NASS_yield(bu/acre),model_uncertainty,prediction_error(bu/acre)
0,17001,11.024343,11.31313,163.80896,168.1,0.64123213,-4.291046
1,17003,10.9686,9.70466,162.98068,144.20001,1.1793393,18.78067
2,17005,10.850462,12.36974,161.2253,183.79999,0.6884045,-22.574692
3,17007,11.699655,12.0467,173.8433,179.0,0.48635164,-5.1566925
4,17011,11.606457,12.10727,172.4585,179.90001,0.56961673,-7.441513
5,17013,12.201752,11.50157,181.3039,170.9,0.64843076,10.4039
6,17015,13.1351,13.87053,195.17236,206.1,0.370235,-10.927643
7,17017,12.49895,13.83688,185.71991,205.59999,0.54048395,-19.880081
8,17019,12.757941,12.16784,189.56822,180.8,0.49916753,8.768219
9,17021,12.438588,13.37251,184.823,198.7,0.47338524,-13.876999
10,17025,10.350455,9.45565,153.79578,140.5,0.78268766,13.295776
11,17027,11.429639,12.24187,169.83119,181.9,0.6244286,-12.068802
12,17029,12.485967,12.3832,185.527,184.0,0.5693374,1.5269928
13,17031,9.738016,11.7102,144.69563,174.0,1.2224972,-29.304367
14,17033,11.507129,9.84599,170.9826,146.3,0.67939,24.682602
15,17035,11.015717,10.87568,163.68079,161.6,0.69905514,2.08078
16,17037,11.113185,12.70624,165.12904,188.8,0.53863984,-23.67096
17,17041,13.193015,13.02928,196.03291,193.59999,0.485091,2.4329224
18,17049,11.563178,11.70347,171.81543,173.90001,0.64054686,-2.0845795
19,17051,11.316852,11.18526,168.1553,166.2,0.64870673,1.955307
20,17053,11.672929,11.34678,173.4462,168.6,0.51594937,4.8461914
21,17055,10.401534,9.12588,154.55475,135.6,0.8785983,18.954742
22,17057,11.416895,11.83134,169.64183,175.8,0.62152666,-6.1581726
23,17059,12.991344,11.19872,193.03633,166.4,0.6859685,26.636337
24,17061,12.425765,12.90141,184.63246,191.7,0.54612845,-7.0675354
25,17063,10.956328,11.0372,162.79834,164.0,0.50838906,-1.2016602
26,17071,12.099282,13.00236,179.78131,193.20001,0.5553321,-13.418701
27,17073,11.3778715,12.5851,169.06198,187.0,0.598099,-17.938019
28,17075,10.897967,10.26998,161.93117,152.6,0.53875583,9.3311615
29,17077,10.577588,10.14211,157.1707,150.7,0.9568173,6.470703
30,17079,11.327879,11.7102,168.31915,174.0,0.6810286,-5.680847
31,17081,10.064941,8.70189,149.55336,129.3,0.85108256,20.253357
32,17083,12.446792,12.34955,184.9449,183.5,0.56189114,1.4449005
33,17085,12.628275,12.71297,187.64153,188.9,0.38830173,-1.2584686
34,17089,10.858697,11.83134,161.34766,175.8,0.66305023,-14.452347
35,17093,10.390809,12.93506,154.39539,192.2,0.6080215,-37.80461
36,17095,12.190339,13.20426,181.13431,196.2,0.5343779,-15.065689
37,17097,9.5815,8.6817,142.36998,129.0,0.9996095,13.36998
38,17099,11.076927,11.83134,164.5903,175.8,0.52223176,-11.209702
39,17101,11.081752,10.44496,164.66199,155.2,0.76319724,9.46199
40,17103,11.2398615,12.20822,167.01132,181.4,0.5604258,-14.388672
41,17105,11.338399,12.03324,168.47546,178.8,0.518022,-10.324539
42,17107,13.004828,13.06966,193.23668,194.20001,0.4822985,-0.96333313
43,17109,11.456233,12.70624,170.22635,188.8,0.54601353,-18.573654
44,17113,12.922053,13.37924,192.00674,198.8,0.46436316,-6.7932587
45,17115,12.973386,13.75612,192.76949,204.4,0.5136402,-11.630508
46,17117,12.325768,12.3159,183.14664,183.0,0.5386463,0.14663696
47,17119,12.231682,13.34559,181.74861,198.3,0.61958456,-16.551392
48,17121,10.363422,10.30363,153.98845,153.1,0.74167734,0.888443
49,17123,12.088334,12.44377,179.61864,184.90001,0.49102375,-5.281372
50,17125,11.354263,11.3737,168.7112,169.0,0.64371234,-0.2888031
51,17127,11.528434,10.47188,171.29916,155.6,0.9606256,15.699158
52,17131,12.157935,12.65913,180.65283,188.1,0.53613174,-7.447174
53,17133,11.354688,10.35074,168.7175,153.8,0.77491033,14.917496
54,17135,12.444646,12.63221,184.91301,187.7,0.5155279,-2.7869873
55,17137,12.768559,13.85034,189.726,205.8,0.50879484,-16.074005
56,17139,12.055676,12.74662,179.13338,189.40001,0.56219685,-10.266632
57,17141,12.106204,12.86776,179.88416,191.2,0.459768,-11.315842
58,17143,12.039603,13.01582,178.89455,193.4,0.5729959,-14.505447
59,17147,13.72108,13.43981,203.87935,199.7,0.43874556,4.179352
60,17153,11.597354,12.12073,172.32324,180.1,0.93370306,-7.776764
61,17157,10.706252,9.71812,159.0825,144.4,0.8332164,14.68251
62,17163,12.254397,12.41012,182.08615,184.40001,0.6432913,-2.313858
63,17167,12.731389,13.88399,189.17369,206.3,0.5075799,-17.126312
64,17169,10.8838415,10.97663,161.72127,163.1,0.6758388,-1.3787384
65,17173,11.613005,11.77077,172.55579,174.90001,0.6053201,-2.344223
66,17175,12.775861,13.65517,189.83449,202.90001,0.46108845,-13.065521
67,17177,12.910861,13.16388,191.84044,195.6,0.3624968,-3.7595673
