,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),predicted_yield(bu/acre),end_of_season_NASS_yield(bu/acre),model_uncertainty,prediction_error(bu/acre),county_state
0,17001,3.4086475,3.35154,50.648552,49.800003,0.15181327,0.8485489,"Adams County, IL"
1,17005,3.358958,3.47941,49.910225,51.7,0.15438929,-1.7897758,"Bond County, IL"
2,17007,3.4590235,3.365,51.39708,50.0,0.13856657,1.3970795,"Boone County, IL"
3,17009,3.3787732,3.78226,50.204655,56.2,0.16086674,-5.995346,"Brown County, IL"
4,17011,3.7231073,3.86302,55.32106,57.4,0.14309935,-2.0789413,"Bureau County, IL"
5,17013,3.5709743,3.15637,53.06054,46.899998,0.14834425,6.1605415,"Calhoun County, IL"
6,17015,3.9336412,4.35431,58.44935,64.700005,0.13072343,-6.250656,"Carroll County, IL"
7,17019,4.0009613,3.55344,59.44965,52.800003,0.1299394,6.6496468,"Champaign County, IL"
8,17025,3.068068,2.72565,45.587936,40.5,0.16063319,5.0879364,"Clay County, IL"
9,17027,3.417695,3.49287,50.78299,51.9,0.15136828,-1.117012,"Clinton County, IL"
10,17029,3.8012712,4.28701,56.482487,63.700005,0.13430537,-7.217518,"Coles County, IL"
11,17033,3.3439136,3.33135,49.68668,49.5,0.1549166,0.18667984,"Crawford County, IL"
12,17035,3.333173,3.40538,49.52709,50.600002,0.15086924,-1.0729141,"Cumberland County, IL"
13,17037,3.4022937,3.74188,50.554142,55.6,0.14518006,-5.0458565,"DeKalb County, IL"
14,17041,3.9622936,4.19952,58.87509,62.4,0.12883528,-3.52491,"Douglas County, IL"
15,17045,3.9023921,4.00435,57.985023,59.500004,0.13341285,-1.5149803,"Edgar County, IL"
16,17049,3.4015856,3.46595,50.54362,51.5,0.15168808,-0.95637894,"Effingham County, IL"
17,17051,3.3109863,3.29097,49.19742,48.9,0.15394944,0.2974167,"Fayette County, IL"
18,17053,3.6613913,3.53998,54.40403,52.6,0.14140747,1.8040314,"Ford County, IL"
19,17055,3.0432765,2.61797,45.219563,38.9,0.17879112,6.319561,"Franklin County, IL"
20,17057,3.4494681,3.62747,51.2551,53.9,0.15420566,-2.6449013,"Fulton County, IL"
21,17059,3.260008,3.19675,48.43994,47.5,0.15154274,0.9399414,"Gallatin County, IL"
22,17061,3.797502,4.08511,56.42648,60.700005,0.1397397,-4.273525,"Greene County, IL"
23,17063,3.4148874,3.2977,50.74127,49.0,0.14821479,1.7412682,"Grundy County, IL"
24,17069,3.044258,3.01504,45.234146,44.8,0.19463798,0.43414688,"Hardin County, IL"
25,17073,3.5869124,3.53998,53.297363,52.6,0.14459142,0.6973648,"Henry County, IL"
26,17075,3.4389682,3.04869,51.099083,45.300003,0.14114113,5.79908,"Iroquois County, IL"
27,17077,3.1617632,2.66508,46.980137,39.600002,0.1873305,7.3801346,"Jackson County, IL"
28,17079,3.3354604,3.62747,49.561077,53.9,0.15095827,-4.3389244,"Jasper County, IL"
29,17081,3.0103822,2.51702,44.73079,37.4,0.177187,7.3307877,"Jefferson County, IL"
30,17083,3.6776059,4.04473,54.644962,60.100002,0.14693405,-5.45504,"Jersey County, IL"
31,17085,3.506914,3.74188,52.108677,55.6,0.14107518,-3.4913216,"Jo Daviess County, IL"
32,17089,3.3390007,3.38519,49.61368,50.3,0.14738506,-0.68631744,"Kane County, IL"
33,17091,3.2855017,3.51979,48.81875,52.3,0.14716966,-3.4812508,"Kankakee County, IL"
34,17093,3.4013395,3.86302,50.539963,57.4,0.14873968,-6.8600388,"Kendall County, IL"
35,17095,3.7369087,3.76207,55.52613,55.9,0.14823458,-0.37387085,"Knox County, IL"
36,17097,2.8211262,3.24386,41.918667,48.2,0.17084008,-6.281334,"Lake County, IL"
37,17099,3.555151,3.72842,52.825424,55.4,0.14205912,-2.5745773,"LaSalle County, IL"
38,17101,3.265968,3.21694,48.5285,47.8,0.15606593,0.72850037,"Lawrence County, IL"
39,17103,3.492281,4.01781,51.891247,59.699997,0.14530955,-7.80875,"Lee County, IL"
40,17105,3.5715253,3.82937,53.06873,56.9,0.14956585,-3.8312721,"Livingston County, IL"
41,17109,3.5251193,4.05146,52.37919,60.199997,0.14310887,-7.8208084,"McDonough County, IL"
42,17113,3.8977451,4.1053,57.915977,61.0,0.14119354,-3.0840225,"McLean County, IL"
43,17115,3.9739797,4.29374,59.048733,63.8,0.12895265,-4.7512665,"Macon County, IL"
44,17117,3.7427855,3.92359,55.613453,58.3,0.13712177,-2.6865463,"Macoupin County, IL"
45,17119,3.5589256,3.80918,52.88151,56.600002,0.14253563,-3.7184906,"Madison County, IL"
46,17121,3.1783345,3.12945,47.226368,46.5,0.16094477,0.72636795,"Marion County, IL"
47,17123,3.7449965,3.62074,55.64631,53.8,0.14240338,1.8463097,"Marshall County, IL"
48,17125,3.6814606,3.72842,54.70224,55.4,0.15511657,-0.69776154,"Mason County, IL"
49,17127,3.119987,2.92755,46.35939,43.5,0.18839356,2.8593903,"Massac County, IL"
50,17129,3.8545008,4.1726,57.273415,61.999996,0.14136904,-4.7265816,"Menard County, IL"
51,17131,3.7284312,3.49287,55.400166,51.9,0.1485774,3.500164,"Mercer County, IL"
52,17133,3.3537521,3.17656,49.83287,47.2,0.15733087,2.6328697,"Monroe County, IL"
53,17135,3.7308283,4.13895,55.435783,61.5,0.13714746,-6.0642166,"Montgomery County, IL"
