,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),predicted_yield(bu/acre),end_of_season_NASS_yield(bu/acre),model_uncertainty,prediction_error(bu/acre)
0,17007,4.3267374,4.23317,64.290306,62.9,0.16273098,1.3903046
1,17009,4.1467013,4.07838,61.615177,60.600002,0.2570412,1.0151749
2,17011,4.732509,4.90617,70.3196,72.9,0.2009304,-2.5803986
3,17015,4.7503643,4.73119,70.58491,70.3,0.17800045,0.28490448
4,17023,4.103435,4.26009,60.97229,63.3,0.22865485,-2.3277092
5,17025,3.3865714,3.6342,50.320526,54.000004,0.21587504,-3.6794777
6,17027,3.6258235,3.7688,53.875534,56.0,0.17828842,-2.124466
7,17029,4.512729,4.79176,67.053925,71.2,0.19849864,-4.1460724
8,17031,3.2565594,2.88717,48.3887,42.9,0.29020184,5.488697
9,17033,3.905274,3.91686,58.027843,58.2,0.23077396,-0.17215729
10,17041,4.5178723,4.711,67.13035,70.0,0.1849824,-2.8696518
11,17045,4.457814,4.79176,66.23795,71.2,0.19813322,-4.962044
12,17049,3.9888258,3.74861,59.26933,55.7,0.19881096,3.5693283
13,17051,3.831684,3.62074,56.934387,53.8,0.20530966,3.134388
14,17055,3.111845,3.16983,46.23841,47.100002,0.27046964,-0.86159134
15,17057,4.3312507,4.19952,64.35737,62.4,0.2183679,1.957367
16,17061,4.3467407,4.74465,64.58753,70.5,0.26855698,-5.912468
17,17067,4.567136,4.32739,67.86234,64.3,0.25706616,3.5623398
18,17075,4.3026714,4.39469,63.932713,65.3,0.18921828,-1.3672905
19,17077,3.3482676,3.4323,49.751377,51.0,0.2583295,-1.2486229
20,17081,3.1840687,3.13618,47.31157,46.6,0.2729224,0.71157074
21,17083,4.1989293,4.28701,62.391224,63.700005,0.26579526,-1.3087807
22,17085,4.214211,3.6342,62.61829,54.000004,0.19067912,8.618286
23,17089,4.2456303,4.28701,63.085144,63.700005,0.19375315,-0.61486053
24,17095,4.60562,4.54948,68.43417,67.6,0.22896759,0.8341751
25,17097,3.4390774,3.45249,51.100704,51.300003,0.21912174,-0.19929886
26,17099,4.5664506,4.5091,67.852165,67.0,0.18240894,0.8521652
27,17101,3.770553,3.78899,56.02605,56.3,0.2219388,-0.27394867
28,17105,4.416543,4.66389,65.62471,69.299995,0.21072255,-3.6752853
29,17107,4.7294626,4.9802,70.27433,74.0,0.19829772,-3.7256699
30,17113,4.592915,4.99366,68.24539,74.2,0.20024402,-5.954605
31,17115,4.669929,5.23594,69.38973,77.8,0.20069218,-8.410271
32,17117,4.291061,4.38123,63.760193,65.1,0.2558849,-1.3398056
33,17119,3.8998399,3.62747,57.9471,53.9,0.19176573,4.0471
34,17121,3.466776,3.4996,51.51227,52.0,0.21736959,-0.48772812
35,17125,4.3833876,4.5091,65.13206,67.0,0.23718806,-1.8679428
36,17127,3.4035044,3.33135,50.572132,49.5,0.26209813,1.0721321
37,17133,3.5850253,3.49287,53.26932,51.9,0.20258033,1.3693199
38,17135,4.29421,4.28028,63.806984,63.600002,0.22731976,0.20698166
