FIPS,yield,pred,error,NAME,NAMELSAD
5001,58.0,56.384026,1.6159744,Arkansas,Arkansas County
5003,50.6,56.256645,-5.6566467,Ashley,Ashley County
5017,54.1,54.41317,-0.3131714,Chicot,Chicot County
5021,48.0,51.552414,-3.552414,Clay,Clay County
5031,46.3,53.677704,-7.3777046,Craighead,Craighead County
5035,46.1,50.587513,-4.4875145,Crittenden,Crittenden County
5037,52.0,52.741257,-0.7412567,Cross,Cross County
5041,59.8,59.8244,-0.024402618,Desha,Desha County
5043,57.5,58.00858,-0.50857925,Drew,Drew County
5055,45.8,48.442974,-2.6429749,Greene,Greene County
5063,40.9,43.3019,-2.4018974,Independence,Independence County
5067,40.3,43.572113,-3.2721138,Jackson,Jackson County
5069,54.3,55.507233,-1.2072334,Jefferson,Jefferson County
5075,39.9,42.96979,-3.06979,Lawrence,Lawrence County
5079,57.2,58.6961,-1.4960976,Lincoln,Lincoln County
5081,30.2,31.741816,-1.5418148,Little River,Little River County
5085,48.2,50.142246,-1.9422455,Lonoke,Lonoke County
5093,47.6,57.263515,-9.663517,Mississippi,Mississippi County
5095,47.7,48.71418,-1.0141792,Monroe,Monroe County
5111,51.0,54.310158,-3.3101578,Poinsett,Poinsett County
5117,44.0,52.660107,-8.660107,Prairie,Prairie County
5121,42.5,44.18801,-1.6880112,Randolph,Randolph County
5123,50.3,49.166996,1.1330032,St. Francis,St. Francis County
5145,43.0,40.24126,2.7587395,White,White County
5147,43.8,44.298424,-0.49842453,Woodruff,Woodruff County
17001,49.8,53.32359,-3.52359,Adams,Adams County
17005,51.7,51.815414,-0.115413666,Bond,Bond County
17007,50.0,57.08259,-7.082588,Boone,Boone County
17009,56.2,53.305744,2.8942566,Brown,Brown County
17011,57.4,60.700195,-3.3001938,Bureau,Bureau County
17013,46.9,51.32063,-4.4206276,Calhoun,Calhoun County
17015,64.7,61.39174,3.308258,Carroll,Carroll County
17019,52.8,66.14277,-13.34277,Champaign,Champaign County
17025,40.5,51.768723,-11.268723,Clay,Clay County
17027,51.9,52.67158,-0.77157974,Clinton,Clinton County
17029,63.7,65.20406,-1.5040627,Coles,Coles County
17033,49.5,54.882202,-5.382202,Crawford,Crawford County
17035,50.6,58.70042,-8.100422,Cumberland,Cumberland County
17037,55.6,60.934685,-5.3346863,DeKalb,DeKalb County
17041,62.4,68.03499,-5.634987,Douglas,Douglas County
17045,59.5,64.062706,-4.562706,Edgar,Edgar County
17049,51.5,57.67559,-6.1755905,Effingham,Effingham County
17051,48.9,53.62892,-4.72892,Fayette,Fayette County
17053,52.6,63.330112,-10.730114,Ford,Ford County
17055,38.9,48.131283,-9.231281,Franklin,Franklin County
17057,53.9,56.15224,-2.2522392,Fulton,Fulton County
17059,47.5,53.60063,-6.1006317,Gallatin,Gallatin County
17061,60.7,59.42348,1.2765198,Greene,Greene County
17063,49.0,59.918068,-10.918068,Grundy,Grundy County
17069,44.8,43.791676,1.0083237,Hardin,Hardin County
17073,52.6,58.13292,-5.532921,Henry,Henry County
17075,45.3,60.254562,-14.954563,Iroquois,Iroquois County
17077,39.6,45.628014,-6.028015,Jackson,Jackson County
17079,53.9,56.311516,-2.4115143,Jasper,Jasper County
17081,37.4,48.04441,-10.644409,Jefferson,Jefferson County
17083,60.1,54.605175,5.4948235,Jersey,Jersey County
17085,55.6,55.75426,-0.15426254,Jo Daviess,Jo Daviess County
17089,50.3,56.59211,-6.2921104,Kane,Kane County
17091,52.3,56.44801,-4.1480103,Kankakee,Kankakee County
17093,57.4,56.159096,1.2409058,Kendall,Kendall County
17095,55.9,59.94182,-4.0418167,Knox,Knox County
17097,48.2,47.683548,0.5164528,Lake,Lake County
17099,55.4,62.391834,-6.9918327,LaSalle,LaSalle County
