FIPS,yield,pred,error,NAME,NAMELSAD
5001,193.0,203.42892,-10.428925,Arkansas,Arkansas County
5003,166.0,204.0191,-38.019104,Ashley,Ashley County
5017,176.1,202.2298,-26.129791,Chicot,Chicot County
5021,178.3,191.27252,-12.972519,Clay,Clay County
5031,191.9,198.77608,-6.8760834,Craighead,Craighead County
5035,165.1,190.48914,-25.38913,Crittenden,Crittenden County
5041,181.8,209.42384,-27.62384,Desha,Desha County
5043,187.1,204.9489,-17.848892,Drew,Drew County
5055,182.3,187.24417,-4.944168,Greene,Greene County
5063,159.9,170.29694,-10.396942,Independence,Independence County
5067,178.1,180.64095,-2.5409393,Jackson,Jackson County
5069,180.8,207.45161,-26.651611,Jefferson,Jefferson County
5073,148.4,168.96524,-20.565247,Lafayette,Lafayette County
5075,179.9,181.14307,-1.2430725,Lawrence,Lawrence County
5079,188.2,205.31151,-17.111511,Lincoln,Lincoln County
5085,178.7,196.14677,-17.446777,Lonoke,Lonoke County
5093,137.7,193.91553,-56.21553,Mississippi,Mississippi County
5095,169.6,189.99147,-20.391464,Monroe,Monroe County
5107,160.3,197.77222,-37.472214,Phillips,Phillips County
5111,186.4,195.65004,-9.250046,Poinsett,Poinsett County
5117,173.4,195.40157,-22.001572,Prairie,Prairie County
5121,186.3,184.03041,2.2695923,Randolph,Randolph County
5123,172.8,194.67142,-21.871414,St. Francis,St. Francis County
5145,177.0,184.31973,-7.3197327,White,White County
5147,162.3,185.79909,-23.499084,Woodruff,Woodruff County
17001,168.1,159.3955,8.704514,Adams,Adams County
17003,144.2,163.88702,-19.687027,Alexander,Alexander County
17005,183.8,137.55525,46.24475,Bond,Bond County
17007,179.0,183.87408,-4.8740845,Boone,Boone County
17011,179.9,180.87587,-0.97587585,Bureau,Bureau County
17013,170.9,169.22957,1.6704254,Calhoun,Calhoun County
17015,206.1,193.43202,12.667984,Carroll,Carroll County
17017,205.6,188.40642,17.193588,Cass,Cass County
17019,180.8,190.27234,-9.472336,Champaign,Champaign County
17021,198.7,178.15591,20.544083,Christian,Christian County
17025,140.5,149.20215,-8.702148,Clay,Clay County
17027,181.9,159.7744,22.125595,Clinton,Clinton County
17029,184.0,180.3342,3.665802,Coles,Coles County
17031,174.0,137.83287,36.16713,Cook,Cook County
17033,146.3,158.33237,-12.032364,Crawford,Crawford County
17035,161.6,155.66106,5.9389496,Cumberland,Cumberland County
17037,188.8,166.73701,22.062988,DeKalb,DeKalb County
17041,193.6,194.9504,-1.3503876,Douglas,Douglas County
17049,173.9,163.62927,10.270721,Effingham,Effingham County
17051,166.2,156.16177,10.038223,Fayette,Fayette County
17053,168.6,182.45381,-13.853806,Ford,Ford County
17055,135.6,150.63994,-15.039932,Franklin,Franklin County
17057,175.8,167.48566,8.314346,Fulton,Fulton County
17059,166.4,180.27904,-13.879044,Gallatin,Gallatin County
17061,191.7,184.0997,7.600296,Greene,Greene County
17063,164.0,166.92157,-2.9215698,Grundy,Grundy County
17071,193.2,181.87595,11.324051,Henderson,Henderson County
17073,187.0,179.73172,7.26828,Henry,Henry County
17075,152.6,166.2443,-13.644287,Iroquois,Iroquois County
17077,150.7,160.49068,-9.79068,Jackson,Jackson County
17079,174.0,159.12453,14.875473,Jasper,Jasper County
17081,129.3,142.14197,-12.841965,Jefferson,Jefferson County
17083,183.5,174.25792,9.242081,Jersey,Jersey County
17085,188.9,187.88637,1.0136261,Jo Daviess,Jo Daviess County
17089,175.8,165.62503,10.174973,Kane,Kane County
17093,192.2,160.013,32.186996,Kendall,Kendall County
17095,196.2,188.21858,7.981415,Knox,Knox County
17097,129.0,149.47113,-20.47113,Lake,Lake County
17099,175.8,166.6883,9.11171,LaSalle,LaSalle County
17101,155.2,159.03445,-3.8344574,Lawrence,Lawrence County
17103,181.4,162.95496,18.445038,Lee,Lee County
17105,178.8,178.13629,0.66371155,Livingston,Livingston County
17107,194.2,189.71298,4.487015,Logan,Logan County
17109,188.8,170.1579,18.642105,McDonough,McDonough County
17113,198.8,192.3856,6.414398,McLean,McLean County
17115,204.4,194.26009,10.139908,Macon,Macon County
17117,183.0,173.6907,9.309296,Macoupin,Macoupin County
17119,198.3,167.71695,30.583054,Madison,Madison County
17121,153.1,152.22363,0.8763733,Marion,Marion County
17123,184.9,185.2198,-0.31980896,Marshall,Marshall County
17125,169.0,171.90994,-2.9099426,Mason,Mason County
17127,155.6,169.68025,-14.080246,Massac,Massac County
17131,188.1,194.04333,-5.943329,Mercer,Mercer County
17133,153.8,166.97026,-13.170258,Monroe,Monroe County
17135,187.7,176.74863,10.95137,Montgomery,Montgomery County
17137,205.8,188.5332,17.2668,Morgan,Morgan County
17139,189.4,182.32153,7.0784607,Moultrie,Moultrie County
17141,191.2,180.98692,10.213074,Ogle,Ogle County
17143,193.4,183.51854,9.881454,Peoria,Peoria County
17147,199.7,199.17278,0.5272217,Piatt,Piatt County
17153,180.1,174.84041,5.259598,Pulaski,Pulaski County
17157,144.4,160.50597,-16.105972,Randolph,Randolph County
17163,184.4,160.27165,24.128342,St. Clair,St. Clair County
17167,206.3,186.8165,19.483505,Sangamon,Sangamon County
17169,163.1,157.91501,5.1849976,Schuyler,Schuyler County
17173,174.9,170.14067,4.759323,Shelby,Shelby County
17175,202.9,197.49023,5.4097595,Stark,Stark County
17177,195.6,189.19255,6.4074554,Stephenson,Stephenson County
17179,205.6,185.36322,20.236786,Tazewell,Tazewell County
17181,130.9,154.9709,-24.070908,Union,Union County
17185,156.2,161.47182,-5.27182,Wabash,Wabash County
17187,194.1,193.11789,0.9821167,Warren,Warren County
17189,167.4,149.9449,17.455093,Washington,Washington County
17193,171.9,163.41614,8.483856,White,White County
17195,192.0,178.23932,13.760681,Whiteside,Whiteside County
17199,145.4,151.61856,-6.218567,Williamson,Williamson County
17201,191.8,178.64397,13.156036,Winnebago,Winnebago County
17203,183.6,179.38661,4.213394,Woodford,Woodford County
18001,170.1,145.29585,24.804153,Adams,Adams County
18003,181.4,149.44727,31.952728,Allen,Allen County
18007,186.0,183.29498,2.705017,Benton,Benton County
18011,177.4,151.13771,26.262283,Boone,Boone County
18015,194.6,174.69055,19.909454,Carroll,Carroll County
18019,132.5,160.93173,-28.431732,Clark,Clark County
18025,126.4,136.21413,-9.814125,Crawford,Crawford County
18027,168.4,171.76697,-3.3669739,Daviess,Daviess County
18029,129.4,146.54553,-17.145538,Dearborn,Dearborn County
18031,180.0,161.67786,18.322144,Decatur,Decatur County
18033,168.3,150.24985,18.050156,DeKalb,DeKalb County
18035,157.6,150.83409,6.765915,Delaware,Delaware County
18037,163.6,164.00487,-0.40486145,Dubois,Dubois County
18039,154.7,159.66582,-4.9658203,Elkhart,Elkhart County
18041,177.3,170.28612,7.0138855,Fayette,Fayette County
