,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),predicted_yield(bu/acre),end_of_season_NASS_yield(bu/acre),model_uncertainty,prediction_error(bu/acre)
0,17001,4.042336,4.08511,60.06443,60.700005,0.1553229,-0.63557434
1,17005,4.162735,3.85629,61.853416,57.300003,0.16600762,4.5534134
2,17007,4.0243893,4.01108,59.79776,59.6,0.1185174,0.19776154
3,17009,4.1705017,4.19952,61.968822,62.4,0.16134077,-0.43117905
4,17011,4.318281,4.50237,64.16466,66.9,0.11568588,-2.735344
5,17013,3.964953,4.01781,58.914604,59.699997,0.15954326,-0.78539276
6,17015,4.2925754,4.73792,63.782696,70.4,0.108545914,-6.6173058
7,17017,4.444142,4.08511,66.0348,60.700005,0.16024548,5.334793
8,17019,4.355211,4.85906,64.71339,72.2,0.124239355,-7.4866104
9,17021,4.6240396,4.51583,68.70787,67.1,0.14636159,1.607872
10,17023,4.3553824,4.26009,64.715935,63.3,0.19779305,1.4159355
11,17025,3.9441292,3.66112,58.60519,54.4,0.17744043,4.2051888
12,17027,3.9314423,3.32462,58.416676,49.4,0.16526489,9.016674
13,17029,4.615734,4.79849,68.58446,71.3,0.15717648,-2.7155457
14,17033,4.260935,4.09184,63.312553,60.8,0.17365068,2.5125542
15,17035,4.35418,4.33412,64.69807,64.399994,0.1922392,0.29807281
16,17037,4.0819445,4.36104,60.652966,64.8,0.10965456,-4.1470375
17,17041,4.532242,4.58313,67.343864,68.1,0.12321814,-0.75613403
18,17045,4.5898614,4.45526,68.20002,66.2,0.14433314,2.000023
19,17047,3.949115,3.74861,58.67927,55.7,0.18084507,2.979271
20,17049,4.322215,3.99089,64.22311,59.3,0.1940092,4.923107
21,17051,4.081635,3.7688,60.648365,56.0,0.16931362,4.648365
22,17053,4.230418,4.75811,62.85911,70.700005,0.12299647,-7.840893
23,17055,3.5618281,3.37173,52.924637,50.100002,0.17424159,2.8246346
24,17057,4.1479363,4.2399,61.633526,63.000004,0.14480461,-1.366478
25,17061,4.451194,4.46872,66.13958,66.4,0.16454089,-0.26042175
26,17063,4.189628,4.07838,62.253017,60.600002,0.12950987,1.6530151
27,17067,4.3578563,4.3745,64.75269,65.0,0.14809874,-0.24730682
28,17071,4.325533,4.4418,64.27241,66.0,0.12695007,-1.7275925
29,17073,4.175134,4.38796,62.037655,65.2,0.108812355,-3.162342
30,17075,4.1542206,4.41488,61.726902,65.6,0.114508584,-3.8730965
31,17079,4.333869,4.15241,64.39627,61.7,0.18159075,2.69627
32,17081,3.521656,3.26405,52.32773,48.5,0.18598357,3.8277283
33,17083,4.3813243,4.3072,65.1014,64.0,0.17782368,1.1014023
34,17085,3.912016,3.71496,58.12802,55.2,0.125277,2.9280205
35,17089,3.9386106,4.09184,58.52319,60.8,0.12677449,-2.2768097
36,17091,3.9788451,4.09184,59.12103,60.8,0.13122173,-1.6789703
37,17093,4.1417017,4.12549,61.540886,61.300003,0.12203888,0.24088287
38,17095,4.2740316,4.31393,63.507156,64.1,0.115548044,-0.5928421
39,17097,3.3510036,3.59382,49.79203,53.4,0.18118492,-3.6079712
40,17099,4.2455134,4.36104,63.08341,64.8,0.115010835,-1.7165947
41,17101,4.15098,4.09184,61.678753,60.8,0.17430253,0.87875366
42,17103,4.16629,4.35431,61.90624,64.700005,0.110935226,-2.793766
43,17105,4.3058786,4.55621,63.980366,67.700005,0.12059508,-3.7196388
44,17107,4.51371,4.60332,67.0685,68.4,0.1318353,-1.3315048
45,17109,4.3067303,4.56294,63.993023,67.8,0.13161306,-3.8069801
46,17113,4.417094,4.83214,65.632904,71.8,0.1230058,-6.167099
47,17117,4.403582,4.28701,65.43213,63.700005,0.14539835,1.7321243
48,17119,4.0969796,3.76207,60.87637,55.9,0.17634806,4.976368
49,17121,4.059236,3.86975,60.315544,57.5,0.15988868,2.8155441
50,17123,4.3662057,4.63024,64.876755,68.8,0.11657268,-3.9232483
51,17125,4.1748304,4.58313,62.033142,68.1,0.17672136,-6.0668564
52,17127,3.6679306,3.38519,54.501198,50.3,0.18273623,4.2011986
53,17129,4.3997736,4.52256,65.375534,67.200005,0.15123159,-1.8244705
54,17131,4.2471967,4.38123,63.10842,65.1,0.12048011,-1.9915771
55,17133,3.3656073,3.12945,50.009026,46.5,0.14967115,3.5090256
56,17135,4.4159155,4.36777,65.61539,64.9,0.15020773,0.71538544
57,17137,4.446745,4.5764,66.07348,68.0,0.15766196,-1.9265213
58,17139,4.640026,4.87925,68.94541,72.5,0.1403119,-3.5545883
59,17141,4.096732,4.15914,60.872692,61.800003,0.11176554,-0.92731094
60,17143,4.2311735,4.75811,62.870335,70.700005,0.13315466,-7.82967
61,17145,3.483374,3.25059,51.758904,48.300003,0.16335618,3.4589005
62,17147,4.675839,4.99366,69.47755,74.2,0.12535937,-4.7224503
63,17149,4.2168965,4.03127,62.658195,59.9,0.17086571,2.758194
64,17153,3.6379356,3.39192,54.055508,50.4,0.15728632,3.6555061
65,17155,4.318452,4.34758,64.16719,64.6,0.118066974,-0.43280792
66,17157,3.573986,3.41884,53.10529,50.8,0.16263618,2.3052902
67,17159,4.1477065,3.95051,61.63011,58.7,0.1802919,2.930111
68,17161,4.1946,4.27355,62.326897,63.5,0.12234889,-1.1731033
69,17163,3.8759828,3.4323,57.592613,51.0,0.17826149,6.592613
70,17165,3.9055877,3.72169,58.032505,55.3,0.181814,2.7325058
71,17167,4.488528,4.85233,66.69432,72.100006,0.15115435,-5.4056854
72,17169,4.1067886,4.06492,61.02212,60.4,0.15326978,0.6221199
73,17171,4.2879043,4.15914,63.713287,61.800003,0.16609216,1.9132843
74,17173,4.4008737,4.25336,65.391884,63.199997,0.16473693,2.191887
75,17175,4.3610973,4.82541,64.80085,71.7,0.10662849,-6.899147
76,17177,4.074294,4.20625,60.539288,62.500004,0.114190556,-1.9607162
77,17179,4.4006705,5.02731,65.38886,74.7,0.13755214,-9.311134
78,17181,3.3923092,3.04869,50.405785,45.300003,0.18345837,5.1057816
79,17183,4.2907705,4.60332,63.75588,68.4,0.12010005,-4.644123
80,17185,4.135166,4.05146,61.44378,60.199997,0.18322085,1.243782
81,17189,3.8435798,3.25732,57.11114,48.399998,0.15989268,8.7111435
82,17191,3.9565227,3.82937,58.78934,56.9,0.17168717,1.8893394
83,17193,4.00217,4.04473,59.46761,60.100002,0.1808569,-0.6323929
84,17195,4.1293445,4.13222,61.357273,61.399998,0.124498405,-0.04272461
85,17197,3.7974834,3.88321,56.426205,57.7,0.152154,-1.2737961
86,17199,3.4020348,3.35827,50.550293,49.899998,0.20608875,0.65029526
87,17201,3.769503,3.52652,56.01045,52.4,0.1362953,3.610447
88,17203,4.3561068,4.53602,64.7267,67.4,0.11718994,-2.6733017
89,18001,4.1156206,3.93032,61.153355,58.4,0.12843248,2.753353
90,18003,3.9500754,3.78899,58.693542,56.3,0.13473862,2.3935432
91,18005,4.1079397,4.15241,61.039223,61.7,0.15487672,-0.66077805
92,18007,4.289542,4.48218,63.737625,66.600006,0.11564187,-2.862381
93,18009,4.1483717,4.12549,61.639996,61.300003,0.13060845,0.33999252
94,18011,4.2423487,4.33412,63.036385,64.399994,0.13103852,-1.3636093
95,18019,3.7390223,3.25059,55.557537,48.300003,0.20114504,7.257534
96,18021,4.213332,4.09857,62.605232,60.899998,0.14829497,1.7052345
97,18023,4.43704,4.54275,65.92927,67.5,0.12015965,-1.5707321
98,18027,4.241498,4.23317,63.023746,62.9,0.1885872,0.123744965
99,18029,3.5305467,3.41884,52.45983,50.8,0.21198367,1.659832
100,18031,4.270592,4.33412,63.45605,64.399994,0.13933991,-0.943943
101,18035,4.107663,3.95724,61.035114,58.800003,0.1408714,2.2351112
102,18039,3.9370084,3.57363,58.499382,53.100002,0.1407468,5.3993797
103,18041,4.1462593,4.21971,61.60861,62.699997,0.14580406,-1.0913887
104,18047,4.1045504,3.89667,60.98886,57.9,0.15691279,3.0888596
105,18049,4.279497,3.51979,63.588367,52.3,0.11595959,11.288368
106,18051,4.2039804,4.40815,62.466278,65.5,0.18109065,-3.033722
107,18053,4.2783246,4.36777,63.570946,64.9,0.12422576,-1.3290558
108,18055,4.062026,3.82264,60.357,56.8,0.16349988,3.5569992
109,18057,3.8662188,4.04473,57.447533,60.100002,0.15285073,-2.6524696
110,18059,3.8756719,4.11876,57.587994,61.2,0.14828858,-3.6120071
111,18061,3.696609,3.68804,54.927326,54.8,0.19481568,0.12732697
112,18063,4.2314615,4.69754,62.874615,69.799995,0.12967253,-6.9253807
