,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),predicted_yield(bu/acre),end_of_season_NASS_yield(bu/acre),model_uncertainty,prediction_error(bu/acre),county_state
0,17001,3.9461746,3.82264,58.635582,56.8,0.22163965,1.8355827,"Adams County, IL"
1,17003,3.0233574,2.58432,44.923588,38.4,0.24232714,6.5235863,"Alexander County, IL"
2,17007,4.1364474,4.19279,61.462814,62.3,0.18009949,-0.8371849,"Boone County, IL"
3,17009,3.8814225,3.4996,57.67344,52.0,0.2668512,5.673439,"Brown County, IL"
4,17011,4.2272725,4.32066,62.81237,64.200005,0.2334408,-1.3876343,"Bureau County, IL"
5,17015,4.21635,4.6437,62.650078,69.0,0.2221811,-6.349922,"Carroll County, IL"
6,17017,4.1660995,4.19952,61.90341,62.4,0.24798927,-0.49658966,"Cass County, IL"
7,17019,4.2007203,4.55621,62.417835,67.700005,0.19549674,-5.2821693,"Champaign County, IL"
8,17021,4.2978263,4.23317,63.860718,62.9,0.19751327,0.96071625,"Christian County, IL"
9,17025,3.2304482,3.53325,48.000717,52.500004,0.21270141,-4.4992867,"Clay County, IL"
10,17027,3.2613232,3.64093,48.459484,54.1,0.20943287,-5.6405144,"Clinton County, IL"
11,17029,4.1160693,4.21298,61.16002,62.6,0.18522446,-1.4399796,"Coles County, IL"
12,17033,3.466371,3.79572,51.506256,56.4,0.2137247,-4.8937454,"Crawford County, IL"
13,17035,3.817801,3.9707,56.7281,59.0,0.18875752,-2.2719002,"Cumberland County, IL"
14,17037,4.256743,4.54275,63.250267,67.5,0.17586112,-4.249733,"DeKalb County, IL"
15,17039,4.337517,4.17933,64.45047,62.1,0.18261842,2.3504715,"De Witt County, IL"
16,17041,4.2050333,4.53602,62.481922,67.4,0.18420747,-4.9180794,"Douglas County, IL"
17,17045,4.0125375,4.3745,59.62166,65.0,0.20141284,-5.3783417,"Edgar County, IL"
18,17047,3.2298884,3.21021,47.9924,47.7,0.23926517,0.29240036,"Edwards County, IL"
19,17049,3.6811373,3.91686,54.697433,58.2,0.19754344,-3.5025673,"Effingham County, IL"
20,17051,3.5732884,3.74188,53.094925,55.6,0.19932443,-2.5050735,"Fayette County, IL"
21,17053,4.0901685,4.07165,60.775166,60.5,0.22393961,0.27516556,"Ford County, IL"
22,17055,3.0875988,3.04196,45.87814,45.2,0.22721939,0.67813873,"Franklin County, IL"
23,17057,4.142469,3.79572,61.552288,56.4,0.2398756,5.1522865,"Fulton County, IL"
24,17059,3.485465,3.25732,51.78997,48.399998,0.23532467,3.3899727,"Gallatin County, IL"
25,17061,4.130041,4.20625,61.367626,62.500004,0.20853205,-1.1323776,"Greene County, IL"
26,17063,4.137046,3.9034,61.471706,58.0,0.22095832,3.4717064,"Grundy County, IL"
27,17065,3.0220604,3.10253,44.904316,46.100002,0.23981792,-1.1956863,"Hamilton County, IL"
28,17067,4.029329,4.28701,59.87116,63.700005,0.23176584,-3.828846,"Hancock County, IL"
29,17069,3.39827,2.67854,50.494354,39.8,0.22026567,10.694355,"Hardin County, IL"
30,17071,4.1488676,3.88994,61.647366,57.8,0.22354221,3.8473663,"Henderson County, IL"
31,17073,4.1826186,4.13222,62.148865,61.399998,0.21561928,0.74886703,"Henry County, IL"
32,17075,4.0530562,3.97743,60.22372,59.100002,0.21520549,1.1237183,"Iroquois County, IL"
33,17079,3.6165438,3.91013,53.737648,58.100002,0.19460188,-4.3623543,"Jasper County, IL"
34,17081,3.0835967,3.25732,45.818672,48.399998,0.22135319,-2.5813255,"Jefferson County, IL"
35,17083,4.0313234,3.72169,59.900795,55.3,0.18912375,4.6007957,"Jersey County, IL"
36,17085,3.9221997,4.07838,58.279343,60.600002,0.22900294,-2.3206596,"Jo Daviess County, IL"
37,17089,4.111659,4.34085,61.09449,64.5,0.1818808,-3.40551,"Kane County, IL"
38,17091,3.980731,3.75534,59.14905,55.800003,0.21170306,3.3490486,"Kankakee County, IL"
39,17095,4.2381415,4.28028,62.973873,63.600002,0.2361339,-0.62612915,"Knox County, IL"
40,17097,3.631914,3.53325,53.96603,52.500004,0.19941387,1.4660263,"Lake County, IL"
41,17099,4.2180095,4.11876,62.674732,61.2,0.21235675,1.4747314,"LaSalle County, IL"
42,17103,4.1917453,4.09184,62.284477,60.8,0.20662162,1.484478,"Lee County, IL"
43,17105,4.1517844,4.07838,61.690704,60.600002,0.25036132,1.090702,"Livingston County, IL"
44,17107,4.337708,4.48218,64.453316,66.600006,0.19683352,-2.1466904,"Logan County, IL"
45,17109,4.2612305,4.20625,63.316948,62.500004,0.24373402,0.8169441,"McDonough County, IL"
46,17111,3.98813,3.97743,59.25899,59.100002,0.18418479,0.15898895,"McHenry County, IL"
47,17113,4.277394,4.29374,63.557114,63.8,0.19689955,-0.24288559,"McLean County, IL"
48,17115,4.3067975,4.58986,63.99402,68.2,0.18183477,-4.2059784,"Macon County, IL"
49,17117,4.018394,4.26682,59.70868,63.4,0.18432166,-3.6913223,"Macoupin County, IL"
50,17119,3.6995637,3.68131,54.97123,54.7,0.17809932,0.2712288,"Madison County, IL"
51,17121,3.4248188,3.58709,50.88884,53.3,0.2004487,-2.4111595,"Marion County, IL"
52,17123,4.256064,4.26009,63.240177,63.3,0.2161554,-0.059822083,"Marshall County, IL"
53,17125,3.9854825,3.98416,59.21965,59.2,0.28740537,0.019649506,"Mason County, IL"
54,17127,3.1884313,3.19675,47.376392,47.5,0.2408702,-0.123607635,"Massac County, IL"
55,17129,4.21213,4.28028,62.58737,63.600002,0.21313882,-1.0126305,"Menard County, IL"
56,17131,4.0998216,4.03127,60.9186,59.9,0.23699011,1.0185966,"Mercer County, IL"
57,17133,3.3214674,3.25732,49.353157,48.399998,0.19822182,0.95315933,"Monroe County, IL"
58,17135,4.060002,4.13895,60.326923,61.5,0.18444845,-1.1730766,"Montgomery County, IL"
59,17137,4.265139,4.06492,63.375023,60.4,0.21935922,2.9750214,"Morgan County, IL"
60,17139,4.198815,4.61005,62.389523,68.5,0.1829354,-6.1104774,"Moultrie County, IL"
