,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),predicted_yield(bu/acre),end_of_season_NASS_yield(bu/acre),model_uncertainty,prediction_error(bu/acre)
0,17005,13.639017,13.91091,202.65999,206.7,0.7012573,-4.0400085
1,17007,13.57962,13.46,201.77742,200.0,0.5599799,1.77742
2,17009,13.800447,12.0467,205.05865,179.0,0.7421738,26.058655
3,17011,14.412041,13.69555,214.14622,203.5,0.550196,10.646225
4,17013,13.900244,12.20149,206.54152,181.3,0.69561154,25.241516
5,17015,14.64901,13.7965,217.66731,205.0,0.51666725,12.667313
6,17017,15.450069,14.2003,229.57013,211.0,0.6160418,18.57013
7,17019,14.985761,14.96752,222.67104,222.4,0.5675614,0.27104187
8,17021,15.766899,14.71178,234.27785,218.59999,0.5100925,15.677856
9,17023,14.195381,13.80996,210.92691,205.20001,0.652548,5.726898
10,17025,12.64609,14.133,187.90623,210.00002,0.8714476,-22.09378
11,17027,13.088122,14.02532,194.47433,208.40001,0.7940508,-13.925674
12,17029,15.2337265,14.806,226.35553,220.0,0.55250484,6.35553
13,17031,12.09309,11.46119,179.6893,170.3,0.9003268,9.3892975
14,17033,13.433666,13.6619,199.60872,203.0,0.82333076,-3.3912811
15,17037,14.011895,13.64171,208.20053,202.70001,0.56492615,5.500519
16,17039,15.503094,14.07916,230.358,209.2,0.54824704,21.158005
17,17045,14.140309,13.99167,210.10861,207.9,0.6727482,2.2086182
18,17047,12.509798,12.57164,185.8811,186.8,0.8846978,-0.91889954
19,17049,13.975663,14.32144,207.66216,212.8,0.6677098,-5.137848
20,17051,13.350504,13.94456,198.37302,207.2,0.753315,-8.826981
21,17053,13.922315,13.3927,206.86946,199.0,0.6219209,7.869461
22,17055,11.424919,11.95921,169.76106,177.70001,0.9953217,-7.9389496
23,17057,13.899879,12.99563,206.5361,193.1,0.66470814,13.436096
24,17059,13.421985,12.90141,199.43513,191.7,0.8490802,7.735138
25,17061,14.664042,13.21772,217.89067,196.40001,0.6739636,21.490662
26,17063,13.573488,13.55422,201.68631,201.40001,0.6933005,0.28630066
27,17067,14.990746,13.52057,222.7451,200.9,0.60359377,21.845108
28,17069,9.028247,11.83807,134.14929,175.9,1.443944,-41.7507
29,17073,14.613398,13.62825,217.13815,202.5,0.5378517,14.638153
30,17075,13.36105,13.06966,198.52971,194.20001,0.6260985,4.3296967
31,17077,11.767015,12.19476,174.84421,181.20001,0.9241668,-6.3558044
32,17081,11.26216,11.7102,167.34265,174.0,1.0586119,-6.6573486
33,17085,13.112997,13.45327,194.84393,199.9,0.5966245,-5.056061
34,17089,13.282988,13.89745,197.3698,206.50002,0.65059125,-9.1302185
