,FIPS,y_test_pred,y_test
0,17001,95.05059,185.7
1,17005,86.93519,194.5
2,17007,85.63537,212.7
3,17009,99.20724,192.4
4,17011,111.31545,223.5
5,17013,104.84566,197.4
6,17015,106.31231,229.5
7,17017,114.89946,215.8
8,17019,106.457924,218.2
9,17021,125.97804,216.8
10,17023,115.870476,204.6
11,17025,82.100914,178.3
12,17027,77.055084,156.6
13,17029,120.38599,221.3
14,17033,98.57639,194.3
15,17035,113.63279,206.6
16,17037,96.38436,222.8
17,17041,115.505135,211.6
18,17045,118.22363,208.5
19,17047,82.70576,184.8
20,17049,101.435196,186.0
21,17051,86.86431,172.2
22,17053,99.56817,223.3
23,17055,71.368126,173.7
24,17057,95.67077,201.2
25,17061,119.80253,203.6
26,17067,104.13203,204.2
27,17071,110.62556,229.7
28,17073,102.92498,223.5
29,17075,98.28153,216.5
30,17077,70.9193,165.2
31,17079,101.62121,191.8
32,17081,65.330956,155.7
33,17083,114.964165,201.9
34,17085,95.963554,211.2
35,17087,80.73149,159.6
36,17089,90.86576,209.1
37,17091,99.84556,207.5
38,17093,97.99802,206.2
39,17095,102.822945,219.0
40,17097,74.421684,192.9
41,17099,105.77404,199.7
42,17101,95.70897,186.3
43,17103,106.478355,207.7
44,17105,103.52754,220.1
45,17107,107.9331,211.1
46,17109,105.649635,224.2
47,17113,105.88105,223.3
48,17115,117.53172,225.3
49,17117,117.784195,199.3
50,17119,100.322334,189.3
51,17121,82.037056,157.8
52,17125,105.86588,208.1
53,17127,82.151535,174.9
54,17129,106.67111,214.4
55,17131,113.55805,226.6
56,17133,74.018394,154.0
57,17135,113.366585,202.6
58,17137,115.82754,200.2
59,17139,123.87617,220.5
60,17141,101.23995,216.8
61,17143,101.980385,220.0
62,17145,60.078396,165.2
63,17147,123.80154,223.2
64,17149,109.42448,189.8
65,17151,90.045204,161.3
66,17153,88.57671,161.7
67,17155,106.39245,213.7
68,17157,68.29923,161.7
69,17159,90.57452,192.5
70,17161,108.155556,218.9
71,17163,84.31045,174.0
72,17165,85.13449,170.3
73,17167,116.86276,221.1
74,17169,95.57386,188.8
75,17171,106.8635,196.3
76,17173,109.41926,196.6
77,17175,111.8094,234.1
78,17177,98.27411,217.0
79,17179,101.68539,222.0
80,17181,78.00735,142.3
81,17183,101.18611,204.2
82,17185,96.15087,184.1
83,17189,69.68202,178.6
84,17191,82.904045,185.1
85,17193,84.52446,171.0
86,17195,105.48564,201.3
87,17197,86.126335,195.2
88,17199,77.0008,170.3
89,17201,88.953636,190.4
90,17203,99.49772,223.2
91,18001,78.04784,202.8
92,18003,76.73237,190.4
93,18005,84.46203,195.0
94,18007,99.18694,222.2
95,18009,83.41268,200.3
96,18011,98.02512,207.2
97,18013,90.387314,183.5
98,18019,92.081635,188.9
99,18021,102.562386,194.3
100,18023,107.41549,234.4
101,18027,102.11921,213.9
102,18029,68.01847,189.1
103,18031,90.271774,221.9
104,18035,83.24157,191.4
105,18039,86.91798,181.7
106,18041,88.30625,208.0
107,18047,77.729454,198.4
108,18051,95.00593,202.5
109,18053,97.32464,219.2
110,18055,87.119934,189.6
111,18057,85.24708,205.8
112,18059,82.49566,206.9
113,18061,79.11877,188.3
114,18063,97.257614,222.0
115,18065,89.464905,197.4
116,18067,104.490654,215.6
117,18069,86.87235,211.7
118,18073,95.09986,200.1
119,18075,83.25429,198.7
120,18077,82.65432,182.9
121,18079,85.54857,191.9
122,18081,90.31532,224.4
123,18083,95.36725,202.0
124,18085,94.98098,198.0
125,18087,77.8983,182.4
126,18089,99.183846,207.5
127,18091,90.7674,177.4
128,18095,88.78017,207.6
129,18097,90.618774,185.9
130,18099,99.8599,196.9
131,18103,90.34089,202.0
132,18105,77.74961,182.6
133,18107,105.52619,228.0
134,18109,98.59036,200.0
135,18111,98.47314,219.3
136,18113,84.027596,195.3
137,18115,74.06628,165.2
138,18119,86.770744,191.8
139,18125,88.65953,199.1
140,18127,96.685326,201.7
141,18129,96.142494,198.8
142,18131,102.48237,197.1
143,18133,100.233376,202.3
144,18135,84.57382,193.2
145,18137,76.392006,180.9
146,18139,92.63156,221.5
147,18141,93.64448,184.1
148,18143,91.72167,192.6
149,18145,88.42585,200.6
150,18149,97.57919,189.0
151,18151,80.06319,182.8
152,18153,101.52403,199.2
153,18155,74.93834,181.0
154,18157,101.91473,222.4
155,18159,100.24741,208.8
156,18161,95.576546,221.8
157,18163,88.335045,186.4
158,18167,99.10234,198.8
159,18169,89.330925,206.8
160,18173,83.775276,194.8
161,18177,91.46124,194.2
162,18179,91.420204,205.6
163,18181,99.44374,197.7
164,18183,79.1834,181.9
165,19005,91.113365,183.9
166,19007,81.258095,172.8
167,19009,104.13555,197.6
