,FIPS,y_test_pred,y_test
0,17001,11.619547,185.7
1,17005,9.794274,194.5
2,17007,16.164179,212.7
3,17009,12.404819,192.4
4,17011,16.109291,223.5
5,17013,7.696735,197.4
6,17015,16.879805,229.5
7,17017,15.639828,215.8
8,17019,15.394493,218.2
9,17021,14.042001,216.8
10,17023,13.081087,204.6
11,17025,9.806868,178.3
12,17027,8.368115,156.6
13,17029,14.49537,221.3
14,17033,10.54909,194.3
15,17035,11.539471,206.6
16,17037,14.489577,222.8
17,17041,15.309015,211.6
18,17045,13.790459,208.5
19,17047,8.028933,184.8
20,17049,12.834551,186.0
21,17051,10.120476,172.2
22,17053,14.363019,223.3
23,17055,5.5651574,173.7
24,17057,13.817133,201.2
25,17061,12.570793,203.6
26,17067,15.406515,204.2
27,17071,14.939362,229.7
28,17073,15.805874,223.5
29,17075,13.248312,216.5
30,17077,5.086778,165.2
31,17079,11.029093,191.8
32,17081,6.119597,155.7
33,17083,10.590962,201.9
34,17085,17.01732,211.2
35,17087,4.516258,159.6
36,17089,14.066225,209.1
37,17091,13.956686,207.5
38,17093,15.240532,206.2
39,17095,15.675886,219.0
40,17097,11.531387,192.9
41,17099,15.392,199.7
42,17101,8.790537,186.3
43,17103,15.744782,207.7
44,17105,15.173929,220.1
45,17107,16.143827,211.1
46,17109,15.403537,224.2
47,17113,16.418953,223.3
48,17115,16.71292,225.3
49,17117,11.445251,199.3
50,17119,9.500028,189.3
51,17121,9.944335,157.8
52,17125,14.086725,208.1
53,17127,3.940467,174.9
54,17129,15.955259,214.4
55,17131,15.68832,226.6
56,17133,4.1489944,154.0
57,17135,11.90938,202.6
58,17137,15.03113,200.2
59,17139,15.0643,220.5
60,17141,16.804014,216.8
61,17143,16.675297,220.0
62,17145,5.236687,165.2
63,17147,16.367836,223.2
64,17149,11.291773,189.8
65,17151,7.003391,161.3
66,17153,6.773046,161.7
67,17155,15.876128,213.7
68,17157,5.4907517,161.7
69,17159,7.9322243,192.5
70,17161,15.665592,218.9
71,17163,7.20974,174.0
72,17165,8.090191,170.3
73,17167,15.490017,221.1
74,17169,12.310865,188.8
75,17171,13.044552,196.3
76,17173,12.840509,196.6
77,17175,17.571836,234.1
78,17177,17.32033,217.0
79,17179,15.971638,222.0
80,17181,3.5495,142.3
81,17183,14.430565,204.2
82,17185,9.087685,184.1
83,17189,7.806809,178.6
84,17191,9.456144,185.1
85,17193,8.711758,171.0
86,17195,15.9311905,201.3
87,17197,14.339651,195.2
88,17199,5.1010804,170.3
89,17201,16.440155,190.4
90,17203,16.423658,223.2
91,18001,12.3598795,202.8
92,18003,11.54287,190.4
93,18005,8.893675,195.0
94,18007,14.656357,222.2
95,18009,14.142961,200.3
96,18011,14.878273,207.2
97,18013,4.993415,183.5
98,18019,4.8083105,188.9
99,18021,10.813113,194.3
100,18023,15.8273735,234.4
101,18027,10.186346,213.9
102,18029,3.8258715,189.1
103,18031,11.183403,221.9
104,18035,10.809776,191.4
105,18039,12.059698,181.7
106,18041,10.834018,208.0
107,18047,7.1755767,198.4
108,18051,9.725094,202.5
109,18053,14.555126,219.2
110,18055,7.5583396,189.6
111,18057,12.154674,205.8
112,18059,11.212429,206.9
113,18061,4.6268396,188.3
114,18063,12.992738,222.0
115,18065,14.106072,197.4
116,18067,16.444555,215.6
117,18069,13.23251,211.7
118,18073,11.968023,200.1
119,18075,12.149461,198.7
120,18077,4.7211914,182.9
121,18079,6.6828914,191.9
122,18081,9.306455,224.4
123,18083,10.328878,202.0
124,18085,12.335742,198.0
125,18087,10.429045,182.4
126,18089,13.39942,207.5
127,18091,10.231026,177.4
128,18095,13.297488,207.6
129,18097,8.809002,185.9
130,18099,13.082017,196.9
131,18103,12.806301,202.0
132,18105,4.712179,182.6
133,18107,15.02462,228.0
134,18109,10.378339,200.0
135,18111,14.326155,219.3
136,18113,12.436842,195.3
137,18115,2.7322297,165.2
138,18119,7.077863,191.8
139,18125,6.8157763,199.1
140,18127,13.611763,201.7
141,18129,10.3632145,198.8
142,18131,12.438978,197.1
143,18133,11.433588,202.3
144,18135,12.916899,193.2
145,18137,6.8207946,180.9
146,18139,12.999029,221.5
147,18141,11.045916,184.1
148,18143,7.179917,192.6
149,18145,10.212148,200.6
150,18149,11.226748,189.0
151,18151,12.682882,182.8
152,18153,10.17761,199.2
153,18155,4.3057904,181.0
154,18157,13.662651,222.4
155,18159,15.587719,208.8
156,18161,12.862089,221.8
157,18163,10.401877,186.4
158,18167,10.152258,198.8
159,18169,13.386608,206.8
160,18173,6.5163655,194.8
161,18177,12.383617,194.2
162,18179,14.816977,205.6
163,18181,12.470882,197.7
164,18183,11.556092,181.9
165,19005,22.072813,183.9
166,19007,8.847091,172.8
167,19009,16.435394,197.6
168,19011,18.401026,199.7
169,19015,18.403471,226.5
170,19017,19.69863,199.9
171,19019,20.29477,190.7
172,19021,19.802408,212.0
173,19023,21.580397,183.1
174,19025,18.461256,201.6
175,19027,19.168964,196.7
176,19031,13.555773,205.7
177,19035,20.699308,211.7
178,19037,22.68453,198.9
179,19041,17.295065,203.9
180,19043,19.270584,201.1
181,19045,15.327446,198.0
182,19047,19.483313,187.9
183,19049,14.840088,210.9
184,19051,8.137223,179.8
185,19053,9.555183,205.3
186,19055,20.97294,198.9
187,19057,12.381003,207.9
188,19059,18.023478,201.3
189,19061,19.172232,199.5
190,19065,19.673082,205.9
191,19067,22.195108,191.8
192,19069,21.886597,210.5
193,19071,14.98653,211.0
194,19073,18.44348,208.0
195,19075,20.730621,212.9
196,19079,19.20706,215.5
197,19081,21.152237,204.9
198,19083,20.43354,213.3
199,19085,13.312623,190.3
200,19087,10.693037,195.1
201,19089,23.856985,183.9
202,19091,19.024591,205.8
203,19093,21.092766,198.0
204,19095,15.504727,213.5
205,19097,14.302702,189.6
206,19099,18.932545,218.0
207,19101,10.813391,195.1
208,19103,12.508572,203.1
209,19105,15.091242,190.7
210,19107,11.773576,211.6
211,19111,10.514872,203.7
212,19113,18.044264,179.5
213,19117,9.965834,173.9
214,19119,19.291435,200.2
215,19121,13.136101,202.0
216,19123,14.592102,214.9
217,19125,13.914389,203.7
218,19127,22.046946,216.3
219,19129,14.72295,204.3
220,19131,22.885693,171.8
221,19133,16.50918,165.4
222,19135,9.140326,181.1
223,19137,14.7402935,206.2
224,19139,13.797779,211.9
225,19141,21.467836,212.7
226,19143,18.509668,203.7
227,19145,13.594389,206.6
228,19147,19.756872,211.7
229,19149,20.19077,205.7
230,19151,18.89334,218.1
231,19153,15.668074,206.4
232,19155,15.346941,198.5
233,19157,16.036224,204.9
234,19161,20.425932,199.1
235,19163,14.194175,210.1
236,19165,16.385553,196.0
237,19167,21.44506,211.4
238,19169,17.96916,211.4
239,19171,18.547518,197.4
240,19173,10.973719,192.9
241,19175,10.303167,217.0
242,19177,8.527495,189.3
243,19179,11.247463,202.9
244,19181,11.447222,199.2
245,19183,13.265516,188.3
246,19187,20.004541,212.8
247,19189,21.471567,211.3
248,19191,22.782232,195.3
249,19193,20.57989,168.3
250,19195,21.473963,187.6
251,19197,20.190996,202.5
252,20001,2.8498259,96.7
253,20005,9.245274,183.2
254,20009,9.427177,125.8
255,20011,3.307808,116.0
256,20013,13.183294,188.6
257,20015,2.880466,97.0
258,20017,6.1309566,110.1
259,20019,1.1049936,92.2
260,20021,0.6992271,118.5
261,20023,5.8018537,112.7
262,20029,8.492477,69.5
263,20031,3.3687441,91.8
264,20035,2.366037,110.9
265,20037,2.1907294,112.7
266,20039,3.9831924,103.5
267,20041,5.503874,104.9
268,20045,3.9387512,131.8
269,20047,13.339375,157.3
270,20049,2.2075484,98.9
271,20053,5.0257125,97.3
272,20059,4.531093,117.2
273,20061,9.261205,124.4
274,20063,4.0631237,57.6
275,20065,3.9466333,63.5
276,20067,15.343902,150.4
277,20069,15.573497,203.7
278,20073,0.47996074,66.3
279,20077,1.1794802,101.6
280,20081,14.556451,184.5
281,20085,7.1374664,170.7
282,20087,8.020628,185.3
283,20091,0.6975458,135.6
284,20095,9.162991,136.0
285,20097,14.055361,139.8
286,20099,-0.31874406,94.8
287,20101,5.4126363,65.9
288,20103,5.231397,161.4
289,20105,5.0213532,68.0
290,20109,3.9614801,84.6
291,20111,1.2214826,93.7
292,20113,6.7240105,93.7
293,20115,3.9453824,90.6
294,20117,8.6536255,135.8
295,20119,17.07147,211.1
296,20121,3.463879,137.0
297,20123,7.9393015,61.5
298,20125,2.5856495,118.4
299,20127,3.8830464,83.8
300,20131,9.999822,169.5
301,20133,1.7977991,86.7
302,20139,2.8802464,101.1
303,20143,8.874664,93.6
304,20151,14.143651,181.2
305,20153,2.326826,104.1
306,20155,9.522976,186.7
307,20159,5.7640605,112.4
308,20161,9.257338,143.5
309,20163,4.412464,71.3
310,20167,8.034812,55.0
311,20169,5.7637825,103.2
312,20173,5.803132,132.1
313,20175,16.8658,181.1
314,20177,6.31094,137.9
315,20179,6.967344,96.3
316,20181,7.0976734,97.9
317,20183,7.753984,90.9
318,20189,16.101385,150.0
319,20191,1.9331974,120.5
320,20193,6.8832474,108.7
321,20197,5.384167,97.8
322,20205,2.3762019,101.3
392,26005,10.671666,176.1
393,26007,11.084028,160.4
394,26009,10.323228,141.1
395,26011,17.51039,158.5
396,26015,11.180372,158.6
397,26017,17.577951,177.5
398,26023,12.732555,168.9
399,26025,12.041222,148.3
400,26027,9.814883,156.3
401,26043,3.3419273,146.3
402,26045,11.972166,164.7
403,26047,10.186298,123.1
404,26049,13.597424,157.3
405,26051,15.471206,152.6
406,26055,13.442194,126.9
407,26057,14.313174,168.6
408,26059,12.748476,160.7
409,26063,19.735674,193.3
410,26065,12.247599,180.2
411,26067,13.161804,175.0
412,26073,13.979265,151.7
413,26075,12.018241,164.8
414,26077,9.465065,145.0
415,26081,10.084801,178.4
416,26087,15.961941,170.1
417,26091,13.802469,191.5
418,26093,12.526264,160.9
419,26099,13.938664,174.6
420,26101,11.507241,131.9
421,26105,10.295609,153.0
422,26107,14.11125,131.2
423,26109,5.8517785,133.6
424,26111,16.195953,177.9
425,26113,18.685688,160.9
426,26115,12.034982,192.5
427,26117,13.4955845,153.7
428,26119,9.137296,149.4
429,26121,7.817673,138.6
430,26123,9.551111,157.3
431,26125,12.237297,160.2
432,26127,9.652405,151.5
433,26129,16.75239,161.0
434,26137,11.174872,154.4
435,26139,9.00201,180.5
436,26141,8.758694,118.0
437,26145,15.405033,178.5
438,26147,14.699172,167.3
439,26149,8.276066,123.0
440,26151,19.37099,184.6
441,26155,12.342642,164.8
442,26157,18.04021,181.7
443,26159,9.3322115,184.8
444,26161,11.434376,186.8
445,26163,6.2771325,159.1
446,27001,5.01,129.9
447,27005,17.05012,167.7
448,27009,18.392336,164.6
449,27011,18.26353,180.6
450,27013,18.230207,199.2
451,27015,18.204386,193.2
452,27017,16.146553,144.2
453,27019,17.194939,192.2
454,27021,13.295705,144.8
455,27023,19.019234,194.9
456,27025,15.488941,155.4
457,27027,16.246258,161.0
458,27033,18.918367,202.6
459,27035,13.274261,128.3
460,27037,19.479462,183.1
461,27039,20.38099,189.6
462,27045,21.19874,183.0
463,27047,20.461298,182.7
464,27049,18.905361,195.9
465,27051,17.782623,187.4
466,27055,21.2608,177.0
467,27059,14.601822,154.8
468,27063,17.855383,204.7
469,27067,19.579828,203.7
470,27073,17.217455,183.9
471,27079,18.113882,193.3
472,27081,16.236435,181.5
473,27085,16.037256,177.4
474,27087,14.192574,183.0
475,27089,13.3349285,163.8
476,27093,15.912438,192.9
477,27095,14.111664,137.4
478,27097,17.559862,145.0
479,27099,21.284939,170.1
480,27103,18.901628,196.1
481,27105,17.631445,198.7
482,27107,11.705685,166.1
483,27109,20.20931,174.8
484,27111,18.247662,157.9
485,27115,13.262918,151.9
486,27117,15.423756,161.8
487,27119,13.370547,146.9
488,27121,18.527752,179.5
489,27125,13.676008,170.8
490,27127,16.583654,176.0
491,27129,17.417185,208.3
492,27131,17.920996,194.6
493,27139,17.555803,191.9
494,27141,20.056734,173.2
495,27143,17.632652,182.7
496,27145,18.431717,187.3
497,27147,19.132483,189.9
498,27149,19.018366,195.3
499,27151,20.217276,197.0
500,27153,16.34867,148.3
501,27155,15.235564,187.5
502,27159,18.866549,152.4
503,27161,19.691496,201.6
504,27163,19.26226,194.6
505,27165,18.677448,209.3
506,27167,14.683176,142.5
507,27169,21.203558,197.8
508,27171,16.640284,180.6
509,27173,17.361418,179.1
510,29003,11.874495,175.7
511,29007,8.092349,115.3
512,29011,2.33359,149.0
513,29013,6.2407966,143.6
514,29017,5.3258114,119.2
515,29019,5.831554,122.8
516,29021,11.819622,175.2
517,29025,7.654213,148.7
518,29027,4.7846723,141.4
519,29031,5.0965466,140.0
520,29033,9.338482,154.8
521,29045,10.014875,166.6
522,29047,9.447611,190.6
523,29049,8.39062,189.1
524,29051,3.7397113,130.8
525,29053,5.082461,105.0
526,29057,0.944176,95.2
527,29059,-0.32463545,124.1
528,29061,6.318952,146.0
529,29063,7.3261395,190.4
530,29069,7.975306,164.0
531,29071,3.8919895,131.5
532,29073,2.2187588,113.5
533,29075,8.670945,160.0
534,29079,7.3718343,156.1
535,29083,4.476446,123.6
536,29085,-0.30414087,101.2
537,29087,16.662092,219.0
538,29089,6.002477,149.1
539,29095,7.281705,186.7
540,29097,-0.3489179,141.5
541,29099,-0.19616014,118.1
542,29101,5.171686,129.3
543,29103,7.5726337,130.9
544,29105,1.9469243,144.0
545,29107,10.447363,176.7
546,29109,1.3629043,88.4
547,29111,6.78564,147.7
548,29113,4.03583,159.2
549,29115,6.5111966,157.2
550,29117,8.347409,142.7
551,29121,8.626008,136.8
552,29125,0.8786984,75.9
553,29127,8.334089,124.9
554,29131,1.267035,112.1
555,29133,6.8553786,177.3
556,29135,3.1185625,113.9
557,29137,6.4536853,82.0
558,29139,4.748732,139.6
559,29143,8.036476,186.4
560,29151,2.2413638,113.3
561,29155,6.131811,188.8
562,29157,3.8207643,133.1
563,29159,4.3712,121.3
564,29165,10.630028,166.7
565,29167,1.7520694,142.3
566,29171,-1.2304305,144.0
567,29173,8.107647,97.2
568,29175,5.366404,105.2
569,29177,9.152917,173.0
570,29183,7.130627,165.9
571,29185,2.945859,79.8
572,29186,3.0789895,148.7
573,29187,2.1081862,139.3
574,29195,9.955088,175.7
575,29199,7.3253465,167.6
576,29201,7.9512086,178.8
577,29205,9.232236,105.4
578,29207,7.115667,173.4
579,29211,7.3552485,147.2
580,29217,1.4179901,104.7
581,29219,5.824804,143.5
582,29223,-1.3445579,89.9
583,29227,8.617953,170.4
584,31001,17.460901,204.5
585,31013,13.550936,160.3
586,31015,16.830648,171.5
587,31017,27.12805,211.9
588,31019,15.830354,196.4
589,31021,16.135057,174.3
590,31023,16.330833,187.0
591,31025,12.74617,195.7
592,31027,22.062757,196.9
593,31029,13.976654,164.8
594,31033,6.6668153,99.4
595,31035,14.95587,193.7
596,31037,16.993425,173.8
597,31039,17.867632,164.8
598,31041,19.461176,193.2
599,31043,18.446024,196.7
600,31047,16.217245,234.5
601,31049,8.144796,118.5
602,31051,20.633986,178.8
603,31053,15.199205,198.2
604,31055,15.520515,165.6
605,31057,12.229701,155.3
606,31059,15.815814,186.6
607,31061,14.066919,196.8
608,31065,7.7937303,116.8
609,31067,11.417327,164.6
610,31069,6.8713946,141.2
611,31071,19.04688,192.9
612,31073,14.440985,206.6
613,31077,18.623152,193.4
614,31079,16.207468,214.9
615,31081,18.843805,218.9
616,31083,13.773743,191.7
617,31085,10.137252,132.5
618,31087,7.8430834,109.6
619,31089,26.925314,223.7
620,31093,15.077251,216.6
621,31095,13.507514,140.8
622,31097,9.641193,173.6
623,31099,17.282904,202.8
624,31103,25.850433,215.0
625,31107,22.628744,167.0
626,31109,11.317376,139.6
627,31111,15.776861,189.7
628,31113,22.263002,202.6
629,31115,16.049164,178.5
630,31119,17.273743,175.0
631,31121,17.77837,198.9
632,31123,15.547997,173.1
633,31127,12.801089,189.9
634,31133,10.467483,173.8
635,31137,18.305357,227.2
636,31141,16.728033,207.4
637,31143,18.311869,190.3
638,31147,12.63212,194.8
639,31149,25.98112,232.3
640,31151,13.660834,157.6
641,31153,16.002232,182.4
642,31155,15.6569605,191.3
643,31157,15.942569,186.5
644,31163,17.744177,198.2
645,31165,17.459232,161.5
646,31167,15.61134,163.2
647,31169,15.598408,166.6
648,31175,18.29965,210.1
649,31177,14.64794,155.3
650,31179,18.185286,160.3
651,31181,12.537163,147.3
652,31183,23.674646,225.8
653,38001,7.2026725,96.9
654,38003,13.543474,143.1
655,38005,10.574625,101.5
656,38009,9.876471,113.3
657,38011,7.7482595,112.0
658,38015,9.676897,138.7
659,38017,14.874912,161.3
660,38019,9.442046,92.4
661,38021,15.134026,167.5
662,38025,6.917706,109.5
663,38027,12.765465,146.5
664,38029,9.527818,144.8
665,38031,10.188142,154.6
666,38033,3.5000248,104.6
667,38035,14.396427,134.3
668,38037,7.5235133,125.9
669,38039,14.269188,147.5
670,38041,7.959559,116.9
671,38043,11.729897,127.0
672,38045,13.542074,161.9
673,38047,10.561069,139.3
674,38049,8.523269,107.9
675,38051,9.597933,140.6
676,38055,8.393197,118.4
677,38059,8.2288885,134.5
678,38061,8.710245,64.5
679,38063,8.9764185,120.1
680,38065,7.755738,130.0
681,38067,13.109575,122.1
682,38069,8.790369,106.0
683,38071,12.885195,104.7
684,38073,18.28218,176.2
685,38075,9.999453,98.4
686,38077,17.152187,165.1
687,38079,7.0347943,58.2
688,38081,17.75524,160.3
689,38083,9.022688,122.3
690,38085,1.6188884,121.9
691,38087,6.347608,106.2
692,38089,6.9796357,112.5
693,38091,14.941124,151.2
694,38093,11.2801075,153.9
695,38097,12.964785,153.1
696,38099,12.1282625,124.9
697,38101,9.05074,121.5
698,38103,11.321623,155.7
699,38105,6.061122,85.2
700,39003,11.888761,190.3
701,39007,5.824278,179.7
702,39009,1.6368011,195.9
703,39011,12.231838,194.4
704,39013,0.47696602,165.0
705,39015,7.903849,210.7
706,39017,6.3233542,194.4
707,39019,0.45742863,153.7
708,39021,12.123294,203.3
709,39023,12.119981,194.7
710,39027,11.742754,222.1
711,39029,2.6018338,181.1
712,39031,3.8488812,182.7
713,39033,11.951541,205.1
714,39037,13.318618,210.4
715,39039,11.419037,172.1
716,39041,9.184017,193.7
717,39043,10.148562,190.4
718,39045,8.677827,193.6
719,39047,12.125383,209.8
720,39051,14.193307,200.5
721,39053,2.616419,180.1
722,39055,4.7038937,179.5
723,39057,12.142247,214.4
724,39059,1.4157294,170.5
725,39065,9.971149,188.8
726,39067,1.8747041,176.6
727,39069,13.681488,199.4
728,39071,8.819293,205.3
729,39075,3.590932,175.5
730,39077,10.101913,199.4
731,39079,2.300526,144.5
732,39081,2.0145211,161.9
733,39083,8.109888,183.5
734,39089,8.773035,185.4
735,39091,11.282674,183.2
736,39093,8.328325,192.7
737,39095,12.952574,200.4
738,39097,11.231392,203.1
739,39099,4.274524,189.6
740,39103,6.41818,187.9
741,39105,0.9337112,170.1
742,39107,12.977307,204.7
743,39109,11.58252,200.7
744,39111,0.82837903,148.5
745,39113,8.123861,198.6
746,39115,1.379721,173.8
747,39119,5.1990848,181.8
748,39121,-0.41001576,162.0
749,39123,10.927128,193.6
750,39125,12.457434,184.0
751,39127,5.3092217,191.9
752,39129,11.561012,201.5
753,39131,4.9618526,178.9
754,39133,3.257322,180.9
755,39135,12.190985,210.9
756,39137,11.47867,199.9
757,39139,8.935519,179.4
758,39141,9.167137,205.9
759,39145,2.107994,190.3
760,39147,10.463098,199.1
761,39149,12.270491,202.2
762,39151,3.206485,194.9
763,39155,5.2962584,207.0
764,39157,1.2580405,183.3
765,39159,10.500647,205.0
766,39161,12.481728,196.0
767,39165,6.853521,209.4
768,39167,1.0858556,173.9
769,39169,5.434219,193.6
770,39173,11.732544,218.6
771,39175,10.568432,199.3
772,46003,14.038005,124.6
773,46009,15.381452,157.9
774,46011,19.173836,164.7
775,46013,15.328323,175.6
776,46015,14.303589,130.4
777,46019,13.425055,140.5
778,46021,10.750401,161.4
779,46023,15.439823,133.6
780,46025,17.625576,164.7
781,46027,15.450484,175.6
782,46031,9.020055,125.3
783,46035,13.582033,158.6
784,46043,14.08795,150.2
785,46045,11.411379,149.4
786,46051,16.374117,143.1
787,46055,6.4556236,82.9
788,46057,19.137152,175.8
789,46059,13.821718,151.7
790,46061,14.029785,168.0
791,46065,11.539647,135.8
792,46067,13.784838,151.5
793,46073,14.567242,141.2
794,46083,14.812319,152.5
795,46085,10.082045,131.1
796,46087,13.830638,148.6
797,46089,11.75087,158.7
798,46091,16.059902,161.3
799,46097,15.028543,138.7
800,46101,19.204374,174.6
801,46105,7.216108,88.8
802,46109,16.832119,150.1
803,46115,16.254482,171.3
804,46119,13.204315,134.0
805,46125,15.27289,158.0
806,46127,17.425802,177.9
807,46135,16.099773,176.4
808,55005,16.998798,150.4
809,55007,7.9639707,122.9
810,55009,16.397171,175.6
811,55011,17.139969,186.2
812,55013,12.334533,124.3
813,55015,16.319828,172.9
814,55017,16.302172,167.1
815,55019,13.623013,149.4
816,55021,19.075155,185.1
817,55023,17.274858,154.5
818,55025,18.411236,196.9
