,FIPS,y_test_pred,y_test
92,18003,195.41441,190.4
93,18005,191.77371,195.0
94,18007,209.19061,222.2
95,18009,207.6339,200.3
96,18011,210.32445,207.2
97,18013,187.37593,183.5
98,18019,187.80461,188.9
99,18021,206.68578,194.3
100,18023,221.26118,234.4
101,18027,199.0107,213.9
102,18029,175.58301,189.1
103,18031,203.3957,221.9
104,18035,200.98506,191.4
105,18039,200.56389,181.7
106,18041,200.45277,208.0
107,18047,194.72911,198.4
108,18051,194.69011,202.5
109,18053,216.58205,219.2
110,18055,185.92085,189.6
111,18057,184.9973,205.8
112,18059,191.5429,206.9
113,18061,177.56236,188.3
114,18063,208.23491,222.0
115,18065,202.97148,197.4
116,18067,219.48125,215.6
117,18069,210.97517,211.7
118,18073,199.14597,200.1
119,18075,202.05574,198.7
120,18077,183.59868,182.9
121,18079,191.2766,191.9
122,18081,199.72551,224.4
123,18083,191.35265,202.0
124,18085,208.74013,198.0
125,18087,186.09235,182.4
126,18089,203.47957,207.5
127,18091,200.7147,177.4
128,18095,204.6096,207.6
129,18097,185.16206,185.9
130,18099,212.30293,196.9
131,18103,207.25237,202.0
132,18105,179.87334,182.6
133,18107,215.9129,228.0
134,18109,209.3838,200.0
135,18111,207.28242,219.3
136,18113,198.12761,195.3
137,18115,163.54985,165.2
138,18119,194.42027,191.8
139,18125,192.91792,199.1
140,18127,207.8507,201.7
141,18129,198.45131,198.8
142,18131,205.54118,197.1
143,18133,213.88823,202.3
144,18135,206.15723,193.2
145,18137,187.86806,180.9
146,18139,209.07668,221.5
147,18141,208.43898,184.1
148,18143,195.32281,192.6
149,18145,196.80193,200.6
150,18149,196.2462,189.0
151,18151,190.85861,182.8
152,18153,198.55031,199.2
153,18155,164.01765,181.0
154,18157,210.44174,222.4
155,18159,218.6443,208.8
156,18161,212.68004,221.8
157,18163,188.21729,186.4
158,18167,193.51686,198.8
159,18169,211.6859,206.8
160,18173,180.27592,194.8
161,18177,202.05626,194.2
162,18179,215.62921,205.6
163,18181,204.4022,197.7
164,18183,198.32063,181.9
165,19005,193.9441,183.9
166,19007,175.31514,172.8
167,19009,193.00429,197.6
168,19011,191.8709,199.7
169,19015,221.87025,226.5
170,19017,200.37584,199.9
171,19019,195.3312,190.7
172,19021,210.0128,212.0
173,19023,191.54036,183.1
174,19025,207.69373,201.6
175,19027,200.09193,196.7
176,19031,206.07117,205.7
177,19035,214.15053,211.7
178,19037,197.4691,198.9
179,19041,210.21324,203.9
180,19043,199.94833,201.1
181,19045,201.13574,198.0
182,19047,195.40828,187.9
183,19049,204.22942,210.9
184,19051,156.55171,179.8
185,19053,187.329,205.3
186,19055,198.03139,198.9
187,19057,204.22511,207.9
188,19059,198.43983,201.3
189,19061,202.93266,199.5
190,19065,194.03786,205.9
191,19067,196.2735,191.8
192,19069,211.25554,210.5
193,19071,217.19714,211.0
194,19073,215.14235,208.0
195,19075,207.73872,212.9
196,19079,216.917,215.5
197,19081,211.42378,204.9
198,19083,214.69801,213.3
199,19085,190.44257,190.3
200,19087,195.53987,195.1
201,19089,194.70595,183.9
202,19091,197.7296,205.8
203,19093,206.56648,198.0
204,19095,197.70549,213.5
205,19097,190.339,189.6
206,19099,220.05377,218.0
207,19101,191.24333,195.1
208,19103,191.12184,203.1
209,19105,188.98813,190.7
210,19107,204.47206,211.6
211,19111,194.0424,203.7
212,19113,175.37366,179.5
213,19117,166.2259,173.9
214,19119,207.0512,200.2
215,19121,190.65564,202.0
216,19123,207.97162,214.9
217,19125,194.55742,203.7
218,19127,217.77682,216.3
219,19129,204.50145,204.3
220,19131,188.55681,171.8
221,19133,194.00317,165.4
222,19135,175.70381,181.1
223,19137,196.93011,206.2
224,19139,204.30046,211.9
225,19141,222.65768,212.7
226,19143,208.09564,203.7
227,19145,209.3081,206.6
228,19147,211.49211,211.7
229,19149,215.4285,205.7
230,19151,213.0421,218.1
231,19153,195.42216,206.4
232,19155,201.92258,198.5
233,19157,205.69627,204.9
234,19161,208.75676,199.1
235,19163,204.32826,210.1
236,19165,196.60413,196.0
237,19167,217.67818,211.4
238,19169,214.42665,211.4
239,19171,200.52986,197.4
240,19173,197.44554,192.9
241,19175,202.66823,217.0
242,19177,172.9947,189.3
243,19179,187.36726,202.9
244,19181,186.74828,199.2
245,19183,199.09059,188.3
246,19187,210.8073,212.8
247,19189,216.50253,211.3
248,19191,198.04724,195.3
249,19193,187.97842,168.3
250,19195,195.91685,187.6
251,19197,207.67216,202.5
252,20001,111.93401,96.7
253,20005,179.10727,183.2
254,20009,117.97764,125.8
255,20011,115.044426,116.0
256,20013,200.26927,188.6
257,20015,80.13247,97.0
258,20017,84.60676,110.1
259,20019,84.27366,92.2
260,20021,100.72048,118.5
261,20023,84.999954,112.7
262,20029,104.22146,69.5
263,20031,106.2546,91.8
264,20035,101.26357,110.9
265,20037,108.21963,112.7
266,20039,77.49261,103.5
267,20041,85.8855,104.9
268,20045,141.86353,131.8
269,20047,136.45876,157.3
270,20049,65.4948,98.9
271,20053,77.8256,97.3
272,20059,120.309425,117.2
273,20061,127.96131,124.4
274,20063,70.42083,57.6
275,20065,73.21368,63.5
276,20067,123.23121,150.4
277,20069,154.4358,203.7
278,20073,70.27749,66.3
279,20077,106.47949,101.6
280,20081,150.71455,184.5
281,20085,153.97896,170.7
282,20087,173.56671,185.3
283,20091,137.17574,135.6
284,20095,128.38647,136.0
285,20097,150.8654,139.8
286,20099,92.595924,94.8
287,20101,63.620346,65.9
288,20103,169.72997,161.4
289,20105,69.3569,68.0
290,20109,66.77975,84.6
291,20111,104.63502,93.7
292,20113,99.26389,93.7
293,20115,68.68371,90.6
294,20117,151.12569,135.8
295,20119,161.46776,211.1
296,20121,126.798256,137.0
297,20123,74.26905,61.5
298,20125,86.43618,118.4
299,20127,70.64666,83.8
300,20131,175.58965,169.5
301,20133,108.59055,86.7
302,20139,109.06388,101.1
303,20143,98.81646,93.6
304,20151,138.58307,181.2
305,20153,69.4406,104.1
306,20155,132.23808,186.7
307,20159,97.464424,112.4
308,20161,117.424644,143.5
309,20163,56.308952,71.3
310,20167,71.469055,55.0
311,20169,92.00809,103.2
312,20173,123.83135,132.1
313,20175,151.90587,181.1
314,20177,152.2104,137.9
315,20179,94.13396,96.3
316,20181,80.93989,97.9
317,20183,99.96133,90.9
318,20189,154.46858,150.0
319,20191,107.89268,120.5
320,20193,88.3365,108.7
321,20197,127.9625,97.8
322,20205,95.02174,101.3
392,26005,186.232,176.1
393,26007,139.71248,160.4
394,26009,137.32243,141.1
395,26011,178.5882,158.5
396,26015,178.67345,158.6
397,26017,184.24815,177.5
398,26023,192.62923,168.9
399,26025,184.43976,148.3
400,26027,191.22563,156.3
401,26043,118.9682,146.3
402,26045,176.8491,164.7
403,26047,120.56311,123.1
404,26049,175.91852,157.3
405,26051,166.17241,152.6
406,26055,122.875824,126.9
407,26057,191.5604,168.6
408,26059,183.90536,160.7
409,26063,191.80629,193.3
410,26065,186.51073,180.2
411,26067,191.16396,175.0
412,26073,174.3564,151.7
413,26075,179.4156,164.8
414,26077,185.86598,145.0
415,26081,178.01741,178.4
416,26087,176.70232,170.1
417,26091,193.97566,191.5
418,26093,180.51054,160.9
419,26099,182.57307,174.6
420,26101,146.0908,131.9
421,26105,152.678,153.0
422,26107,165.96361,131.2
423,26109,127.33548,133.6
424,26111,185.51195,177.9
425,26113,169.61623,160.9
426,26115,187.83458,192.5
427,26117,181.90779,153.7
428,26119,139.37038,149.4
429,26121,170.42781,138.6
430,26123,169.6375,157.3
431,26125,174.523,160.2
432,26127,155.80675,151.5
433,26129,164.92378,161.0
434,26137,120.12472,154.4
435,26139,179.27486,180.5
436,26141,124.54136,118.0
437,26145,186.99525,178.5
438,26147,178.72867,167.3
439,26149,182.85716,123.0
440,26151,189.88152,184.6
441,26155,181.54625,164.8
442,26157,188.29518,181.7
443,26159,185.9098,184.8
444,26161,178.18645,186.8
445,26163,174.6873,159.1
446,27001,125.2774,129.9
447,27005,165.7153,167.7
448,27009,137.84709,164.6
449,27011,176.38396,180.6
450,27013,197.84636,199.2
451,27015,186.3581,193.2
452,27017,133.23578,144.2
453,27019,180.00624,192.2
454,27021,119.756584,144.8
455,27023,181.17828,194.9
456,27025,136.58234,155.4
457,27027,167.22249,161.0
458,27033,193.701,202.6
459,27035,115.3981,128.3
460,27037,180.35484,183.1
461,27039,189.08727,189.6
462,27045,184.01103,183.0
463,27047,192.85739,182.7
464,27049,194.61397,195.9
465,27051,174.5855,187.4
466,27055,181.32262,177.0
467,27059,138.16328,154.8
468,27063,196.01714,204.7
469,27067,188.69086,203.7
470,27073,171.52296,183.9
471,27079,188.61098,193.3
472,27081,169.43257,181.5
473,27085,183.20602,177.4
474,27087,165.30247,183.0
475,27089,152.19823,163.8
476,27093,183.13326,192.9
477,27095,136.96579,137.4
478,27097,135.03737,145.0
479,27099,169.34312,170.1
480,27103,194.5255,196.1
481,27105,197.34547,198.7
482,27107,161.42247,166.1
483,27109,173.64,174.8
484,27111,163.85103,157.9
485,27115,136.32988,151.9
486,27117,159.69704,161.8
487,27119,159.48451,146.9
488,27121,177.44218,179.5
489,27125,156.77556,170.8
490,27127,177.01628,176.0
491,27129,187.79782,208.3
492,27131,186.34505,194.6
493,27139,177.8127,191.9
494,27141,150.17845,173.2
495,27143,181.32727,182.7
496,27145,159.41243,187.3
497,27147,191.01068,189.9
498,27149,177.20145,195.3
499,27151,181.57236,197.0
500,27153,143.08723,148.3
501,27155,166.12755,187.5
502,27159,137.06659,152.4
503,27161,203.14677,201.6
504,27163,163.27159,194.6
505,27165,198.1905,209.3
506,27167,149.52815,142.5
507,27169,184.29633,197.8
508,27171,164.07552,180.6
509,27173,175.9305,179.1
510,29003,207.6945,175.7
511,29007,160.14586,115.3
512,29011,128.46284,149.0
513,29013,148.73882,143.6
514,29017,155.4202,119.2
515,29019,162.50977,122.8
516,29021,209.76318,175.2
517,29025,170.30847,148.7
518,29027,158.94476,141.4
519,29031,163.55165,140.0
520,29033,179.8719,154.8
521,29045,178.62396,166.6
522,29047,198.2501,190.6
523,29049,206.21814,189.1
524,29051,135.60962,130.8
525,29053,154.4016,105.0
526,29057,116.75286,95.2
527,29059,105.34883,124.1
528,29061,184.01564,146.0
529,29063,196.8472,190.4
530,29069,163.31749,164.0
531,29071,150.5023,131.5
532,29073,139.03606,113.5
533,29075,191.78477,160.0
534,29079,181.7274,156.1
535,29083,132.11702,123.6
536,29085,58.3988,101.2
537,29087,220.26006,219.0
538,29089,173.4069,149.1
539,29095,195.60625,186.7
540,29097,117.25245,141.5
541,29099,133.06055,118.1
542,29101,139.79767,129.3
543,29103,162.3391,130.9
544,29105,133.81499,144.0
545,29107,202.41219,176.7
546,29109,111.2142,88.4
547,29111,156.91988,147.7
548,29113,164.50513,159.2
549,29115,157.8401,157.2
550,29117,174.21626,142.7
551,29121,160.08351,136.8
552,29125,124.938545,75.9
553,29127,158.51227,124.9
554,29131,126.20824,112.1
555,29133,172.75642,177.3
556,29135,147.94005,113.9
557,29137,130.91759,82.0
558,29139,165.00208,139.6
559,29143,175.759,186.4
560,29151,143.06573,113.3
561,29155,174.88535,188.8
562,29157,153.47841,133.1
563,29159,152.06422,121.3
564,29165,203.0667,166.7
565,29167,119.4886,142.3
566,29171,153.11887,144.0
567,29173,145.24586,97.2
568,29175,162.35674,105.2
569,29177,187.97398,173.0
570,29183,181.96399,165.9
571,29185,88.941734,79.8
572,29186,148.45851,148.7
573,29187,146.86745,139.3
574,29195,197.32227,175.7
575,29199,172.05333,167.6
576,29201,172.70763,178.8
577,29205,154.17894,105.4
578,29207,175.20854,173.4
579,29211,164.72496,147.2
580,29217,93.124275,104.7
581,29219,166.2458,143.5
582,29223,122.59018,89.9
583,29227,193.75145,170.4
584,31001,196.06601,204.5
585,31013,119.90097,160.3
586,31015,152.02739,171.5
587,31017,201.69554,211.9
588,31019,189.77153,196.4
589,31021,193.79485,174.3
590,31023,190.72911,187.0
591,31025,203.90718,195.7
592,31027,209.18147,196.9
593,31029,149.01178,164.8
594,31033,73.09359,99.4
595,31035,187.14093,193.7
596,31037,198.89064,173.8
597,31039,190.64137,164.8
598,31041,174.81773,193.2
599,31043,204.86311,196.7
600,31047,200.38354,234.5
601,31049,81.36599,118.5
602,31051,209.97214,178.8
603,31053,203.32469,198.2
604,31055,167.32729,165.6
605,31057,126.5708,155.3
606,31059,192.31168,186.6
607,31061,172.13762,196.8
608,31065,95.70658,116.8
609,31067,162.44743,164.6
610,31069,96.3012,141.2
611,31071,173.46262,192.9
612,31073,166.87994,206.6
613,31077,183.88777,193.4
614,31079,199.25713,214.9
615,31081,212.92198,218.9
616,31083,151.26872,191.7
617,31085,124.50169,132.5
618,31087,85.226234,109.6
619,31089,205.50075,223.7
620,31093,179.89413,216.6
621,31095,146.5397,140.8
622,31097,177.12172,173.6
623,31099,202.42482,202.8
624,31103,176.7802,215.0
625,31107,184.01312,167.0
626,31109,157.31937,139.6
627,31111,165.66444,189.7
628,31113,175.19415,202.6
629,31115,165.78905,178.5
630,31119,196.4453,175.0
631,31121,189.0568,198.9
632,31123,142.73589,173.1
633,31127,205.8264,189.9
634,31133,167.56406,173.8
635,31137,218.33846,227.2
636,31141,209.28017,207.4
637,31143,191.14294,190.3
638,31147,197.55243,194.8
639,31149,193.10704,232.3
640,31151,163.83788,157.6
641,31153,179.05623,182.4
642,31155,194.70097,191.3
643,31157,151.18925,186.5
644,31163,177.25192,198.2
645,31165,156.53046,161.5
646,31167,182.09258,163.2
647,31169,156.0808,166.6
648,31175,181.41182,210.1
649,31177,178.14682,155.3
650,31179,191.97585,160.3
651,31181,125.95573,147.3
652,31183,195.666,225.8
653,38001,90.317444,96.9
654,38003,155.13258,143.1
655,38005,123.7132,101.5
656,38009,121.33285,113.3
657,38011,93.12847,112.0
658,38015,131.5492,138.7
659,38017,166.2831,161.3
660,38019,102.95192,92.4
661,38021,159.28082,167.5
662,38025,80.414795,109.5
663,38027,139.18065,146.5
664,38029,131.72816,144.8
665,38031,144.1863,154.6
666,38033,86.379295,104.6
667,38035,144.73552,134.3
668,38037,97.521706,125.9
669,38039,146.40767,147.5
670,38041,101.31815,116.9
671,38043,134.67386,127.0
672,38045,165.51472,161.9
673,38047,131.20569,139.3
674,38049,117.121414,107.9
675,38051,134.39409,140.6
676,38055,122.05839,118.4
677,38059,111.13356,134.5
678,38061,105.186424,64.5
679,38063,127.42485,120.1
680,38065,117.99099,130.0
681,38067,144.10121,122.1
682,38069,98.735344,106.0
683,38071,118.96105,104.7
684,38073,168.21877,176.2
685,38075,110.336555,98.4
686,38077,170.18045,165.1
687,38079,94.44634,58.2
688,38081,169.26454,160.3
689,38083,127.79594,122.3
690,38085,91.29105,121.9
691,38087,92.865715,106.2
692,38089,92.50231,112.5
693,38091,153.48451,151.2
694,38093,148.81836,153.9
695,38097,156.2311,153.1
696,38099,130.02249,124.9
697,38101,125.24992,121.5
698,38103,146.80133,155.7
699,38105,99.49378,85.2
700,39003,193.63937,190.3
701,39007,182.62862,179.7
702,39009,163.99638,195.9
703,39011,198.2521,194.4
704,39013,149.48903,165.0
705,39015,198.10925,210.7
706,39017,176.28699,194.4
707,39019,156.49965,153.7
708,39021,201.74495,203.3
709,39023,198.43695,194.7
710,39027,217.53105,222.1
711,39029,174.07906,181.1
712,39031,175.7672,182.7
713,39033,201.09407,205.1
714,39037,207.52992,210.4
715,39039,187.0157,172.1
716,39041,192.76955,193.7
717,39043,188.44832,190.4
718,39045,195.64702,193.6
719,39047,212.4388,209.8
720,39051,201.83669,200.5
721,39053,175.63603,180.1
722,39055,168.86511,179.5
723,39057,211.07025,214.4
724,39059,161.46077,170.5
725,39065,197.07669,188.8
726,39067,168.9308,176.6
727,39069,196.12544,199.4
728,39071,201.28572,205.3
729,39075,167.0678,175.5
730,39077,197.39287,199.4
731,39079,170.24104,144.5
732,39081,162.7481,161.9
733,39083,188.2116,183.5
734,39089,190.52216,185.4
735,39091,197.34096,183.2
736,39093,184.72473,192.7
737,39095,194.21089,200.4
738,39097,198.70644,203.1
739,39099,175.0473,189.6
740,39103,177.27785,187.9
741,39105,155.8831,170.1
742,39107,201.98274,204.7
743,39109,204.68245,200.7
744,39111,133.6497,148.5
745,39113,189.49959,198.6
746,39115,163.57089,173.8
747,39119,181.60274,181.8
748,39121,158.9842,162.0
749,39123,191.55057,193.6
750,39125,187.57509,184.0
751,39127,186.18423,191.9
752,39129,200.88358,201.5
753,39131,176.29509,178.9
754,39133,177.18645,180.9
755,39135,202.924,210.9
756,39137,191.03331,199.9
757,39139,190.26271,179.4
758,39141,192.31847,205.9
759,39145,178.85066,190.3
760,39147,198.13225,199.1
761,39149,200.10039,202.2
762,39151,172.85336,194.9
763,39155,183.60478,207.0
764,39157,162.59541,183.3
765,39159,198.42778,205.0
766,39161,199.60704,196.0
767,39165,189.42747,209.4
768,39167,162.82948,173.9
769,39169,180.74709,193.6
770,39173,195.34361,218.6
771,39175,201.72437,199.3
772,46003,124.71215,124.6
773,46009,162.4203,157.9
774,46011,164.18364,164.7
775,46013,170.57051,175.6
776,46015,132.75282,130.4
777,46019,147.53209,140.5
778,46021,136.65634,161.4
779,46023,133.26843,133.6
780,46025,155.75516,164.7
781,46027,189.72105,175.6
782,46031,101.330605,125.3
783,46035,153.66624,158.6
784,46043,142.15337,150.2
785,46045,150.23787,149.4
786,46051,158.59465,143.1
787,46055,65.27677,82.9
788,46057,165.9605,175.8
789,46059,153.31926,151.7
790,46061,164.83995,168.0
791,46065,107.25071,135.8
792,46067,163.13068,151.5
793,46073,134.90076,141.2
794,46083,165.16922,152.5
795,46085,93.871284,131.1
796,46087,150.78981,148.6
797,46089,137.06477,158.7
798,46091,162.27489,161.3
799,46097,132.06477,138.7
800,46101,173.2925,174.6
801,46105,75.23043,88.8
802,46109,163.18144,150.1
803,46115,160.69588,171.3
804,46119,113.47903,134.0
805,46125,168.81862,158.0
806,46127,195.66075,177.9
807,46135,174.47774,176.4
808,55005,151.32787,150.4
809,55007,122.21458,122.9
810,55009,170.64717,175.6
811,55011,175.07838,186.2
812,55013,135.57468,124.3
813,55015,173.1144,172.9
814,55017,165.48961,167.1
815,55019,164.29604,149.4
816,55021,180.65608,185.1
817,55023,175.92545,154.5
818,55025,178.90775,196.9
819,55027,190.90514,199.9
820,55029,153.12636,165.1
821,55033,180.47453,182.9
822,55035,168.86378,169.0
823,55039,182.00829,192.5
824,55043,193.71454,207.8
825,55045,182.92542,185.2
826,55049,179.69807,195.5
827,55053,165.1487,160.5
828,55055,182.54321,180.8
829,55057,164.54549,142.3
830,55059,176.43199,182.5
831,55061,169.8589,167.0
832,55063,174.31953,162.7
833,55065,201.09068,210.0
834,55067,145.9489,149.1
835,55069,144.56683,146.8
836,55071,176.03766,171.8
837,55073,156.84581,153.8
838,55075,160.72163,161.6
839,55077,159.42198,159.1
840,55079,158.97691,197.3
841,55081,159.18587,157.5
842,55083,169.88383,168.7
843,55087,174.13716,163.1
844,55089,168.57239,182.3
845,55091,177.16069,182.9
846,55093,186.83705,200.0
847,55095,151.78093,145.3
848,55097,157.92961,149.6
849,55099,135.52208,134.6
850,55101,171.45999,191.5
851,55103,165.95604,148.8
852,55105,183.34799,187.2
853,55107,149.09366,155.6
854,55109,172.3673,182.3
855,55111,163.70259,158.6
856,55113,134.83528,133.0
857,55115,168.71709,165.1
858,55117,175.83556,183.0
859,55119,154.95732,167.1
860,55121,169.44307,147.1
861,55123,165.19554,140.0
862,55127,187.41107,192.4
863,55129,129.49013,132.6
864,55131,169.071,164.4
865,55133,161.64633,172.4
866,55135,157.30089,162.4
867,55137,173.56584,179.7
868,55139,163.26851,176.1
869,55141,157.59537,157.0
