,FIPS,y_test_pred,y_test
0,17001,10.839565,185.7
1,17005,11.574207,194.5
2,17007,10.687856,212.7
3,17009,11.189511,192.4
4,17011,12.718851,223.5
5,17013,9.200916,197.4
6,17015,11.745306,229.5
7,17017,14.953669,215.8
8,17019,14.108728,218.2
9,17021,14.276539,216.8
10,17023,12.64184,204.6
11,17025,11.12455,178.3
12,17027,10.839267,156.6
13,17029,14.026905,221.3
14,17033,10.987363,194.3
15,17035,11.79388,206.6
16,17037,9.881075,222.8
17,17041,14.409201,211.6
18,17045,12.855386,208.5
19,17047,10.152868,184.8
20,17049,13.732238,186.0
21,17051,11.262442,172.2
22,17053,13.022556,223.3
23,17055,8.397601,173.7
24,17057,12.251874,201.2
25,17061,12.404022,203.6
26,17067,13.8589325,204.2
27,17071,13.378355,229.7
28,17073,12.91329,223.5
29,17075,11.720882,216.5
30,17077,7.0129523,165.2
31,17079,11.8535385,191.8
32,17081,8.465442,155.7
33,17083,11.447817,201.9
34,17085,11.293209,211.2
35,17087,6.6722684,159.6
36,17089,9.665596,209.1
37,17091,12.29194,207.5
38,17093,12.11574,206.2
39,17095,13.521264,219.0
40,17097,7.2881503,192.9
41,17099,12.242802,199.7
42,17101,10.264838,186.3
43,17103,11.569462,207.7
44,17105,13.010496,220.1
45,17107,15.205067,211.1
46,17109,13.485767,224.2
47,17113,15.152604,223.3
48,17115,15.7491455,225.3
49,17117,11.966794,199.3
50,17119,11.388516,189.3
51,17121,11.444228,157.8
52,17125,13.992609,208.1
53,17127,6.204082,174.9
54,17129,15.396484,214.4
55,17131,13.760052,226.6
56,17133,6.6824694,154.0
57,17135,12.30382,202.6
58,17137,14.310894,200.2
59,17139,14.456224,220.5
60,17141,11.695868,216.8
61,17143,14.438639,220.0
62,17145,8.146398,165.2
63,17147,15.743796,223.2
64,17149,11.095835,189.8
65,17151,7.921429,161.3
66,17153,9.353165,161.7
67,17155,13.5679,213.7
68,17157,8.202733,161.7
69,17159,9.694466,192.5
70,17161,12.588966,218.9
71,17163,9.674745,174.0
72,17165,8.675709,170.3
73,17167,15.117838,221.1
74,17169,11.4742985,188.8
75,17171,12.220377,196.3
76,17173,12.742929,196.6
77,17175,14.972751,234.1
78,17177,11.681398,217.0
79,17179,14.3305435,222.0
80,17181,5.1931005,142.3
81,17183,12.810329,204.2
82,17185,10.309271,184.1
83,17189,10.491896,178.6
84,17191,10.894332,185.1
85,17193,10.360756,171.0
86,17195,11.53839,201.3
87,17197,12.053757,195.2
88,17199,7.260183,170.3
89,17201,11.104301,190.4
90,17203,13.995849,223.2
91,18001,9.650238,202.8
92,18003,9.122005,190.4
93,18005,8.982908,195.0
94,18007,13.039468,222.2
95,18009,11.800623,200.3
96,18011,12.561609,207.2
97,18013,3.4021084,183.5
98,18019,7.108474,188.9
99,18021,10.929165,194.3
100,18023,13.334341,234.4
101,18027,10.900684,213.9
102,18029,4.216349,189.1
103,18031,10.953502,221.9
104,18035,9.718216,191.4
105,18039,10.676407,181.7
106,18041,10.61194,208.0
107,18047,7.4130855,198.4
108,18051,11.672697,202.5
109,18053,12.084083,219.2
110,18055,7.24744,189.6
111,18057,10.455564,205.8
112,18059,9.974336,206.9
113,18061,7.481493,188.3
114,18063,11.7221775,222.0
115,18065,12.206349,197.4
116,18067,13.414696,215.6
117,18069,11.169757,211.7
118,18073,10.640002,200.1
119,18075,10.465827,198.7
120,18077,5.8252454,182.9
121,18079,7.719144,191.9
122,18081,8.024364,224.4
123,18083,11.618095,202.0
124,18085,10.046947,198.0
125,18087,8.399751,182.4
126,18089,11.020683,207.5
127,18091,8.303627,177.4
128,18095,11.373749,207.6
129,18097,8.989241,185.9
130,18099,10.7348795,196.9
131,18103,10.26708,202.0
132,18105,3.6636992,182.6
133,18107,13.049442,228.0
134,18109,8.496439,200.0
135,18111,12.64143,219.3
136,18113,9.667841,195.3
137,18115,2.5466626,165.2
138,18119,5.8742766,191.8
139,18125,8.714563,199.1
140,18127,11.107325,201.7
141,18129,12.081121,198.8
142,18131,11.498726,197.1
143,18133,10.525536,202.3
144,18135,10.562369,193.2
145,18137,6.573246,180.9
146,18139,11.890953,221.5
147,18141,8.462999,184.1
148,18143,8.327417,192.6
149,18145,9.738223,200.6
150,18149,9.522095,189.0
151,18151,8.694719,182.8
152,18153,10.855016,199.2
153,18155,4.0584226,181.0
154,18157,12.385285,222.4
155,18159,12.867117,208.8
156,18161,11.845896,221.8
157,18163,12.264414,186.4
158,18167,10.711424,198.8
159,18169,10.696968,206.8
160,18173,8.762106,194.8
161,18177,11.188969,194.2
162,18179,12.245291,205.6
163,18181,12.008809,197.7
164,18183,9.135582,181.9
165,19005,13.894755,183.9
166,19007,7.41919,172.8
167,19009,11.250913,197.6
168,19011,13.583445,199.7
169,19015,13.471989,226.5
170,19017,14.223885,199.9
171,19019,14.687615,190.7
172,19021,12.740455,212.0
173,19023,15.533039,183.1
174,19025,12.614853,201.6
175,19027,13.22675,196.7
176,19031,10.36401,205.7
177,19035,13.208324,211.7
178,19037,15.284351,198.9
179,19041,10.418922,203.9
180,19043,12.0088005,201.1
181,19045,11.175796,198.0
182,19047,13.723625,187.9
183,19049,10.669675,210.9
184,19051,7.9822335,179.8
185,19053,7.7126746,205.3
186,19055,15.04991,198.9
187,19057,10.933048,207.9
188,19059,11.046908,201.3
189,19061,13.238636,199.5
190,19065,12.983763,205.9
191,19067,15.303177,191.8
192,19069,15.158115,210.5
193,19071,11.529386,211.0
194,19073,13.55481,208.0
195,19075,14.216705,212.9
196,19079,13.363342,215.5
197,19081,14.065226,204.9
198,19083,14.533938,213.3
199,19085,8.904707,190.3
200,19087,9.085961,195.1
201,19089,15.930169,183.9
202,19091,12.528351,205.8
203,19093,14.859321,198.0
204,19095,12.082946,213.5
205,19097,9.664045,189.6
206,19099,14.623062,218.0
207,19101,9.271971,195.1
208,19103,10.1847105,203.1
209,19105,10.839119,190.7
210,19107,9.894258,211.6
211,19111,9.864208,203.7
212,19113,14.261742,179.5
213,19117,8.218015,173.9
214,19119,12.279627,200.2
215,19121,9.505781,202.0
216,19123,11.912584,214.9
217,19125,11.331015,203.7
218,19127,16.219643,216.3
219,19129,10.555077,204.3
220,19131,15.51111,171.8
221,19133,11.611112,165.4
222,19135,8.272419,181.1
223,19137,10.785447,206.2
224,19139,11.234831,211.9
225,19141,13.860947,212.7
226,19143,12.059111,203.7
227,19145,10.396667,206.6
228,19147,12.306166,211.7
229,19149,13.2173,205.7
230,19151,12.391327,218.1
231,19153,11.949084,206.4
232,19155,10.930018,198.5
233,19157,12.027291,204.9
234,19161,13.949177,199.1
235,19163,10.934736,210.1
236,19165,11.130354,196.0
237,19167,13.927042,211.4
238,19169,13.188919,211.4
239,19171,13.099042,197.4
240,19173,8.438618,192.9
241,19175,7.5623245,217.0
242,19177,8.358717,189.3
243,19179,9.725395,202.9
244,19181,8.849206,199.2
245,19183,11.310803,188.3
246,19187,13.920574,212.8
247,19189,13.921832,211.3
248,19191,14.4491005,195.3
249,19193,14.896912,168.3
250,19195,14.1674795,187.6
251,19197,13.671713,202.5
252,20001,4.522322,96.7
253,20005,9.689211,183.2
254,20009,9.991518,125.8
255,20011,5.6651144,116.0
256,20013,11.90357,188.6
257,20015,4.141108,97.0
258,20017,5.974996,110.1
259,20019,2.1650395,92.2
260,20021,3.227731,118.5
261,20023,2.8605042,112.7
262,20029,10.914017,69.5
263,20031,5.720865,91.8
264,20035,3.6247206,110.9
265,20037,4.6613717,112.7
266,20039,2.1035814,103.5
267,20041,7.0802646,104.9
268,20045,6.448261,131.8
269,20047,14.037806,157.3
270,20049,3.1862478,98.9
271,20053,6.272897,97.3
272,20059,6.7466974,117.2
273,20061,10.63698,124.4
274,20063,2.4228625,57.6
275,20065,2.5961394,63.5
276,20067,12.287553,150.4
277,20069,14.499792,203.7
278,20073,1.6868556,66.3
279,20077,4.6922317,101.6
280,20081,12.286573,184.5
281,20085,7.8539915,170.7
282,20087,9.388462,185.3
283,20091,2.908337,135.6
284,20095,13.465145,136.0
285,20097,15.458399,139.8
286,20099,1.556465,94.8
287,20101,3.5064483,65.9
288,20103,6.970643,161.4
289,20105,6.553603,68.0
290,20109,1.1470064,84.6
291,20111,2.9871464,93.7
292,20113,8.810893,93.7
293,20115,4.738315,90.6
294,20117,7.5604067,135.8
295,20119,15.773678,211.1
296,20121,6.0380387,137.0
297,20123,9.303494,61.5
298,20125,4.2943096,118.4
299,20127,4.283967,83.8
300,20131,9.830315,169.5
301,20133,3.4572566,86.7
302,20139,5.569332,101.1
303,20143,11.11712,93.6
304,20151,17.440065,181.2
305,20153,0.3248374,104.1
306,20155,13.890364,186.7
307,20159,8.506105,112.4
308,20161,10.866228,143.5
309,20163,3.0929863,71.3
310,20167,8.619746,55.0
311,20169,8.11837,103.2
312,20173,8.994683,132.1
313,20175,16.612236,181.1
314,20177,8.202452,137.9
315,20179,5.267072,96.3
316,20181,3.7859907,97.9
317,20183,6.499001,90.9
318,20189,15.779066,150.0
319,20191,4.9334025,120.5
320,20193,3.9244492,108.7
321,20197,6.9462166,97.8
322,20205,4.3748093,101.3
392,26005,8.847212,176.1
393,26007,4.839255,160.4
394,26009,6.029804,141.1
395,26011,12.944595,158.5
396,26015,7.7356367,158.6
397,26017,14.154991,177.5
398,26023,8.952449,168.9
399,26025,8.287409,148.3
400,26027,7.71384,156.3
401,26043,-2.0402184,146.3
402,26045,8.705902,164.7
403,26047,5.6080413,123.1
404,26049,10.107292,157.3
405,26051,11.666774,152.6
406,26055,8.116113,126.9
407,26057,11.625777,168.6
408,26059,8.831737,160.7
409,26063,14.684086,193.3
