,FIPS,y_test_pred,y_test
316,20181,11.143543,97.9
317,20183,14.995941,90.9
318,20189,33.79359,150.0
319,20191,11.628751,120.5
320,20193,11.847392,108.7
321,20197,12.101705,97.8
322,20205,7.087319,101.3
392,26005,14.883365,176.1
393,26007,6.306647,160.4
394,26009,10.293266,141.1
395,26011,18.480057,158.5
396,26015,11.481745,158.6
397,26017,18.163187,177.5
398,26023,13.487591,168.9
399,26025,12.892343,148.3
400,26027,13.294392,156.3
401,26043,-0.93034214,146.3
402,26045,13.837164,164.7
403,26047,7.3184447,123.1
404,26049,15.549328,157.3
405,26051,14.688157,152.6
406,26055,12.201744,126.9
407,26057,15.913477,168.6
408,26059,13.333595,160.7
409,26063,17.208946,193.3
410,26065,13.953489,180.2
411,26067,14.051801,175.0
412,26073,14.193309,151.7
413,26075,14.161554,164.8
414,26077,12.45335,145.0
415,26081,14.003683,178.4
416,26087,14.410492,170.1
417,26091,15.51983,191.5
418,26093,12.879232,160.9
419,26099,19.054546,174.6
420,26101,11.672183,131.9
421,26105,12.376487,153.0
422,26107,14.794847,131.2
423,26109,0.57799333,133.6
424,26111,17.286856,177.9
425,26113,17.446295,160.9
426,26115,15.621787,192.5
427,26117,15.118622,153.7
428,26119,7.720816,149.4
429,26121,13.589114,138.6
430,26123,12.335211,157.3
431,26125,20.382324,160.2
432,26127,13.884211,151.5
433,26129,14.655617,161.0
434,26137,10.87565,154.4
435,26139,15.51052,180.5
436,26141,4.833195,118.0
437,26145,17.901909,178.5
438,26147,13.0300045,167.3
439,26149,13.224392,123.0
440,26151,16.678648,184.6
441,26155,13.889953,164.8
442,26157,17.792068,181.7
443,26159,11.9298725,184.8
444,26161,14.684626,186.8
445,26163,18.302258,159.1
446,27001,3.139232,129.9
447,27005,15.967915,167.7
448,27009,15.56735,164.6
449,27011,17.229952,180.6
450,27013,12.20025,199.2
451,27015,12.493211,193.2
452,27017,11.933697,144.2
453,27019,12.684732,192.2
454,27021,10.095219,144.8
455,27023,14.430512,194.9
456,27025,12.586315,155.4
457,27027,18.016165,161.0
458,27033,14.592473,202.6
459,27035,11.144356,128.3
460,27037,15.224184,183.1
461,27039,13.387455,189.6
462,27045,12.490229,183.0
463,27047,14.457497,182.7
464,27049,13.372935,195.9
465,27051,17.200361,187.4
466,27055,12.69672,177.0
467,27059,14.931923,154.8
468,27063,14.284152,204.7
469,27067,15.383038,203.7
470,27073,16.193047,183.9
471,27079,13.273624,193.3
472,27081,14.459123,181.5
473,27085,10.664511,177.4
474,27087,13.944011,183.0
475,27089,16.499466,163.8
476,27093,12.760678,192.9
477,27095,10.756542,137.4
478,27097,16.177847,145.0
479,27099,12.897034,170.1
480,27103,13.250887,196.1
481,27105,13.688303,198.7
482,27107,13.578424,166.1
483,27109,12.790108,174.8
484,27111,18.750105,157.9
485,27115,9.879171,151.9
486,27117,12.442389,161.8
487,27119,16.022612,146.9
488,27121,17.023653,179.5
489,27125,15.550528,170.8
490,27127,11.353999,176.0
491,27129,11.495658,208.3
492,27131,13.090368,194.6
493,27139,13.932371,191.9
494,27141,18.82671,173.2
495,27143,11.836184,182.7
496,27145,15.757429,187.3
497,27147,13.187596,189.9
498,27149,17.87717,195.3
499,27151,17.169067,197.0
500,27153,15.532139,148.3
501,27155,14.23362,187.5
502,27159,18.58682,152.4
503,27161,12.945175,201.6
504,27163,14.495986,194.6
505,27165,13.067438,209.3
506,27167,15.466644,142.5
507,27169,12.982622,197.8
508,27171,14.205681,180.6
509,27173,14.814962,179.1
510,29003,14.195256,175.7
511,29007,11.396288,115.3
512,29011,8.078228,149.0
513,29013,11.434846,143.6
514,29017,5.912684,119.2
515,29019,9.872212,122.8
516,29021,17.253195,175.2
517,29025,10.710735,148.7
518,29027,6.719977,141.4
519,29031,8.506665,140.0
520,29033,12.941819,154.8
521,29045,12.914101,166.6
522,29047,15.839676,190.6
523,29049,12.851273,189.1
524,29051,7.034363,130.8
525,29053,10.888862,105.0
526,29057,5.531899,95.2
527,29059,1.6700244,124.1
528,29061,10.402691,146.0
529,29063,11.249931,190.4
530,29069,14.919285,164.0
531,29071,5.937512,131.5
532,29073,4.355245,113.5
533,29075,10.0731535,160.0
534,29079,11.978947,156.1
535,29083,8.701466,123.6
536,29085,3.3891695,101.2
537,29087,19.381361,219.0
538,29089,11.27919,149.1
539,29095,14.334577,186.7
540,29097,3.911847,141.5
541,29099,2.9611292,118.1
542,29101,10.050498,129.3
543,29103,10.998917,130.9
544,29105,6.7745285,144.0
545,29107,15.597084,176.7
546,29109,4.907187,88.4
547,29111,10.6861725,147.7
548,29113,9.123768,159.2
549,29115,11.203472,157.2
550,29117,12.444767,142.7
551,29121,11.693334,136.8
552,29125,3.770485,75.9
553,29127,13.224105,124.9
554,29131,4.5195704,112.1
555,29133,14.552031,177.3
556,29135,8.387009,113.9
557,29137,9.816587,82.0
558,29139,6.9680037,139.6
559,29143,14.170634,186.4
560,29151,4.707714,113.3
561,29155,11.815427,188.8
562,29157,6.119037,133.1
563,29159,8.359787,121.3
564,29165,17.398077,166.7
565,29167,5.014301,142.3
566,29171,-1.1676434,144.0
567,29173,12.024204,97.2
568,29175,10.890572,105.2
569,29177,11.745131,173.0
570,29183,12.445683,165.9
571,29185,5.4190793,79.8
572,29186,6.1540313,148.7
573,29187,4.7367024,139.3
574,29195,14.945687,175.7
575,29199,10.450187,167.6
576,29201,14.5518,178.8
577,29205,11.529504,105.4
578,29207,12.998014,173.4
579,29211,10.7306,147.2
580,29217,6.3751063,104.7
581,29219,7.5731263,143.5
582,29223,-2.9023285,89.9
583,29227,9.485168,170.4
584,31001,21.471731,204.5
585,31013,20.871706,160.3
586,31015,20.565203,171.5
587,31017,35.4442,211.9
588,31019,20.622358,196.4
589,31021,17.076254,174.3
590,31023,20.124002,187.0
591,31025,15.237295,195.7
592,31027,22.368456,196.9
593,31029,17.875473,164.8
594,31033,9.36677,99.4
595,31035,18.155895,193.7
596,31037,20.199032,173.8
597,31039,19.235388,164.8
598,31041,23.369223,193.2
599,31043,19.453264,196.7
600,31047,20.792233,234.5
601,31049,10.856332,118.5
602,31051,20.595272,178.8
603,31053,16.427416,198.2
604,31055,19.237133,165.6
605,31057,17.703552,155.3
606,31059,19.167171,186.6
607,31061,18.968622,196.8
608,31065,12.685598,116.8
609,31067,15.896805,164.6
610,31069,12.738763,141.2
611,31071,26.889402,192.9
612,31073,18.320747,206.6
613,31077,23.9513,193.4
614,31079,21.03648,214.9
615,31081,22.866575,218.9
616,31083,18.907888,191.7
617,31085,13.641191,132.5
618,31087,12.398156,109.6
619,31089,34.942677,223.7
620,31093,21.203667,216.6
621,31095,17.875328,140.8
622,31097,13.35877,173.6
623,31099,21.329596,202.8
624,31103,34.63296,215.0
625,31107,26.708353,167.0
626,31109,16.154106,139.6
627,31111,21.47946,189.7
628,31113,29.8013,202.6
629,31115,23.560133,178.5
630,31119,21.813848,175.0
631,31121,25.002241,198.9
632,31123,22.857224,173.1
633,31127,15.100973,189.9
634,31133,13.395501,173.8
635,31137,22.103033,227.2
636,31141,20.842892,207.4
637,31143,22.969488,190.3
638,31147,14.919672,194.8
639,31149,35.20329,232.3
640,31151,18.767878,157.6
641,31153,20.104425,182.4
642,31155,18.725103,191.3
643,31157,25.24396,186.5
644,31163,23.518515,198.2
645,31165,28.417812,161.5
646,31167,18.862427,163.2
647,31169,21.603632,166.6
648,31175,22.651125,210.1
649,31177,16.976324,155.3
650,31179,19.712755,160.3
651,31181,16.518213,147.3
652,31183,33.04454,225.8
653,38001,8.586796,96.9
654,38003,16.869268,143.1
655,38005,16.961733,101.5
656,38009,14.718763,113.3
657,38011,9.077974,112.0
658,38015,13.065329,138.7
659,38017,17.03572,161.3
660,38019,13.378352,92.4
661,38021,18.787092,167.5
662,38025,8.339288,109.5
663,38027,18.540533,146.5
664,38029,12.297989,144.8
665,38031,13.643794,154.6
666,38033,4.046918,104.6
667,38035,17.218348,134.3
668,38037,9.744592,125.9
669,38039,19.03718,147.5
670,38041,8.87697,116.9
671,38043,16.878428,127.0
672,38045,16.21435,161.9
673,38047,14.579493,139.3
674,38049,14.225637,107.9
675,38051,12.542501,140.6
676,38055,11.298005,118.4
677,38059,10.86184,134.5
678,38061,11.795405,64.5
679,38063,14.587444,120.1
680,38065,10.578991,130.0
681,38067,16.924639,122.1
682,38069,14.634762,106.0
683,38071,19.129631,104.7
684,38073,23.487465,176.2
685,38075,13.716845,98.4
686,38077,20.634218,165.1
687,38079,11.992501,58.2
688,38081,20.270906,160.3
689,38083,13.171413,122.3
690,38085,2.812779,121.9
691,38087,7.118745,106.2
692,38089,8.188429,112.5
693,38091,18.151205,151.2
694,38093,14.387093,153.9
695,38097,15.791566,153.1
696,38099,15.547657,124.9
697,38101,13.339566,121.5
698,38103,15.1546135,155.7
699,38105,8.99026,85.2
700,39003,13.771474,190.3
701,39007,6.7985606,179.7
702,39009,2.8580227,195.9
703,39011,14.372423,194.4
704,39013,3.665104,165.0
705,39015,11.617741,210.7
706,39017,12.3942585,194.4
707,39019,4.003111,153.7
708,39021,13.639324,203.3
709,39023,14.950497,194.7
710,39027,14.588735,222.1
711,39029,6.35994,181.1
712,39031,5.5988164,182.7
713,39033,14.479616,205.1
714,39037,15.371342,210.4
715,39039,11.484796,172.1
716,39041,13.959392,193.7
717,39043,14.947807,190.4
718,39045,12.149127,193.6
719,39047,14.25321,209.8
720,39051,14.345379,200.5
721,39053,5.6443763,180.1
722,39055,5.2851853,179.5
723,39057,15.227396,214.4
724,39059,3.8555331,170.5
725,39065,11.463873,188.8
726,39067,4.901422,176.6
727,39069,14.668352,199.4
728,39071,11.725281,205.3
729,39075,9.203062,175.5
730,39077,12.688187,199.4
731,39079,5.8077807,144.5
732,39081,4.9674087,161.9
733,39083,10.387669,183.5
734,39089,10.673936,185.4
735,39091,12.823839,183.2
736,39093,13.178793,192.7
737,39095,18.76241,200.4
738,39097,12.34597,203.1
739,39099,8.871557,189.6
740,39103,11.119459,187.9
741,39105,1.9206437,170.1
742,39107,15.248802,204.7
743,39109,14.965051,200.7
744,39111,3.168445,148.5
745,39113,13.928225,198.6
746,39115,3.1500473,173.8
747,39119,6.9636292,181.8
748,39121,2.6872058,162.0
749,39123,14.89435,193.6
750,39125,13.007523,184.0
751,39127,7.6593056,191.9
752,39129,15.127447,201.5
753,39131,6.2548795,178.9
754,39133,6.481832,180.9
755,39135,14.438872,210.9
756,39137,13.105158,199.9
757,39139,12.59362,179.4
758,39141,10.33359,205.9
759,39145,4.369221,190.3
760,39147,13.869694,199.1
761,39149,13.917374,202.2
762,39151,10.406315,194.9
763,39155,7.544448,207.0
764,39157,5.046628,183.3
765,39159,13.627104,205.0
766,39161,12.634314,196.0
767,39165,12.909399,209.4
768,39167,2.8547604,173.9
769,39169,11.682274,193.6
770,39173,15.07214,218.6
771,39175,13.836881,199.3
772,46003,14.607689,124.6
773,46009,16.738428,157.9
774,46011,16.102386,164.7
775,46013,17.239428,175.6
776,46015,13.758163,130.4
777,46019,17.456968,140.5
778,46021,12.990801,161.4
779,46023,16.57756,133.6
780,46025,17.659029,164.7
781,46027,13.3751335,175.6
782,46031,11.197327,125.3
783,46035,15.148827,158.6
784,46043,15.611027,150.2
785,46045,13.128681,149.4
786,46051,16.450684,143.1
787,46055,8.183566,82.9
788,46057,15.743399,175.8
789,46059,14.711283,151.7
790,46061,14.624071,168.0
791,46065,11.735219,135.8
792,46067,14.692425,151.5
793,46073,15.790199,141.2
794,46083,12.657692,152.5
795,46085,11.37114,131.1
796,46087,12.255629,148.6
797,46089,14.62237,158.7
798,46091,18.0519,161.3
799,46097,14.753199,138.7
800,46101,15.767983,174.6
801,46105,9.887767,88.8
802,46109,18.634737,150.1
803,46115,16.581259,171.3
804,46119,12.856247,134.0
805,46125,14.514337,158.0
806,46127,15.797384,177.9
807,46135,16.791859,176.4
808,55005,10.851707,150.4
809,55007,1.6423212,122.9
810,55009,14.186176,175.6
811,55011,10.193793,186.2
812,55013,9.030785,124.3
813,55015,12.602328,172.9
814,55017,10.691099,167.1
815,55019,9.17097,149.4
816,55021,13.501787,185.1
817,55023,11.817426,154.5
818,55025,13.932682,196.9
819,55027,13.5892105,199.9
820,55029,8.244062,165.1
821,55033,12.791147,182.9
822,55035,12.854439,169.0
823,55039,13.013831,192.5
824,55043,13.750783,207.8
825,55045,14.993116,185.2
826,55049,12.183648,195.5
827,55053,13.587748,160.5
828,55055,12.231894,180.8
829,55057,12.185458,142.3
830,55059,13.6633,182.5
831,55061,11.709721,167.0
832,55063,11.234901,162.7
833,55065,13.813687,210.0
834,55067,8.350388,149.1
835,55069,7.3816547,146.8
836,55071,11.785444,171.8
837,55073,8.4837055,153.8
838,55075,7.884405,161.6
839,55077,13.057086,159.1
840,55079,16.70789,197.3
841,55081,10.923829,157.5
842,55083,10.791376,168.7
843,55087,12.654778,163.1
844,55089,11.599239,182.3
845,55091,11.601109,182.9
846,55093,12.526479,200.0
847,55095,12.450626,145.3
848,55097,13.013447,149.6
849,55099,2.0840297,134.6
850,55101,12.659208,191.5
851,55103,10.123859,148.8
852,55105,14.223143,187.2
853,55107,5.1202707,155.6
854,55109,13.152018,182.3
855,55111,10.890311,158.6
856,55113,2.420386,133.0
857,55115,10.278147,165.1
858,55117,11.770821,183.0
859,55119,6.2479014,167.1
860,55121,9.822799,147.1
861,55123,11.806734,140.0
862,55127,12.960866,192.4
863,55129,7.718947,132.6
864,55131,12.148302,164.4
865,55133,12.539148,172.4
866,55135,9.461951,162.4
867,55137,15.338774,179.7
868,55139,11.526952,176.1
869,55141,10.776623,157.0
