FIPS,yield,pred,error,NAME,NAMELSAD
5001,43.2,45.52064,-2.3206406,Arkansas,Arkansas County
5003,43.3,32.775555,10.524445,Ashley,Ashley County
5017,39.9,35.23354,4.666462,Chicot,Chicot County
5021,37.9,33.437634,4.462368,Clay,Clay County
5029,26.4,26.151968,0.24803162,Conway,Conway County
5031,38.7,35.006153,3.6938477,Craighead,Craighead County
5033,23.3,26.352753,-3.0527534,Crawford,Crawford County
5035,34.3,34.507305,-0.20730591,Crittenden,Crittenden County
5037,36.5,36.70058,-0.2005806,Cross,Cross County
5041,47.6,41.15976,6.440239,Desha,Desha County
5043,44.9,38.916565,5.9834366,Drew,Drew County
5055,31.9,32.620148,-0.7201481,Greene,Greene County
5063,29.0,29.17271,-0.17271042,Independence,Independence County
5067,24.9,28.059599,-3.1595993,Jackson,Jackson County
5069,38.8,39.973827,-1.1738281,Jefferson,Jefferson County
5075,28.4,30.448065,-2.0480652,Lawrence,Lawrence County
5077,26.3,32.102745,-5.802746,Lee,Lee County
5079,45.2,39.217274,5.982727,Lincoln,Lincoln County
5081,24.9,26.572954,-1.6729546,Little River,Little River County
5083,31.2,27.857697,3.3423042,Logan,Logan County
5085,35.8,38.268917,-2.4689178,Lonoke,Lonoke County
5091,16.6,20.835657,-4.2356567,Miller,Miller County
5093,34.6,35.31431,-0.7143097,Mississippi,Mississippi County
5095,33.1,34.842766,-1.7427673,Monroe,Monroe County
5105,29.2,26.204329,2.9956722,Perry,Perry County
5107,36.0,34.25681,1.7431908,Phillips,Phillips County
5111,35.2,35.663193,-0.463192,Poinsett,Poinsett County
5115,25.8,26.982426,-1.1824265,Pope,Pope County
5117,40.6,39.947083,0.65291595,Prairie,Prairie County
5119,25.1,28.84797,-3.7479687,Pulaski,Pulaski County
5121,34.1,33.923885,0.17611313,Randolph,Randolph County
5123,32.3,32.821392,-0.5213928,St. Francis,St. Francis County
5131,30.1,27.957443,2.1425571,Sebastian,Sebastian County
5145,21.0,24.646492,-3.646492,White,White County
5147,26.4,30.55147,-4.15147,Woodruff,Woodruff County
17001,48.7,41.879787,6.8202133,Adams,Adams County
17003,39.8,39.2425,0.55749893,Alexander,Alexander County
17005,49.9,43.378696,6.521305,Bond,Bond County
17007,58.1,52.077538,6.022461,Boone,Boone County
17009,48.1,43.425453,4.6745453,Brown,Brown County
17011,55.0,52.326202,2.6737976,Bureau,Bureau County
17013,50.3,46.94416,3.3558388,Calhoun,Calhoun County
17015,58.9,56.24439,2.655613,Carroll,Carroll County
17017,53.3,50.287342,3.0126572,Cass,Cass County
17019,56.2,52.022995,4.177006,Champaign,Champaign County
17021,60.5,55.618423,4.8815765,Christian,Christian County
17023,49.4,43.472744,5.9272575,Clark,Clark County
17025,44.2,40.594196,3.6058044,Clay,Clay County
17027,49.8,43.227173,6.5728264,Clinton,Clinton County
17029,58.0,52.607594,5.3924065,Coles,Coles County
17033,45.5,41.777805,3.7221947,Crawford,Crawford County
17035,49.9,44.726303,5.1736984,Cumberland,Cumberland County
17037,57.3,51.83456,5.465439,DeKalb,DeKalb County
17039,59.7,53.08993,6.6100693,De Witt,De Witt County
17041,57.4,52.73325,4.666752,Douglas,Douglas County
17045,53.9,50.678036,3.2219658,Edgar,Edgar County
17047,45.2,41.282173,3.9178276,Edwards,Edwards County
17049,49.8,44.0286,5.7714005,Effingham,Effingham County
17051,49.7,43.497616,6.202385,Fayette,Fayette County
17053,47.0,44.781864,2.2181358,Ford,Ford County
17055,36.6,39.02224,-2.4222412,Franklin,Franklin County
17057,49.1,48.135803,0.96419525,Fulton,Fulton County
17059,40.4,42.83944,-2.4394379,Gallatin,Gallatin County
17061,54.0,49.403572,4.596428,Greene,Greene County
17063,47.4,46.39444,1.0055618,Grundy,Grundy County
17065,37.1,38.089123,-0.9891243,Hamilton,Hamilton County
17067,49.5,42.4357,7.0643005,Hancock,Hancock County
17069,21.0,32.429253,-11.429253,Hardin,Hardin County
17071,49.3,49.061462,0.23853683,Henderson,Henderson County
17073,56.6,52.337364,4.2626343,Henry,Henry County
17075,46.1,43.798817,2.3011818,Iroquois,Iroquois County
17077,41.6,39.060448,2.5395508,Jackson,Jackson County
17079,46.7,41.877995,4.822006,Jasper,Jasper County
17081,39.9,38.95413,0.94587326,Jefferson,Jefferson County
17083,52.2,49.471275,2.7287254,Jersey,Jersey County
17085,55.1,52.731525,2.368473,Jo Daviess,Jo Daviess County
17087,31.3,36.626385,-5.3263855,Johnson,Johnson County
17089,56.8,50.98272,5.81728,Kane,Kane County
17091,45.1,44.530872,0.5691261,Kankakee,Kankakee County
17093,51.7,48.883987,2.8160133,Kendall,Kendall County
17095,58.7,51.758682,6.9413185,Knox,Knox County
17097,49.7,43.726814,5.9731865,Lake,Lake County
17099,52.1,48.45417,3.6458282,LaSalle,LaSalle County
17101,44.7,43.55849,1.14151,Lawrence,Lawrence County
17103,56.2,52.423187,3.7768135,Lee,Lee County
17105,51.1,47.57816,3.5218391,Livingston,Livingston County
17107,57.6,51.85249,5.747509,Logan,Logan County
17109,53.1,49.303043,3.796955,McDonough,McDonough County
17111,56.5,49.531254,6.968746,McHenry,McHenry County
17113,58.5,53.27277,5.22723,McLean,McLean County
17115,60.4,55.27318,5.1268234,Macon,Macon County
17117,55.3,48.87817,6.421829,Macoupin,Macoupin County
17119,50.1,44.910748,5.189251,Madison,Madison County
17121,47.3,42.974,4.326,Marion,Marion County
17123,53.2,51.434505,1.7654953,Marshall,Marshall County
17125,48.7,45.07918,3.620819,Mason,Mason County
17127,33.3,34.27303,-0.9730301,Massac,Massac County
17129,54.2,50.527615,3.6723862,Menard,Menard County
17131,52.9,50.909966,1.990036,Mercer,Mercer County
17133,45.1,41.15517,3.944828,Monroe,Monroe County
17135,55.5,48.144238,7.3557625,Montgomery,Montgomery County
17137,54.1,51.767506,2.3324928,Morgan,Morgan County
17139,62.8,55.813442,6.986557,Moultrie,Moultrie County
17141,56.6,52.95698,3.6430168,Ogle,Ogle County
17143,54.8,49.09105,5.70895,Peoria,Peoria County
17145,42.6,40.66055,1.9394493,Perry,Perry County
17147,63.3,54.142456,9.157543,Piatt,Piatt County
17149,52.9,45.75735,7.1426506,Pike,Pike County
17151,27.1,32.85232,-5.7523212,Pope,Pope County
17153,39.1,38.75473,0.34526825,Pulaski,Pulaski County
17155,51.5,49.47558,2.0244217,Putnam,Putnam County
17157,43.2,39.91032,3.2896805,Randolph,Randolph County
17159,43.5,39.96569,3.5343094,Richland,Richland County
17161,49.9,50.78616,-0.886158,Rock Island,Rock Island County
17163,50.0,44.215305,5.7846947,St. Clair,St. Clair County
17165,39.1,38.720566,0.37943268,Saline,Saline County
17167,60.4,54.288067,6.1119347,Sangamon,Sangamon County
17169,48.6,43.93271,4.6672897,Schuyler,Schuyler County
17171,52.3,46.841106,5.458893,Scott,Scott County
17173,55.4,50.548634,4.851368,Shelby,Shelby County
17175,58.2,52.19839,6.00161,Stark,Stark County
17177,56.1,53.338776,2.7612228,Stephenson,Stephenson County
17179,58.1,51.47908,6.6209183,Tazewell,Tazewell County
17181,32.8,37.284416,-4.484417,Union,Union County
17183,55.2,51.55045,3.6495514,Vermilion,Vermilion County
17185,44.6,44.229107,0.37089157,Wabash,Wabash County
17187,55.2,52.601818,2.5981827,Warren,Warren County
17189,45.7,41.475155,4.224846,Washington,Washington County
17191,44.2,38.902405,5.297596,Wayne,Wayne County
17193,46.0,41.028538,4.9714622,White,White County
17195,51.9,52.874577,-0.97457504,Whiteside,Whiteside County
17197,47.0,45.745003,1.2549973,Will,Will County
17199,34.8,35.689445,-0.88944626,Williamson,Williamson County
17201,54.8,52.727047,2.0729523,Winnebago,Winnebago County
17203,56.1,52.175457,3.9245415,Woodford,Woodford County
18001,45.0,42.507442,2.4925575,Adams,Adams County
18003,43.8,42.53199,1.2680092,Allen,Allen County
18005,39.5,37.83379,1.6662102,Bartholomew,Bartholomew County
18007,53.4,51.897797,1.5022049,Benton,Benton County
18009,47.6,45.018936,2.5810623,Blackford,Blackford County
18011,54.3,49.397472,4.902527,Boone,Boone County
18015,59.9,53.927307,5.9726944,Carroll,Carroll County
18017,53.3,49.834652,3.4653473,Cass,Cass County
18019,40.5,39.478474,1.0215263,Clark,Clark County
18021,47.6,44.135925,3.4640732,Clay,Clay County
18023,54.9,53.761036,1.1389656,Clinton,Clinton County
18027,48.7,42.94665,5.7533493,Daviess,Daviess County
18029,36.8,35.18603,1.6139679,Dearborn,Dearborn County
18031,50.7,44.032867,6.6671333,Decatur,Decatur County
18033,38.7,37.56455,1.1354523,DeKalb,DeKalb County
18035,48.7,44.329597,4.3704033,Delaware,Delaware County
18037,44.1,41.54268,2.5573196,Dubois,Dubois County
18039,46.6,43.655636,2.9443626,Elkhart,Elkhart County
18041,52.4,44.394787,8.005215,Fayette,Fayette County
18045,54.4,50.291214,4.1087875,Fountain,Fountain County
18047,49.2,43.126247,6.0737534,Franklin,Franklin County
18049,50.4,48.685287,1.714714,Fulton,Fulton County
18051,44.5,43.042248,1.4577522,Gibson,Gibson County
18053,52.5,47.08252,5.4174805,Grant,Grant County
18055,43.0,38.605007,4.394993,Greene,Greene County
18057,54.8,50.049076,4.750923,Hamilton,Hamilton County
18059,48.6,44.857533,3.742466,Hancock,Hancock County
18061,32.3,35.669987,-3.3699875,Harrison,Harrison County
18063,52.3,47.055912,5.244087,Hendricks,Hendricks County
18065,50.3,44.828,5.472,Henry,Henry County
18067,55.2,52.060493,3.1395073,Howard,Howard County
18069,49.8,49.983692,-0.18369293,Huntington,Huntington County
18071,35.7,33.848866,1.8511353,Jackson,Jackson County
18073,50.2,50.159332,0.040668488,Jasper,Jasper County
18075,48.0,41.744087,6.255913,Jay,Jay County
18077,36.6,37.067318,-0.4673195,Jefferson,Jefferson County
18079,39.8,39.846714,-0.046714783,Jennings,Jennings County
18081,44.6,42.001724,2.5982742,Johnson,Johnson County
18083,49.5,44.5024,4.9976006,Knox,Knox County
18085,49.6,47.36744,2.2325592,Kosciusko,Kosciusko County
18087,46.6,42.408035,4.191963,LaGrange,LaGrange County
18089,46.1,48.70891,-2.6089134,Lake,Lake County
18091,47.3,48.62934,-1.3293419,LaPorte,LaPorte County
18093,32.0,33.479107,-1.4791069,Lawrence,Lawrence County
18095,52.8,48.558815,4.241184,Madison,Madison County
18097,45.6,42.206596,3.393402,Marion,Marion County
18099,48.2,47.918232,0.2817688,Marshall,Marshall County
18101,45.6,41.22038,4.3796196,Martin,Martin County
18103,51.9,49.034237,2.8657646,Miami,Miami County
18105,37.4,35.306942,2.0930595,Monroe,Monroe County
18107,55.3,50.88094,4.4190598,Montgomery,Montgomery County
18109,44.5,41.26869,3.2313118,Morgan,Morgan County
18111,50.5,50.231327,0.26867294,Newton,Newton County
18113,42.6,41.858387,0.7416115,Noble,Noble County
18115,44.8,38.091927,6.7080727,Ohio,Ohio County
18117,41.4,38.683216,2.7167854,Orange,Orange County
18119,44.2,37.9186,6.2814026,Owen,Owen County
18121,51.2,47.321854,3.8781471,Parke,Parke County
18123,38.2,36.846436,1.3535652,Perry,Perry County
18125,41.7,41.195026,0.50497437,Pike,Pike County
18127,47.9,49.967968,-2.0679665,Porter,Porter County
18129,42.9,40.444393,2.4556084,Posey,Posey County
18131,46.8,49.139717,-2.3397179,Pulaski,Pulaski County
18133,50.8,47.763683,3.036316,Putnam,Putnam County
18135,46.5,43.155445,3.344555,Randolph,Randolph County
18137,42.8,39.02759,3.7724075,Ripley,Ripley County
18139,52.9,44.760826,8.139175,Rush,Rush County
18141,46.8,47.479095,-0.6790962,St. Joseph,St. Joseph County
18143,43.9,38.940144,4.959858,Scott,Scott County
18145,48.0,43.094635,4.905365,Shelby,Shelby County
18147,41.8,40.30245,1.497551,Spencer,Spencer County
18149,41.7,43.516495,-1.816494,Starke,Starke County
18151,44.4,39.84529,4.5547104,Steuben,Steuben County
18153,50.6,45.400215,5.1997833,Sullivan,Sullivan County
18155,41.9,39.260113,2.6398888,Switzerland,Switzerland County
18157,53.8,51.713985,2.0860138,Tippecanoe,Tippecanoe County
18159,57.7,53.310787,4.3892136,Tipton,Tipton County
18161,57.4,48.918915,8.481087,Union,Union County
18163,42.0,42.406754,-0.40675354,Vanderburgh,Vanderburgh County
18165,52.4,45.869392,6.530609,Vermillion,Vermillion County
18167,46.5,41.08816,5.4118385,Vigo,Vigo County
18169,50.0,49.611286,0.38871384,Wabash,Wabash County
18171,54.2,52.682243,1.5177574,Warren,Warren County
18173,38.4,40.445316,-2.0453148,Warrick,Warrick County
18175,34.7,35.042206,-0.34220505,Washington,Washington County
18177,48.7,42.519615,6.1803856,Wayne,Wayne County
18179,51.3,46.91,4.3899994,Wells,Wells County
18181,54.0,51.40456,2.59544,White,White County
18183,43.8,42.464382,1.3356171,Whitley,Whitley County
19001,48.7,51.132053,-2.4320526,Adair,Adair County
19003,47.7,48.392838,-0.69283676,Adams,Adams County
19005,52.2,50.678078,1.5219231,Allamakee,Allamakee County
19007,42.6,38.931305,3.6686935,Appanoose,Appanoose County
19009,55.3,54.704235,0.59576416,Audubon,Audubon County
19011,52.7,54.27841,-1.5784111,Benton,Benton County
19013,52.2,50.77306,1.4269409,Black Hawk,Black Hawk County
19015,46.6,49.250706,-2.6507072,Boone,Boone County
19017,52.7,50.91705,1.7829514,Bremer,Bremer County
19019,50.5,50.0003,0.49969864,Buchanan,Buchanan County
19021,50.4,51.690605,-1.2906036,Buena Vista,Buena Vista County
19023,54.5,51.37095,3.1290512,Butler,Butler County
19025,47.6,49.636032,-2.0360336,Calhoun,Calhoun County
19027,52.8,55.475952,-2.675953,Carroll,Carroll County
19029,53.2,53.22402,-0.024017334,Cass,Cass County
19031,53.1,53.46895,-0.3689499,Cedar,Cedar County
19033,51.5,48.61799,2.8820114,Cerro Gordo,Cerro Gordo County
19035,55.7,56.22273,-0.52272797,Cherokee,Cherokee County
19037,54.0,50.382313,3.6176872,Chickasaw,Chickasaw County
19039,41.4,39.197353,2.2026482,Clarke,Clarke County
19041,52.7,50.898266,1.8017349,Clay,Clay County
19043,56.8,52.262764,4.5372353,Clayton,Clayton County
19045,51.4,52.717888,-1.3178864,Clinton,Clinton County
19047,57.0,57.69299,-0.69298935,Crawford,Crawford County
19049,49.8,50.89384,-1.0938416,Dallas,Dallas County
19051,46.6,42.17932,4.420677,Davis,Davis County
19053,42.9,40.428947,2.471054,Decatur,Decatur County
19055,56.3,51.446945,4.853054,Delaware,Delaware County
19057,51.1,46.31265,4.7873497,Des Moines,Des Moines County
19059,50.2,49.83785,0.3621521,Dickinson,Dickinson County
19061,54.3,51.97671,2.323288,Dubuque,Dubuque County
19063,51.0,50.345947,0.65405273,Emmet,Emmet County
19065,52.6,48.93441,3.6655884,Fayette,Fayette County
19067,53.0,49.360264,3.6397362,Floyd,Floyd County
19069,50.3,48.81764,1.4823608,Franklin,Franklin County
19071,47.0,50.073196,-3.0731964,Fremont,Fremont County
19073,48.1,50.577663,-2.477665,Greene,Greene County
19075,59.6,55.34295,4.2570496,Grundy,Grundy County
19077,50.0,50.239918,-0.23991776,Guthrie,Guthrie County
19079,48.1,47.46879,0.6312103,Hamilton,Hamilton County
19081,51.2,50.751553,0.44844818,Hancock,Hancock County
19083,55.3,53.003742,2.296257,Hardin,Hardin County
19085,47.9,51.166176,-3.2661743,Harrison,Harrison County
19087,49.7,45.262466,4.4375343,Henry,Henry County
19089,54.7,48.20493,6.4950714,Howard,Howard County
19091,46.0,47.729507,-1.7295074,Humboldt,Humboldt County
19093,55.4,56.400333,-1.0003319,Ida,Ida County
19095,52.3,52.06804,0.2319603,Iowa,Iowa County
19097,52.4,52.12653,0.27347183,Jackson,Jackson County
19099,48.3,52.939686,-4.6396866,Jasper,Jasper County
19101,46.8,45.276768,1.5232315,Jefferson,Jefferson County
19103,48.9,50.599083,-1.6990814,Johnson,Johnson County
19105,52.6,51.106934,1.4930649,Jones,Jones County
19107,45.4,47.612312,-2.2123108,Keokuk,Keokuk County
19109,52.9,51.93501,0.9649925,Kossuth,Kossuth County
19111,49.3,43.957096,5.342903,Lee,Lee County
19113,53.8,51.002495,2.7975044,Linn,Linn County
19115,47.7,47.500523,0.19947815,Louisa,Louisa County
19117,41.8,37.977573,3.8224258,Lucas,Lucas County
19119,54.7,54.799843,-0.09984207,Lyon,Lyon County
19121,48.6,48.49854,0.1014595,Madison,Madison County
19123,47.2,48.62052,-1.4205208,Mahaska,Mahaska County
19125,46.9,45.202003,1.697998,Marion,Marion County
19127,57.4,56.245907,1.1540947,Marshall,Marshall County
19129,51.0,52.75981,-1.7598114,Mills,Mills County
19131,54.2,49.355522,4.8444786,Mitchell,Mitchell County
19133,48.7,51.65667,-2.9566689,Monona,Monona County
19135,44.8,40.68423,4.1157684,Monroe,Monroe County
19137,49.7,52.266758,-2.5667572,Montgomery,Montgomery County
19139,48.9,50.49934,-1.5993385,Muscatine,Muscatine County
19141,52.9,53.563683,-0.66368103,O'Brien,O'Brien County
19143,52.7,51.492634,1.207367,Osceola,Osceola County
19145,47.8,49.70586,-1.9058609,Page,Page County
19147,48.6,49.990078,-1.3900795,Palo Alto,Palo Alto County
19149,55.7,56.04145,-0.34144974,Plymouth,Plymouth County
19151,46.9,49.8337,-2.9336967,Pocahontas,Pocahontas County
