,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),predicted_yield(bu/acre),end_of_season_NASS_yield(bu/acre),model_uncertainty,prediction_error(bu/acre)
0,17001,4.281096,4.11876,63.612125,61.2,0.17455228,2.4121246
1,17003,3.6512167,3.45249,54.25285,51.300003,0.19640318,2.9528465
2,17005,4.3611946,3.94378,64.8023,58.6,0.14846687,6.202301
3,17007,4.3058515,4.18606,63.97996,62.2,0.15108386,1.7799606
4,17009,4.3180404,4.33412,64.16108,64.399994,0.20048298,-0.23891449
5,17011,4.706004,4.54275,69.925766,67.5,0.15168326,2.425766
6,17013,4.3511014,3.88994,64.65232,57.8,0.17923148,6.8523216
7,17015,4.526115,4.63697,67.25282,68.9,0.168917,-1.6471786
8,17017,4.71269,4.34758,70.02511,64.6,0.19808382,5.42511
9,17019,4.6688037,4.67062,69.37301,69.4,0.16594148,-0.026992798
10,17021,5.0187182,4.67735,74.572334,69.5,0.16222666,5.0723343
11,17023,4.360248,4.12549,64.78823,61.300003,0.1678342,3.4882278
12,17025,3.8598707,3.85629,57.353207,57.300003,0.20434864,0.053203583
13,17027,4.239669,3.67458,62.996567,54.600002,0.14522293,8.3965645
14,17033,4.2172804,4.15914,62.6639,61.800003,0.1904835,0.8638954
15,17035,4.360364,4.52256,64.789955,67.200005,0.16142158,-2.4100494
16,17037,4.3583775,4.36777,64.76044,64.9,0.12751827,-0.13956451
17,17039,4.7806716,4.5764,71.03524,68.0,0.16725233,3.0352402
18,17041,4.639088,4.6437,68.93147,69.0,0.16243549,-0.06852722
19,17045,4.692138,4.56967,69.719734,67.9,0.17721708,1.8197327
20,17047,4.0338807,3.60055,59.938793,53.5,0.18650568,6.438793
21,17049,4.38584,4.03127,65.1685,59.9,0.1679244,5.2685013
22,17053,4.5248885,4.48891,67.2346,66.700005,0.1686906,0.5345917
23,17055,3.6816943,3.1631,54.70571,47.0,0.17325412,7.7057114
24,17057,4.4624333,4.20625,66.30659,62.500004,0.1934534,3.8065834
25,17059,4.0516324,3.72169,60.202564,55.3,0.1885953,4.902565
26,17061,4.581212,4.48218,68.0715,66.600006,0.17038351,1.4714966
27,17063,4.427282,4.24663,65.78428,63.100002,0.15354224,2.6842766
28,17065,3.9955585,3.37846,59.36937,50.2,0.18986338,9.169369
29,17067,4.459019,4.54948,66.25586,67.6,0.18644868,-1.3441391
30,17071,4.632441,4.52256,68.8327,67.200005,0.17213824,1.632698
31,17073,4.617298,4.49564,68.6077,66.799995,0.15097925,1.8077011
32,17075,4.507288,4.29374,66.973076,63.8,0.14768454,3.1730766
33,17077,3.7860646,3.43903,56.256535,51.1,0.16598135,5.156536
34,17079,4.19862,3.75534,62.386627,55.800003,0.17132263,6.586624
35,17081,3.6496825,3.23713,54.230053,48.1,0.18685573,6.1300545
36,17083,4.4676776,4.25336,66.384514,63.199997,0.1715224,3.184517
37,17085,4.180999,4.21298,62.124798,62.6,0.1747189,-0.47520065
38,17087,3.4500022,3.03523,51.263035,45.1,0.258282,6.1630363
39,17089,4.2097197,4.33412,62.551556,64.399994,0.14990339,-1.8484383
40,17091,4.2352967,4.01781,62.931602,59.699997,0.16527629,3.2316055
41,17095,4.6494293,4.5091,69.08513,67.0,0.1608521,2.0851288
42,17097,3.451796,3.85629,51.28969,57.300003,0.23274454,-6.010315
43,17099,4.54836,4.42161,67.58336,65.7,0.14018579,1.8833618
44,17101,4.0290046,3.9034,59.86634,58.0,0.20886788,1.8663406
45,17103,4.476187,4.49564,66.510956,66.799995,0.14426981,-0.2890396
46,17105,4.615138,4.27355,68.5756,63.5,0.1658328,5.0755997
47,17107,4.9505444,4.83214,73.55935,71.8,0.17658643,1.759346
48,17109,4.6607594,4.46199,69.25349,66.299995,0.17413609,2.9534912
49,17113,4.7099967,4.63024,69.98509,68.8,0.17453851,1.1850891
50,17115,4.8446317,4.96674,71.98561,73.8,0.16003598,-1.8143921
51,17117,4.609132,4.38123,68.48636,65.1,0.15251733,3.3863602
52,17119,4.3702955,4.01108,64.93753,59.6,0.1710416,5.337532
53,17121,3.989423,3.65439,59.278202,54.300003,0.17251779,4.978199
54,17123,4.6656013,4.31393,69.325424,64.1,0.15955979,5.2254257
55,17125,4.4735236,4.21298,66.471375,62.6,0.2279726,3.871376
56,17127,3.7644985,3.365,55.936085,50.0,0.19389577,5.9360847
57,17129,4.947992,4.56967,73.52142,67.9,0.18283887,5.621422
58,17131,4.6376066,4.3745,68.90946,65.0,0.17598715,3.909462
59,17133,3.9734836,3.57363,59.041363,53.100002,0.19698472,5.9413605
60,17135,4.7233577,4.61678,70.183624,68.6,0.1479694,1.5836258
61,17137,4.9250464,4.711,73.18048,70.0,0.18132745,3.180481
62,17139,4.6704497,4.42161,69.39747,65.7,0.16050585,3.6974716
63,17141,4.484216,4.54948,66.63026,67.6,0.15255125,-0.9697418
64,17143,4.7115164,4.3072,70.007675,64.0,0.19535229,6.007675
65,17145,3.4356256,2.92082,51.049416,43.4,0.15786749,7.649414
66,17147,4.823556,4.99366,71.672455,74.2,0.1718346,-2.527542
67,17153,3.8506875,3.60055,57.216755,53.5,0.16316614,3.716755
68,17155,4.598236,4.34758,68.32446,64.6,0.16187713,3.7244644
69,17157,3.7885902,3.38519,56.29406,50.3,0.16115892,5.9940605
70,17159,4.102481,3.77553,60.95811,56.100002,0.20322618,4.8581085
71,17161,4.6012483,4.46199,68.36922,66.299995,0.16982618,2.0692215
72,17163,4.2634344,3.60728,63.349693,53.600002,0.16404384,9.749691
73,17165,4.0137753,3.55344,59.64005,52.800003,0.23460118,6.840046
74,17167,5.0268526,4.89271,74.69321,72.700005,0.16821073,1.9932022
75,17169,4.3360596,4.24663,64.42882,63.100002,0.20337474,1.3288155
76,17171,4.4731736,4.85233,66.46618,72.100006,0.19550465,-5.633827
77,17173,4.635688,4.51583,68.88095,67.1,0.17149237,1.7809525
78,17175,4.83024,4.76484,71.77177,70.8,0.15195987,0.9717636
79,17177,4.292234,4.19279,63.777622,62.3,0.17036349,1.477623
80,17179,4.694344,4.7783,69.75251,71.0,0.19060327,-1.2474899
81,17181,3.7348437,3.2304,55.49545,48.0,0.20244274,7.495449
82,17183,4.5841475,4.54948,68.11512,67.6,0.15567036,0.51512146
83,17185,4.291777,3.91013,63.770836,58.100002,0.20221409,5.6708336
84,17187,4.776751,4.34085,70.97698,64.5,0.15328126,6.476982
85,17189,4.020377,3.39865,59.738144,50.5,0.14275084,9.238144
86,17191,3.947537,3.79572,58.655823,56.4,0.19439058,2.2558212
87,17193,4.065837,3.66785,60.413624,54.5,0.19140881,5.913624
88,17195,4.48327,4.46872,66.616196,66.4,0.16733137,0.21619415
89,17197,4.0483766,3.84956,60.154182,57.2,0.1914984,2.9541817
90,17199,3.5953891,3.08907,53.423317,45.9,0.22521007,7.5233154
91,17201,4.1796374,4.22644,62.10457,62.8,0.17523982,-0.69543076
92,17203,4.775709,4.65043,70.9615,69.100006,0.16198336,1.861496
93,18001,3.9346037,3.71496,58.46365,55.2,0.15241116,3.263649
94,18003,3.989816,3.68131,59.284042,54.7,0.16914019,4.5840416
95,18005,4.288176,3.85629,63.717327,57.300003,0.18340151,6.417324
96,18007,4.5767827,4.13222,68.005684,61.399998,0.15466365,6.605686
97,18009,4.1268134,3.77553,61.319664,56.100002,0.14945534,5.2196617
98,18011,4.219534,4.19952,62.697384,62.4,0.14590564,0.29738235
99,18013,3.4143317,3.62074,50.733013,53.8,0.36860633,-3.066986
100,18017,4.2193832,3.84283,62.695145,57.1,0.14618742,5.595146
101,18019,3.9828992,3.53998,59.181267,52.6,0.23181237,6.5812683
102,18021,4.1865377,3.91013,62.2071,58.100002,0.15247113,4.1070976
103,18023,4.310923,4.1053,64.05532,61.0,0.15364051,3.0553207
104,18027,3.9660273,3.94378,58.93057,58.6,0.19833863,0.33057022
105,18029,3.6981797,3.19002,54.950665,47.4,0.20832361,7.550663
106,18031,4.4958754,4.59659,66.8035,68.3,0.15853205,-1.4965057
107,18033,3.883841,3.64766,57.709377,54.2,0.1683812,3.5093765
108,18035,4.07101,3.89667,60.490494,57.9,0.13532118,2.5904922
109,18037,4.0699716,3.93032,60.47506,58.4,0.20226201,2.075058
110,18039,4.0721555,3.94378,60.50751,58.6,0.17210393,1.9075127
111,18041,4.158451,3.85629,61.789764,57.300003,0.16168322,4.4897614
112,18047,4.1367126,3.8361,61.466755,57.000004,0.15769738,4.466751
113,18051,4.1029797,4.1726,60.965523,61.999996,0.18181072,-1.0344734
