,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),predicted_yield(bu/acre),end_of_season_NASS_yield(bu/acre),model_uncertainty,prediction_error(bu/acre),county_state
0,17001,3.7860818,3.82264,56.256786,56.8,0.15403089,-0.5432129,"Adams County, IL"
1,17003,2.8225417,2.58432,41.939697,38.4,0.18065488,3.5396957,"Alexander County, IL"
2,17007,4.204046,4.19279,62.467247,62.3,0.115058556,0.16724777,"Boone County, IL"
3,17009,3.6650324,3.4996,54.458134,52.0,0.1886846,2.4581337,"Brown County, IL"
4,17011,4.441558,4.32066,65.99641,64.200005,0.13540655,1.796402,"Bureau County, IL"
5,17015,4.410901,4.6437,65.54088,69.0,0.16161914,-3.4591217,"Carroll County, IL"
6,17017,3.9762697,4.19952,59.08276,62.4,0.16104345,-3.3172417,"Cass County, IL"
7,17019,4.256422,4.55621,63.2455,67.700005,0.14595112,-4.454506,"Champaign County, IL"
8,17021,4.127953,4.23317,61.336597,62.9,0.1360224,-1.5634041,"Christian County, IL"
9,17025,3.2223887,3.53325,47.880962,52.500004,0.16144101,-4.6190414,"Clay County, IL"
10,17027,3.1151161,3.64093,46.287014,54.1,0.16158967,-7.8129845,"Clinton County, IL"
11,17029,3.8517213,4.21298,57.232117,62.6,0.13719273,-5.367882,"Coles County, IL"
12,17033,3.2880669,3.79572,48.856865,56.4,0.15814407,-7.5431366,"Crawford County, IL"
13,17035,3.607356,3.9707,53.60113,59.0,0.15067534,-5.3988686,"Cumberland County, IL"
14,17037,4.315825,4.54275,64.12816,67.5,0.11204461,-3.3718414,"DeKalb County, IL"
15,17039,4.1352115,4.17933,61.44445,62.1,0.12418485,-0.6555481,"De Witt County, IL"
16,17041,4.04137,4.53602,60.050076,67.4,0.13301481,-7.349926,"Douglas County, IL"
17,17045,3.962428,4.3745,58.87709,65.0,0.14724994,-6.1229095,"Edgar County, IL"
18,17047,3.0930686,3.21021,45.959415,47.7,0.17764609,-1.7405853,"Edwards County, IL"
19,17049,3.4025102,3.91686,50.557358,58.2,0.14585571,-7.642643,"Effingham County, IL"
20,17051,3.2803774,3.74188,48.742607,55.6,0.14819503,-6.8573914,"Fayette County, IL"
21,17053,4.1018033,4.07165,60.948044,60.5,0.13535656,0.44804382,"Ford County, IL"
22,17055,2.7650242,3.04196,41.085056,45.2,0.17922035,-4.1149445,"Franklin County, IL"
23,17057,3.9129028,3.79572,58.1412,56.4,0.15697625,1.7411995,"Fulton County, IL"
24,17059,3.0585456,3.25732,45.44644,48.399998,0.17681535,-2.953556,"Gallatin County, IL"
25,17061,3.8124228,4.20625,56.648186,62.500004,0.1782827,-5.851818,"Greene County, IL"
26,17063,4.171829,3.9034,61.98855,58.0,0.12756532,3.9885483,"Grundy County, IL"
27,17065,2.8123899,3.10253,41.788853,46.100002,0.17654368,-4.3111496,"Hamilton County, IL"
28,17067,3.986116,4.28701,59.229065,63.700005,0.16674595,-4.4709396,"Hancock County, IL"
29,17069,2.8784637,2.67854,42.770634,39.8,0.22069433,2.9706345,"Hardin County, IL"
30,17071,4.0612516,3.88994,60.345493,57.8,0.14995812,2.545494,"Henderson County, IL"
31,17073,4.364461,4.13222,64.85083,61.399998,0.1269061,3.4508324,"Henry County, IL"
32,17075,3.9725127,3.97743,59.026936,59.100002,0.13258146,-0.07306671,"Iroquois County, IL"
33,17079,3.4074783,3.91013,50.63118,58.100002,0.1462132,-7.4688225,"Jasper County, IL"
34,17081,2.8608851,3.25732,42.509438,48.399998,0.17355439,-5.89056,"Jefferson County, IL"
35,17083,3.7266836,3.72169,55.3742,55.3,0.1762163,0.07419968,"Jersey County, IL"
36,17085,4.05641,4.07838,60.27355,60.600002,0.15249601,-0.32645416,"Jo Daviess County, IL"
37,17089,4.096465,4.34085,60.868725,64.5,0.12460358,-3.6312752,"Kane County, IL"
38,17091,3.992628,3.75534,59.32583,55.800003,0.1352487,3.5258255,"Kankakee County, IL"
39,17095,4.304552,4.28028,63.960655,63.600002,0.13316213,0.36065292,"Knox County, IL"
40,17097,3.343401,3.53325,49.67906,52.500004,0.17352767,-2.820942,"Lake County, IL"
41,17099,4.30984,4.11876,64.03923,61.2,0.13097836,2.8392296,"LaSalle County, IL"
42,17103,4.354858,4.09184,64.708145,60.8,0.1239598,3.908146,"Lee County, IL"
43,17105,4.1389112,4.07838,61.499424,60.600002,0.13509136,0.8994217,"Livingston County, IL"
44,17107,4.0926127,4.48218,60.81148,66.600006,0.13586412,-5.7885246,"Logan County, IL"
45,17109,4.186383,4.20625,62.204796,62.500004,0.16089845,-0.29520798,"McDonough County, IL"
46,17111,3.952753,3.97743,58.73333,59.100002,0.120379545,-0.36667252,"McHenry County, IL"
47,17113,4.1905837,4.29374,62.26722,63.8,0.1277379,-1.5327797,"McLean County, IL"
48,17115,4.0524597,4.58986,60.214855,68.2,0.13031957,-7.9851418,"Macon County, IL"
49,17117,3.7650924,4.26682,55.94491,63.4,0.150259,-7.4550934,"Macoupin County, IL"
50,17119,3.3877335,3.68131,50.337795,54.7,0.16270627,-4.3622055,"Madison County, IL"
51,17121,3.1313496,3.58709,46.528225,53.3,0.15200669,-6.7717743,"Marion County, IL"
52,17123,4.442297,4.26009,66.007385,63.3,0.13213456,2.707386,"Marshall County, IL"
53,17125,3.73878,3.98416,55.55394,59.2,0.19691455,-3.646061,"Mason County, IL"
54,17127,2.8054316,3.19675,41.685463,47.5,0.20668627,-5.814537,"Massac County, IL"
55,17129,3.9984536,4.28028,59.412388,63.600002,0.14318115,-4.1876144,"Menard County, IL"
56,17131,4.1440334,4.03127,61.575535,59.9,0.16046634,1.6755333,"Mercer County, IL"
57,17133,3.061716,3.25732,45.493553,48.399998,0.18457237,-2.9064445,"Monroe County, IL"
58,17135,3.6512442,4.13895,54.253258,61.5,0.14251353,-7.2467422,"Montgomery County, IL"
59,17137,4.0095515,4.06492,59.57729,60.4,0.16016555,-0.82271194,"Morgan County, IL"
60,17139,3.9158788,4.61005,58.18542,68.5,0.1412034,-10.314579,"Moultrie County, IL"
61,17141,4.3349237,4.41488,64.41194,65.6,0.12047114,-1.188057,"Ogle County, IL"
62,17143,4.181187,4.038,62.127594,60.000004,0.13852711,2.1275902,"Peoria County, IL"
63,17145,2.7801676,3.2304,41.31007,48.0,0.17741017,-6.68993,"Perry County, IL"
64,17147,4.24058,4.79849,63.010105,71.3,0.13050032,-8.289898,"Piatt County, IL"
65,17149,3.6443458,3.91013,54.150753,58.100002,0.18606196,-3.9492493,"Pike County, IL"
66,17151,2.8207426,2.36223,41.912968,35.100002,0.23579936,6.8129654,"Pope County, IL"
67,17153,2.804901,2.98812,41.677578,44.4,0.18029185,-2.7224236,"Pulaski County, IL"
68,17155,4.3525786,4.26009,64.67428,63.3,0.15175128,1.374279,"Putnam County, IL"
69,17157,2.9682655,3.365,44.104984,50.0,0.17819954,-5.8950157,"Randolph County, IL"
70,17159,3.2417474,3.48614,48.16861,51.8,0.16046096,-3.6313896,"Richland County, IL"
71,17161,4.075149,3.9034,60.551994,58.0,0.14522229,2.5519943,"Rock Island County, IL"
72,17163,3.2317548,3.52652,48.02013,52.4,0.16998595,-4.3798714,"St. Clair County, IL"
73,17165,2.8728933,3.14964,42.687866,46.800003,0.19506034,-4.112137,"Saline County, IL"
74,17167,4.077746,4.45526,60.59058,66.2,0.15303075,-5.609417,"Sangamon County, IL"
75,17169,3.8380623,3.82937,57.02916,56.9,0.16841656,0.12915802,"Schuyler County, IL"
76,17171,3.8212433,3.89667,56.779247,57.9,0.1829434,-1.1207542,"Scott County, IL"
77,17173,3.5858784,3.86975,53.281998,57.5,0.16216135,-4.2180023,"Shelby County, IL"
78,17175,4.4710546,4.38796,66.43469,65.2,0.13176623,1.2346954,"Stark County, IL"
79,17177,4.325544,4.46199,64.27257,66.299995,0.13272883,-2.0274277,"Stephenson County, IL"
80,17179,4.0725656,4.3745,60.513603,65.0,0.14363547,-4.486397,"Tazewell County, IL"
81,17181,2.8594627,2.94774,42.488304,43.800003,0.21257877,-1.3116989,"Union County, IL"
82,17183,4.0309825,4.34758,59.89573,64.6,0.14083485,-4.7042694,"Vermilion County, IL"
83,17185,3.3073893,3.71496,49.14397,55.2,0.17186227,-6.0560303,"Wabash County, IL"
84,17187,4.2100034,4.21298,62.55577,62.6,0.13693163,-0.0442276,"Warren County, IL"
85,17189,3.005239,3.28424,44.65437,48.8,0.15830304,-4.14563,"Washington County, IL"
86,17191,2.9732046,3.25059,44.178375,48.300003,0.18088132,-4.121628,"Wayne County, IL"
87,17193,2.9529798,3.1631,43.877857,47.0,0.17874132,-3.1221428,"White County, IL"
88,17195,4.227387,4.09184,62.81407,60.8,0.1421789,2.0140724,"Whiteside County, IL"
89,17197,3.8674903,3.71496,57.466423,55.2,0.15146074,2.2664223,"Will County, IL"
90,17199,2.6716514,2.86025,39.697643,42.5,0.2169402,-2.8023567,"Williamson County, IL"
91,17201,4.1263704,3.95051,61.313084,58.7,0.1301443,2.613083,"Winnebago County, IL"
92,17203,4.292619,4.5091,63.783348,67.0,0.1327352,-3.216652,"Woodford County, IL"
93,18001,3.6971397,3.95051,54.93521,58.7,0.14665388,-3.7647896,"Adams County, IN"
94,18003,3.3917503,3.68804,50.39748,54.8,0.15659054,-4.402519,"Allen County, IN"
95,18005,3.4988704,3.68804,51.98916,54.8,0.17988488,-2.8108406,"Bartholomew County, IN"
96,18007,3.9956002,4.16587,59.369987,61.900005,0.13487259,-2.5300179,"Benton County, IN"
97,18009,3.7044992,4.27355,55.044567,63.5,0.14229417,-8.455433,"Blackford County, IN"
98,18011,3.7484121,4.18606,55.69706,62.2,0.14697386,-6.502941,"Boone County, IN"
99,18013,3.2174664,3.47941,47.807823,51.7,0.36314136,-3.8921776,"Brown County, IN"
100,18015,4.020195,4.38123,59.73544,65.1,0.14369673,-5.364559,"Carroll County, IN"
101,18017,3.7765126,4.038,56.1146,60.000004,0.13759692,-3.8854027,"Cass County, IN"
102,18019,2.9803944,3.0285,44.285206,45.0,0.2507737,-0.71479416,"Clark County, IN"
103,18023,3.8917174,4.41488,57.826412,65.6,0.13634525,-7.7735863,"Clinton County, IN"
104,18027,3.3214822,3.72842,49.353374,55.4,0.1845413,-6.046627,"Daviess County, IN"
105,18031,3.6776567,4.11203,54.645718,61.100002,0.1654395,-6.4542847,"Decatur County, IN"
106,18033,3.0566874,3.31116,45.41883,49.2,0.1668379,-3.78117,"DeKalb County, IN"
107,18035,3.8203058,3.99762,56.765316,59.4,0.15329556,-2.6346855,"Delaware County, IN"
108,18037,3.0138505,3.58036,44.782326,53.2,0.18414536,-8.417675,"Dubois County, IN"
