,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),predicted_yield(bu/acre),end_of_season_NASS_yield(bu/acre),model_uncertainty,prediction_error(bu/acre),county_state
0,17001,4.281096,4.11876,63.612125,61.2,0.17455228,2.4121246,"Adams County, IL"
1,17003,3.6512167,3.45249,54.25285,51.300003,0.19640318,2.9528465,"Alexander County, IL"
2,17005,4.3611946,3.94378,64.8023,58.6,0.14846687,6.202301,"Bond County, IL"
3,17007,4.3058515,4.18606,63.97996,62.2,0.15108386,1.7799606,"Boone County, IL"
4,17009,4.3180404,4.33412,64.16108,64.399994,0.20048298,-0.23891449,"Brown County, IL"
5,17011,4.706004,4.54275,69.925766,67.5,0.15168326,2.425766,"Bureau County, IL"
6,17013,4.3511014,3.88994,64.65232,57.8,0.17923148,6.8523216,"Calhoun County, IL"
7,17015,4.526115,4.63697,67.25282,68.9,0.168917,-1.6471786,"Carroll County, IL"
8,17017,4.71269,4.34758,70.02511,64.6,0.19808382,5.42511,"Cass County, IL"
9,17019,4.6688037,4.67062,69.37301,69.4,0.16594148,-0.026992798,"Champaign County, IL"
10,17021,5.0187182,4.67735,74.572334,69.5,0.16222666,5.0723343,"Christian County, IL"
11,17023,4.360248,4.12549,64.78823,61.300003,0.1678342,3.4882278,"Clark County, IL"
12,17025,3.8598707,3.85629,57.353207,57.300003,0.20434864,0.053203583,"Clay County, IL"
13,17027,4.239669,3.67458,62.996567,54.600002,0.14522293,8.3965645,"Clinton County, IL"
14,17033,4.2172804,4.15914,62.6639,61.800003,0.1904835,0.8638954,"Crawford County, IL"
15,17035,4.360364,4.52256,64.789955,67.200005,0.16142158,-2.4100494,"Cumberland County, IL"
16,17037,4.3583775,4.36777,64.76044,64.9,0.12751827,-0.13956451,"DeKalb County, IL"
17,17039,4.7806716,4.5764,71.03524,68.0,0.16725233,3.0352402,"De Witt County, IL"
18,17041,4.639088,4.6437,68.93147,69.0,0.16243549,-0.06852722,"Douglas County, IL"
19,17045,4.692138,4.56967,69.719734,67.9,0.17721708,1.8197327,"Edgar County, IL"
20,17047,4.0338807,3.60055,59.938793,53.5,0.18650568,6.438793,"Edwards County, IL"
21,17049,4.38584,4.03127,65.1685,59.9,0.1679244,5.2685013,"Effingham County, IL"
22,17053,4.5248885,4.48891,67.2346,66.700005,0.1686906,0.5345917,"Ford County, IL"
23,17055,3.6816943,3.1631,54.70571,47.0,0.17325412,7.7057114,"Franklin County, IL"
24,17057,4.4624333,4.20625,66.30659,62.500004,0.1934534,3.8065834,"Fulton County, IL"
25,17059,4.0516324,3.72169,60.202564,55.3,0.1885953,4.902565,"Gallatin County, IL"
26,17061,4.581212,4.48218,68.0715,66.600006,0.17038351,1.4714966,"Greene County, IL"
27,17063,4.427282,4.24663,65.78428,63.100002,0.15354224,2.6842766,"Grundy County, IL"
28,17065,3.9955585,3.37846,59.36937,50.2,0.18986338,9.169369,"Hamilton County, IL"
29,17067,4.459019,4.54948,66.25586,67.6,0.18644868,-1.3441391,"Hancock County, IL"
30,17071,4.632441,4.52256,68.8327,67.200005,0.17213824,1.632698,"Henderson County, IL"
31,17073,4.617298,4.49564,68.6077,66.799995,0.15097925,1.8077011,"Henry County, IL"
32,17075,4.507288,4.29374,66.973076,63.8,0.14768454,3.1730766,"Iroquois County, IL"
33,17077,3.7860646,3.43903,56.256535,51.1,0.16598135,5.156536,"Jackson County, IL"
34,17079,4.19862,3.75534,62.386627,55.800003,0.17132263,6.586624,"Jasper County, IL"
35,17081,3.6496825,3.23713,54.230053,48.1,0.18685573,6.1300545,"Jefferson County, IL"
36,17083,4.4676776,4.25336,66.384514,63.199997,0.1715224,3.184517,"Jersey County, IL"
37,17085,4.180999,4.21298,62.124798,62.6,0.1747189,-0.47520065,"Jo Daviess County, IL"
38,17087,3.4500022,3.03523,51.263035,45.1,0.258282,6.1630363,"Johnson County, IL"
39,17089,4.2097197,4.33412,62.551556,64.399994,0.14990339,-1.8484383,"Kane County, IL"
40,17091,4.2352967,4.01781,62.931602,59.699997,0.16527629,3.2316055,"Kankakee County, IL"
41,17095,4.6494293,4.5091,69.08513,67.0,0.1608521,2.0851288,"Knox County, IL"
42,17097,3.451796,3.85629,51.28969,57.300003,0.23274454,-6.010315,"Lake County, IL"
43,17099,4.54836,4.42161,67.58336,65.7,0.14018579,1.8833618,"LaSalle County, IL"
44,17101,4.0290046,3.9034,59.86634,58.0,0.20886788,1.8663406,"Lawrence County, IL"
45,17103,4.476187,4.49564,66.510956,66.799995,0.14426981,-0.2890396,"Lee County, IL"
46,17105,4.615138,4.27355,68.5756,63.5,0.1658328,5.0755997,"Livingston County, IL"
47,17107,4.9505444,4.83214,73.55935,71.8,0.17658643,1.759346,"Logan County, IL"
48,17109,4.6607594,4.46199,69.25349,66.299995,0.17413609,2.9534912,"McDonough County, IL"
49,17113,4.7099967,4.63024,69.98509,68.8,0.17453851,1.1850891,"McLean County, IL"
50,17115,4.8446317,4.96674,71.98561,73.8,0.16003598,-1.8143921,"Macon County, IL"
51,17117,4.609132,4.38123,68.48636,65.1,0.15251733,3.3863602,"Macoupin County, IL"
52,17119,4.3702955,4.01108,64.93753,59.6,0.1710416,5.337532,"Madison County, IL"
53,17121,3.989423,3.65439,59.278202,54.300003,0.17251779,4.978199,"Marion County, IL"
54,17123,4.6656013,4.31393,69.325424,64.1,0.15955979,5.2254257,"Marshall County, IL"
55,17125,4.4735236,4.21298,66.471375,62.6,0.2279726,3.871376,"Mason County, IL"
56,17127,3.7644985,3.365,55.936085,50.0,0.19389577,5.9360847,"Massac County, IL"
57,17129,4.947992,4.56967,73.52142,67.9,0.18283887,5.621422,"Menard County, IL"
58,17131,4.6376066,4.3745,68.90946,65.0,0.17598715,3.909462,"Mercer County, IL"
59,17133,3.9734836,3.57363,59.041363,53.100002,0.19698472,5.9413605,"Monroe County, IL"
