FIPS,yield,pred,error,NAME,NAMELSAD
5001,192.3,171.92453,20.375473,Arkansas,Arkansas County
5003,196.2,181.04115,15.158844,Ashley,Ashley County
5017,182.4,170.10422,12.295776,Chicot,Chicot County
5021,203.4,177.0594,26.340591,Clay,Clay County
5031,185.4,179.48463,5.9153595,Craighead,Craighead County
5035,178.3,162.41322,15.88678,Crittenden,Crittenden County
5041,193.8,172.96756,20.832443,Desha,Desha County
5043,189.2,174.03609,15.16391,Drew,Drew County
5055,186.3,162.74875,23.551254,Greene,Greene County
5063,160.0,138.98042,21.019577,Independence,Independence County
5067,174.2,158.2488,15.951202,Jackson,Jackson County
5069,187.0,167.54326,19.456741,Jefferson,Jefferson County
5071,151.4,119.40594,31.994057,Johnson,Johnson County
5073,165.9,128.43182,37.46817,Lafayette,Lafayette County
5075,170.0,159.63887,10.36113,Lawrence,Lawrence County
5077,184.0,159.4901,24.509903,Lee,Lee County
5079,189.5,167.71916,21.780838,Lincoln,Lincoln County
5085,187.6,175.27567,12.324341,Lonoke,Lonoke County
5093,163.6,171.75824,-8.158234,Mississippi,Mississippi County
5095,182.1,160.76138,21.338623,Monroe,Monroe County
5107,172.1,171.428,0.6720123,Phillips,Phillips County
5111,195.4,172.73805,22.661942,Poinsett,Poinsett County
5121,181.8,147.3724,34.427597,Randolph,Randolph County
5123,183.4,163.77472,19.625275,St. Francis,St. Francis County
5145,203.2,159.01125,44.18875,White,White County
5147,177.4,152.09604,25.303955,Woodruff,Woodruff County
17001,192.2,177.0572,15.142792,Adams,Adams County
17003,159.4,158.80295,0.5970459,Alexander,Alexander County
17005,170.7,153.48392,17.21608,Bond,Bond County
17007,189.9,197.79033,-7.890335,Boone,Boone County
17009,188.7,179.66415,9.035843,Brown,Brown County
17011,215.4,198.58714,16.81285,Bureau,Bureau County
17013,156.0,163.81966,-7.8196564,Calhoun,Calhoun County
17015,238.0,205.72826,32.271744,Carroll,Carroll County
17017,194.7,190.18571,4.514282,Cass,Cass County
17019,206.8,195.63507,11.164932,Champaign,Champaign County
17021,220.0,196.31459,23.68541,Christian,Christian County
17023,185.9,165.51756,20.382431,Clark,Clark County
17025,119.6,164.88861,-45.288612,Clay,Clay County
17027,157.5,155.89522,1.6047821,Clinton,Clinton County
17029,208.3,176.76714,31.532867,Coles,Coles County
17033,172.5,158.86124,13.638763,Crawford,Crawford County
17035,181.2,165.46483,15.735168,Cumberland,Cumberland County
17037,204.1,199.70029,4.399719,DeKalb,DeKalb County
17039,201.1,210.13107,-9.031067,De Witt,De Witt County
17041,211.9,194.87344,17.02655,Douglas,Douglas County
17045,206.4,185.04736,21.35263,Edgar,Edgar County
17047,171.4,152.179,19.220993,Edwards,Edwards County
17049,188.8,163.88567,24.914337,Effingham,Effingham County
17051,170.3,159.68108,10.618927,Fayette,Fayette County
17053,212.4,184.56554,27.834457,Ford,Ford County
17055,157.0,142.138,14.8619995,Franklin,Franklin County
17057,198.6,188.4217,10.178299,Fulton,Fulton County
17059,190.3,165.63652,24.663483,Gallatin,Gallatin County
17061,200.4,176.00305,24.396942,Greene,Greene County
17063,208.7,190.13258,18.567413,Grundy,Grundy County
17065,174.2,145.51932,28.68068,Hamilton,Hamilton County
17067,222.9,191.11632,31.783676,Hancock,Hancock County
17071,223.9,196.99998,26.90001,Henderson,Henderson County
17073,217.6,197.1326,20.467407,Henry,Henry County
