FIPS,yield,pred,error,NAME,NAMELSAD
5001,190.1,183.32271,6.777298,Arkansas,Arkansas County
5003,186.0,171.36061,14.639389,Ashley,Ashley County
5017,181.9,173.827,8.072998,Chicot,Chicot County
5029,161.4,124.76689,36.633102,Conway,Conway County
5035,187.9,164.51115,23.38884,Crittenden,Crittenden County
5037,194.1,179.7444,14.355606,Cross,Cross County
5041,186.0,178.03113,7.968872,Desha,Desha County
5043,182.0,168.03244,13.96756,Drew,Drew County
5067,183.7,157.69504,26.00496,Jackson,Jackson County
5069,190.0,179.16214,10.83786,Jefferson,Jefferson County
5071,141.5,132.57504,8.924957,Johnson,Johnson County
5073,150.9,124.4314,26.468597,Lafayette,Lafayette County
5077,186.4,173.99734,12.402649,Lee,Lee County
5079,180.7,178.7526,1.947403,Lincoln,Lincoln County
5083,161.5,127.868454,33.631546,Logan,Logan County
5085,189.8,171.9646,17.835403,Lonoke,Lonoke County
5095,173.8,170.33594,3.4640656,Monroe,Monroe County
5107,186.5,167.5163,18.983704,Phillips,Phillips County
5111,176.6,172.77162,3.8283844,Poinsett,Poinsett County
5117,189.0,171.2842,17.715805,Prairie,Prairie County
5123,178.9,175.15259,3.747406,St. Francis,St. Francis County
5145,185.3,166.5366,18.763397,White,White County
5147,194.0,166.83578,27.164215,Woodruff,Woodruff County
5149,157.2,117.05577,40.144226,Yell,Yell County
17005,206.7,176.2492,30.45079,Bond,Bond County
17007,200.0,201.16605,-1.1660461,Boone,Boone County
17009,179.0,170.63748,8.362518,Brown,Brown County
17011,203.5,201.00098,2.4990234,Bureau,Bureau County
17013,181.3,168.16566,13.134338,Calhoun,Calhoun County
17015,205.0,206.40132,-1.4013214,Carroll,Carroll County
17017,211.0,198.68352,12.316483,Cass,Cass County
17019,222.4,207.39235,15.007645,Champaign,Champaign County
17021,218.6,201.37625,17.223755,Christian,Christian County
17023,205.2,184.29959,20.900406,Clark,Clark County
17025,210.0,164.04398,45.956024,Clay,Clay County
17027,208.4,168.42639,39.973602,Clinton,Clinton County
17029,220.0,196.39433,23.605667,Coles,Coles County
17031,170.3,159.58498,10.715027,Cook,Cook County
17033,203.0,170.4289,32.571106,Crawford,Crawford County
17037,202.7,208.2953,-5.5953064,DeKalb,DeKalb County
17039,209.2,209.03226,0.16773987,De Witt,De Witt County
17045,207.9,193.90349,13.996506,Edgar,Edgar County
17047,186.8,170.07196,16.728043,Edwards,Edwards County
17049,212.8,180.0825,32.7175,Effingham,Effingham County
17051,207.2,169.62943,37.57057,Fayette,Fayette County
17053,199.0,204.0616,-5.0615997,Ford,Ford County
17055,177.7,150.63669,27.063309,Franklin,Franklin County
17057,193.1,185.14458,7.955429,Fulton,Fulton County
17059,191.7,174.9423,16.75769,Gallatin,Gallatin County
17061,196.4,184.19467,12.205322,Greene,Greene County
17063,201.4,204.93518,-3.5351868,Grundy,Grundy County
17067,200.9,195.6268,5.2731934,Hancock,Hancock County
17069,175.9,135.87088,40.029114,Hardin,Hardin County
17073,202.5,205.44057,-2.940567,Henry,Henry County
17075,194.2,199.33319,-5.133194,Iroquois,Iroquois County
17077,181.2,155.61247,25.587524,Jackson,Jackson County
17081,174.0,149.00809,24.991913,Jefferson,Jefferson County
17085,199.9,185.23447,14.665527,Jo Daviess,Jo Daviess County
17089,206.5,188.28148,18.218521,Kane,Kane County
17091,191.0,190.08832,0.9116821,Kankakee,Kankakee County
17093,211.6,203.62062,7.9793854,Kendall,Kendall County
17095,198.1,206.83472,-8.734711,Knox,Knox County
17097,164.2,150.70607,13.493927,Lake,Lake County
17101,191.1,172.48659,18.613419,Lawrence,Lawrence County
17103,198.4,204.8542,-6.4542084,Lee,Lee County
17105,208.5,206.32166,2.1783447,Livingston,Livingston County
17107,209.5,214.12381,-4.62381,Logan,Logan County
17113,205.7,211.05493,-5.3549347,McLean,McLean County
17115,221.1,205.10109,15.998917,Macon,Macon County
17117,197.2,185.92755,11.272446,Macoupin,Macoupin County
17119,207.8,175.6466,32.153397,Madison,Madison County
17121,201.6,168.56055,33.03946,Marion,Marion County
17123,214.5,206.59317,7.90683,Marshall,Marshall County
17125,197.4,194.65942,2.74057,Mason,Mason County
17129,201.0,204.95447,-3.9544678,Menard,Menard County
17133,185.0,161.31343,23.68657,Monroe,Monroe County
17135,212.2,190.43634,21.763657,Montgomery,Montgomery County
17139,221.8,202.73633,19.063675,Moultrie,Moultrie County
17141,196.2,199.37628,-3.1762848,Ogle,Ogle County
17143,215.0,202.42097,12.579025,Peoria,Peoria County
17147,212.8,213.16203,-0.36203003,Piatt,Piatt County
17153,188.4,163.61427,24.78572,Pulaski,Pulaski County
17155,200.3,200.85481,-0.5548096,Putnam,Putnam County
17157,185.7,155.14479,30.555206,Randolph,Randolph County
17161,206.3,200.15865,6.1413574,Rock Island,Rock Island County
17163,199.0,166.87422,32.12578,St. Clair,St. Clair County
17165,191.8,166.4325,25.367508,Saline,Saline County
17167,215.6,204.55498,11.045029,Sangamon,Sangamon County
17169,181.9,174.62796,7.2720337,Schuyler,Schuyler County
17171,189.7,185.55598,4.1440125,Scott,Scott County
17173,208.0,187.76326,20.23674,Shelby,Shelby County
17175,217.2,209.82242,7.3775787,Stark,Stark County
17177,202.9,197.52719,5.3728027,Stephenson,Stephenson County
17179,204.8,210.78638,-5.986374,Tazewell,Tazewell County
17181,163.7,150.2017,13.498291,Union,Union County
17183,196.9,202.52419,-5.6241913,Vermilion,Vermilion County
17185,187.9,173.41519,14.484802,Wabash,Wabash County
17189,203.5,161.83122,41.668777,Washington,Washington County
17193,193.2,173.06534,20.134659,White,White County
17195,202.6,200.78099,1.8190155,Whiteside,Whiteside County
17197,187.6,187.88272,-0.28271484,Will,Will County
17201,195.8,189.43755,6.3624573,Winnebago,Winnebago County
17203,220.2,209.92415,10.275848,Woodford,Woodford County
18003,197.4,173.05206,24.34793,Allen,Allen County
18005,200.0,183.09706,16.902939,Bartholomew,Bartholomew County
18007,190.0,203.29218,-13.292175,Benton,Benton County
18009,205.9,183.98172,21.918274,Blackford,Blackford County
18011,209.8,189.42819,20.37181,Boone,Boone County
18013,177.9,136.48833,41.411667,Brown,Brown County
18019,180.8,154.17465,26.62535,Clark,Clark County
18021,194.7,179.95026,14.749741,Clay,Clay County
18023,210.3,189.86913,20.430878,Clinton,Clinton County
18027,216.4,182.36026,34.039734,Daviess,Daviess County
18029,156.7,160.72063,-4.02063,Dearborn,Dearborn County
18031,186.3,185.81921,0.48078918,Decatur,Decatur County
18033,178.9,167.52441,11.37558,DeKalb,DeKalb County
18035,200.2,182.03691,18.163086,Delaware,Delaware County
18037,191.2,169.14651,22.053482,Dubois,Dubois County
18039,179.0,173.01373,5.986267,Elkhart,Elkhart County
18041,197.9,178.67363,19.226364,Fayette,Fayette County
18043,176.9,149.39882,27.501175,Floyd,Floyd County
18047,174.4,172.46849,1.9315033,Franklin,Franklin County
18049,185.0,187.31755,-2.3175507,Fulton,Fulton County
18053,210.3,184.13835,26.161652,Grant,Grant County
18055,198.8,172.2137,26.586304,Greene,Greene County
18057,216.0,175.17311,40.82689,Hamilton,Hamilton County
18059,190.2,178.71404,11.485962,Hancock,Hancock County
18061,188.4,157.72734,30.672653,Harrison,Harrison County
