FIPS,yield,pred,error,NAME,NAMELSAD
5001,53.7,53.19912,0.5008812,Arkansas,Arkansas County
5003,56.8,56.30632,0.49367905,Ashley,Ashley County
5017,51.2,54.373554,-3.1735535,Chicot,Chicot County
5021,54.8,47.164635,7.6353645,Clay,Clay County
5029,39.4,32.695305,6.7046967,Conway,Conway County
5031,53.1,49.31201,3.7879868,Craighead,Craighead County
5035,52.7,47.013184,5.686817,Crittenden,Crittenden County
5037,51.1,48.761234,2.3387642,Cross,Cross County
5041,56.7,58.140892,-1.4408913,Desha,Desha County
5043,54.5,55.104088,-0.6040878,Drew,Drew County
5045,42.0,32.5317,9.4683,Faulkner,Faulkner County
5047,35.5,37.306965,-1.8069649,Franklin,Franklin County
5055,51.0,43.63306,7.3669395,Greene,Greene County
5063,43.4,37.80462,5.5953827,Independence,Independence County
5067,42.2,40.65244,1.5475616,Jackson,Jackson County
5069,53.1,50.810776,2.2892227,Jefferson,Jefferson County
5075,42.0,40.873756,1.1262436,Lawrence,Lawrence County
5077,48.5,48.054203,0.44579697,Lee,Lee County
5079,57.8,54.723698,3.0763016,Lincoln,Lincoln County
5085,42.5,46.010696,-3.5106964,Lonoke,Lonoke County
5093,56.7,49.081734,7.618267,Mississippi,Mississippi County
5095,47.2,45.577175,1.6228256,Monroe,Monroe County
5107,52.9,51.39711,1.5028915,Phillips,Phillips County
5111,55.5,49.02477,6.475231,Poinsett,Poinsett County
5117,50.9,47.540897,3.3591042,Prairie,Prairie County
5119,46.7,37.039482,9.660519,Pulaski,Pulaski County
5121,48.2,42.213543,5.986458,Randolph,Randolph County
5123,49.7,45.68287,4.017132,St. Francis,St. Francis County
5145,42.6,35.935074,6.6649246,White,White County
5147,44.6,39.195374,5.404625,Woodruff,Woodruff County
5149,42.6,34.8804,7.719597,Yell,Yell County
17001,55.9,51.894012,4.005989,Adams,Adams County
17003,42.3,43.188305,-0.88830566,Alexander,Alexander County
17005,54.5,45.36381,9.1361885,Bond,Bond County
17007,47.4,57.670734,-10.270733,Boone,Boone County
17009,57.1,52.07378,5.0262184,Brown,Brown County
17011,59.1,60.66691,-1.5669098,Bureau,Bureau County
17013,53.6,48.295456,5.3045425,Calhoun,Calhoun County
17015,64.3,61.64092,2.6590843,Carroll,Carroll County
17017,62.9,56.53562,6.36438,Cass,Cass County
17019,64.3,61.64579,2.654213,Champaign,Champaign County
17021,65.6,58.920143,6.6798553,Christian,Christian County
17023,56.5,51.92644,4.573559,Clark,Clark County
17025,44.3,45.502026,-1.2020264,Clay,Clay County
17027,50.8,45.85066,4.949341,Clinton,Clinton County
17029,64.3,57.66114,6.6388626,Coles,Coles County
17033,52.7,49.65073,3.0492706,Crawford,Crawford County
17035,54.1,52.99552,1.1044769,Cumberland,Cumberland County
17037,53.6,61.19557,-7.5955734,DeKalb,DeKalb County
17039,65.9,62.798992,3.1010094,De Witt,De Witt County
17041,63.7,61.488598,2.211403,Douglas,Douglas County
17045,64.7,57.41926,7.280739,Edgar,Edgar County
17047,55.6,47.239395,8.360603,Edwards,Edwards County
17049,55.3,51.62888,3.6711197,Effingham,Effingham County
17051,53.5,47.877903,5.622097,Fayette,Fayette County
17053,62.4,57.462524,4.937477,Ford,Ford County
17055,46.4,42.024582,4.3754196,Franklin,Franklin County
17057,60.1,55.464798,4.6352005,Fulton,Fulton County
17059,54.5,47.564594,6.9354057,Gallatin,Gallatin County
17061,63.9,54.564137,9.335865,Greene,Greene County
17063,57.3,57.162327,0.13767242,Grundy,Grundy County
17065,51.3,42.981762,8.318237,Hamilton,Hamilton County
17067,66.1,56.95631,9.143688,Hancock,Hancock County
17071,61.6,58.13251,3.4674873,Henderson,Henderson County
17073,58.9,60.138725,-1.2387238,Henry,Henry County
17075,57.1,56.481026,0.6189728,Iroquois,Iroquois County
17077,50.1,42.13266,7.9673386,Jackson,Jackson County
17079,54.6,50.277534,4.322464,Jasper,Jasper County
17081,40.9,43.49084,-2.5908394,Jefferson,Jefferson County
17083,56.9,51.541607,5.3583946,Jersey,Jersey County
17085,53.4,54.626965,-1.226963,Jo Daviess,Jo Daviess County
17087,48.0,40.47918,7.5208206,Johnson,Johnson County
17089,53.6,57.868042,-4.2680435,Kane,Kane County
17091,52.2,53.667942,-1.4679413,Kankakee,Kankakee County
17093,58.9,54.415455,4.4845467,Kendall,Kendall County
17095,63.7,61.415855,2.2841454,Knox,Knox County
17099,60.8,59.241333,1.5586662,LaSalle,LaSalle County
17101,51.0,49.06932,1.9306793,Lawrence,Lawrence County
17103,59.4,60.270523,-0.87052155,Lee,Lee County
