,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),predicted_yield(bu/acre),end_of_season_NASS_yield(bu/acre),model_uncertainty,prediction_error(bu/acre)
0,17001,11.698319,12.93506,173.82347,192.2,0.93115693,-18.376526
1,17003,10.493322,10.72762,155.91861,159.40001,0.9521418,-3.4813995
2,17005,9.6713505,11.48811,143.70506,170.7,1.0393763,-26.994934
3,17007,12.792397,12.78027,190.08018,189.9,0.58662283,0.18019104
4,17009,11.450222,12.69951,170.13702,188.7,0.97207063,-18.562973
5,17011,13.332888,14.49642,198.11127,215.4,0.5845969,-17.288727
6,17013,11.165786,10.4988,165.91064,156.0,0.88811594,9.910645
7,17015,13.66433,16.0174,203.0361,238.00002,0.59942037,-34.963913
8,17017,12.749411,13.10331,189.44147,194.7,0.8106828,-5.2585297
9,17019,12.9715805,13.91764,192.74266,206.8,0.67830324,-14.057343
10,17021,12.968784,14.806,192.70111,220.0,0.67838013,-27.29889
11,17023,10.677288,12.51107,158.65213,185.90001,0.93824923,-27.247879
12,17025,10.808106,8.04908,160.59593,119.6,0.9037261,40.995934
13,17027,10.222852,10.59975,151.89973,157.5,1.004871,-5.6002655
14,17029,11.663145,14.01859,173.30083,208.3,0.83259714,-34.999176
15,17033,10.101224,11.60925,150.09248,172.5,1.0169606,-22.407516
16,17035,10.592278,12.19476,157.38896,181.20001,0.9389263,-23.81105
17,17037,12.819215,13.73593,190.47868,204.1,0.55972755,-13.621323
18,17039,13.464612,13.53403,200.06853,201.1,0.65037507,-1.0314789
19,17041,12.680277,14.26087,188.41422,211.90001,0.69801533,-23.485794
20,17045,12.005464,13.89072,178.38728,206.40001,0.7749062,-28.012726
21,17047,9.901573,11.53522,147.1259,171.40001,1.0374942,-24.274109
22,17049,10.385852,12.70624,154.32172,188.8,0.9528905,-34.478287
23,17051,10.236838,11.46119,152.10756,170.3,0.97304565,-18.192444
24,17053,11.798233,14.29452,175.30807,212.40001,0.7554601,-37.091934
25,17055,9.343218,10.5661,138.82939,157.0,1.12816,-18.170609
26,17057,12.30868,13.36578,182.89272,198.6,0.848871,-15.707291
27,17059,11.23864,12.80719,166.99316,190.3,0.8685555,-23.306839
28,17061,11.5995245,13.48692,172.3555,200.40001,0.8220577,-28.04451
29,17063,12.222198,14.04551,181.6077,208.70001,0.672797,-27.092316
30,17065,9.355324,11.72366,139.00928,174.20001,1.0701292,-35.190735
31,17067,13.098647,15.00117,194.63072,222.90001,0.7871526,-28.269287
32,17071,13.711149,15.06847,203.73178,223.90001,0.7202026,-20.168228
33,17073,13.4936905,14.64448,200.50061,217.6,0.6083108,-17.099396
34,17075,11.547947,13.3927,171.58911,199.0,0.77908254,-27.410889
35,17077,9.272133,11.21891,137.77315,166.70001,1.1548886,-28.926865
36,17079,10.092229,12.07362,149.95883,179.4,0.9478333,-29.441162
