,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),predicted_yield(bu/acre),end_of_season_NASS_yield(bu/acre),model_uncertainty,prediction_error(bu/acre)
0,17001,11.168764,12.93506,165.9549,192.2,0.8686413,-26.245102
1,17003,9.674181,10.72762,143.74712,159.40001,1.183199,-15.652893
2,17005,10.208792,11.48811,151.69081,170.7,1.0114763,-19.009186
3,17007,11.532,12.78027,171.35216,189.9,0.63678217,-18.547836
4,17009,10.955418,12.69951,162.7848,188.7,0.9268376,-25.915192
5,17011,13.075865,14.49642,194.29219,215.4,0.5223108,-21.107803
6,17013,10.895931,10.4988,161.90091,156.0,0.90462124,5.9009094
7,17015,13.658167,16.0174,202.94453,238.00002,0.48522282,-35.05548
8,17017,11.464357,13.10331,170.34706,194.7,0.89674026,-24.352936
9,17019,12.830715,13.91764,190.64955,206.8,0.6835275,-16.150452
10,17021,12.909733,14.806,191.82367,220.0,0.7505901,-28.17633
11,17023,11.134506,12.51107,165.44586,185.90001,0.87059844,-20.454147
12,17025,10.07512,8.04908,149.7046,119.6,1.0911136,30.104607
13,17027,10.300963,10.59975,153.06038,157.5,1.1085583,-4.439621
14,17029,12.6008835,14.01859,187.23453,208.3,0.75137234,-21.065475
15,17033,10.880779,11.60925,161.67577,172.5,0.93972474,-10.824234
16,17035,11.483562,12.19476,170.63243,181.20001,0.8972589,-10.567581
17,17037,12.621946,13.73593,187.5475,204.1,0.52626985,-16.552505
18,17039,12.839474,13.53403,190.7797,201.1,0.69033337,-10.3203125
19,17041,12.989173,14.26087,193.00406,211.90001,0.6733647,-18.89595
20,17045,13.165004,13.89072,195.6167,206.40001,0.6637686,-10.78331
21,17047,10.291534,11.53522,152.92027,171.40001,1.0506072,-18.479736
22,17049,11.47667,12.70624,170.53001,188.8,0.9115227,-18.269989
23,17051,10.932179,11.46119,162.43951,170.3,0.95620865,-7.860489
24,17053,11.904763,14.29452,176.89099,212.40001,0.66160303,-35.509018
25,17055,9.763258,10.5661,145.0707,157.0,1.0780461,-11.929306
26,17057,11.734108,13.36578,174.35524,198.6,0.7813476,-24.244766
27,17059,11.9129715,12.80719,177.01295,190.3,0.94074,-13.287048
28,17061,10.967081,13.48692,162.95811,200.40001,0.8609619,-37.441895
29,17063,12.004732,14.04551,178.3764,208.70001,0.5862146,-30.323608
30,17065,10.4152775,11.72366,154.75896,174.20001,0.97001,-19.441055
31,17067,12.756554,15.00117,189.5476,222.90001,0.76028174,-33.3524
32,17071,13.179275,15.06847,195.82875,223.90001,0.7115511,-28.071259
33,17073,13.016411,14.64448,193.40878,217.6,0.55055946,-24.191223
34,17075,11.200599,13.3927,166.42792,199.0,0.7018032,-32.572083
35,17077,9.901661,11.21891,147.12721,166.70001,1.047015,-19.5728
36,17079,11.213642,12.07362,166.62173,179.4,0.878662,-12.778259
37,17081,9.966212,8.60767,148.08636,127.9,1.1243892,20.186363
38,17083,10.988795,11.5756,163.28076,172.0,0.8837822,-8.719238
39,17085,12.159138,12.87449,180.6707,191.3,0.60511535,-10.629303
40,17087,9.823853,10.22287,145.97107,151.9,1.2269007,-5.9289246
41,17089,11.872549,11.87172,176.41232,176.40001,0.73518676,0.012313843
42,17091,11.722302,13.18407,174.17982,195.9,0.6383017,-21.72017
