,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),predicted_yield(bu/acre),end_of_season_NASS_yield(bu/acre),model_uncertainty,prediction_error(bu/acre)
0,17001,11.403439,11.31313,169.44188,168.1,0.6161699,1.3418732
1,17003,11.560176,9.70466,171.77081,144.20001,0.7787046,27.5708
2,17005,11.086644,12.36974,164.73468,183.79999,0.63184744,-19.065308
3,17007,12.185749,12.0467,181.06612,179.0,0.493738,2.0661163
4,17011,12.671446,12.10727,188.283,179.90001,0.4851732,8.382996
5,17013,12.598965,11.50157,187.20601,170.9,0.5374169,16.306015
6,17015,13.868788,13.87053,206.07411,206.1,0.35650325,-0.025894165
7,17017,13.275708,13.83688,197.26164,205.59999,0.4888989,-8.338348
8,17019,13.501842,12.16784,200.62172,180.8,0.4623191,19.821716
9,17021,12.745439,13.37251,189.38245,198.7,0.4660258,-9.317551
10,17025,10.247243,9.45565,152.26216,140.5,0.7338147,11.762161
11,17027,11.600689,12.24187,172.37279,181.9,0.5830611,-9.527206
12,17029,12.856107,12.3832,191.02686,184.0,0.5102903,7.0268555
13,17031,10.673981,11.7102,158.60298,174.0,1.1026682,-15.397018
14,17033,11.37183,9.84599,168.97221,146.3,0.643307,22.67221
15,17035,10.969388,10.87568,162.9924,161.6,0.7147236,1.392395
16,17037,11.392619,12.70624,169.28111,188.8,0.57291806,-19.51889
17,17041,13.564179,13.02928,201.54799,193.59999,0.46341035,7.947998
18,17049,11.28394,11.70347,167.66628,173.90001,0.68356687,-6.233734
19,17051,11.03234,11.18526,163.9278,166.2,0.67970747,-2.2722015
20,17053,12.568325,11.34678,186.75075,168.6,0.5202265,18.150742
21,17055,10.439491,9.12588,155.11874,135.6,0.7740659,19.518738
22,17057,12.123322,11.83134,180.1385,175.8,0.58312833,4.338501
23,17059,13.205986,11.19872,196.22565,166.4,0.5211898,29.825653
24,17061,12.9178915,12.90141,191.9449,191.7,0.51524127,0.24490356
25,17063,11.299876,11.0372,167.90306,164.0,0.5376486,3.903061
26,17071,12.862739,13.00236,191.1254,193.20001,0.53461194,-2.0746155
27,17073,12.583903,12.5851,186.98222,187.0,0.5075438,-0.01777649
28,17075,11.487447,10.26998,170.69014,152.6,0.5480836,18.090134
29,17077,11.143605,10.14211,165.58105,150.7,0.7248412,14.881058
30,17079,11.156122,11.7102,165.76704,174.0,0.7041034,-8.232956
31,17081,10.230245,8.70189,152.00958,129.3,0.7791731,22.70958
32,17083,12.589822,12.34955,187.07016,183.5,0.5384346,3.57016
33,17085,12.799029,12.71297,190.17874,188.9,0.43509343,1.2787476
34,17089,11.325093,11.83134,168.27776,175.8,0.661785,-7.5222473
35,17093,11.179463,12.93506,166.11388,192.2,0.5473237,-26.08612
36,17095,13.291615,13.20426,197.49799,196.2,0.47476384,1.2979889
37,17097,10.14334,8.6817,150.71828,129.0,0.9163704,21.718277
38,17099,11.550683,11.83134,171.62976,175.8,0.52549094,-4.1702423
39,17101,11.165345,10.44496,165.90408,155.2,0.6650239,10.704086
40,17103,11.827479,12.20822,175.74263,181.4,0.54433995,-5.657364
41,17105,11.976136,12.03324,177.9515,178.8,0.548338,-0.8484955
42,17107,13.284373,13.06966,197.3904,194.20001,0.4887468,3.190384
43,17109,12.111405,12.70624,179.96146,188.8,0.548355,-8.838547
44,17113,13.214423,13.37924,196.35101,198.8,0.48662135,-2.4489899
45,17115,13.536029,13.75612,201.1297,204.4,0.47262594,-3.2702942
46,17117,12.649631,12.3159,187.95885,183.0,0.5313734,4.958847
47,17119,12.234824,13.34559,181.7953,198.3,0.57597256,-16.5047
48,17121,10.664093,10.30363,158.45607,153.1,0.66304904,5.356064
49,17123,12.952294,12.44377,192.45609,184.90001,0.4765784,7.556076
50,17125,12.227481,11.3737,181.6862,169.0,0.58944684,12.686203
51,17127,12.17657,10.47188,180.92972,155.6,0.69036484,25.329712
52,17131,13.452905,12.65913,199.89458,188.1,0.4854138,11.794571
53,17133,11.799703,10.35074,175.32991,153.8,0.6180764,21.529907
54,17135,12.607533,12.63221,187.33334,187.7,0.49622986,-0.36665344
55,17137,13.320834,13.85034,197.93216,205.8,0.4768126,-7.8678436
56,17139,12.597423,12.74662,187.1831,189.40001,0.52101356,-2.2169037
57,17141,12.817131,12.86776,190.44771,191.2,0.4421508,-0.7522888
58,17143,12.811446,13.01582,190.36325,193.4,0.5617516,-3.0367432
59,17147,13.954159,13.43981,207.34264,199.7,0.43081105,7.642639
60,17153,12.486108,12.12073,185.5291,180.1,0.6142323,5.4290924
61,17157,11.314651,9.71812,168.12259,144.4,0.6589269,23.722595
62,17163,11.944389,12.41012,177.47978,184.40001,0.5958431,-6.920227
63,17167,13.192531,13.88399,196.02571,206.3,0.4966095,-10.274292
64,17169,11.376207,10.97663,169.03726,163.1,0.669545,5.937256
65,17173,11.798736,11.77077,175.31554,174.90001,0.5954718,0.41552734
66,17175,13.76192,13.65517,204.48618,202.90001,0.4177614,1.5861664
67,17177,13.15023,13.16388,195.39719,195.6,0.3942998,-0.20281982
68,17179,12.714297,13.83688,188.91972,205.59999,0.55854344,-16.680267
69,17181,11.3744545,8.80957,169.01122,130.90001,0.77868783,38.111206
70,17185,11.318886,10.51226,168.18553,156.20001,0.6066101,11.985519
71,17187,13.360201,13.06293,198.5171,194.1,0.46775836,4.417099
72,17189,10.763856,11.26602,159.93843,167.4,0.6681626,-7.461563
73,17193,11.394546,11.56887,169.30974,171.9,0.67783844,-2.5902557
74,17195,12.654295,12.9216,188.02815,192.0,0.48126328,-3.9718475
75,17199,11.025287,9.78542,163.82298,145.40001,0.7724614,18.422974
76,17201,12.438605,12.90814,184.82326,191.8,0.48736736,-6.9767456
77,17203,12.438306,12.35628,184.81882,183.6,0.5174935,1.218811
78,18001,10.513004,11.42081,156.21106,169.7,0.69395804,-13.488937
79,18003,10.902176,12.2486,161.9937,182.0,0.69012225,-20.006302
80,18007,13.063626,12.53126,194.11035,186.2,0.48190218,7.9103546
81,18011,10.368481,11.93229,154.06361,177.3,0.77539176,-23.23639
82,18015,12.691708,13.09658,188.58406,194.59999,0.51759446,-6.01593
83,18019,10.691592,8.89706,158.86467,132.20001,0.7921838,26.664658
84,18025,10.768689,8.58075,160.01024,127.50001,0.8824914,32.51023
85,18027,11.565518,11.31986,171.8502,168.20001,0.60374075,3.6501923
86,18029,9.590292,8.6817,142.50063,129.0,0.82555753,13.500626
87,18031,10.838162,12.10727,161.04254,179.90001,0.6238939,-18.857468
88,18033,10.932069,11.25929,162.43788,167.3,0.6035885,-4.8621216
89,18035,10.144432,10.59975,150.73451,157.5,0.6573247,-6.7654877
90,18037,11.138442,11.00355,165.50433,163.5,0.7127424,2.0043335
91,18039,11.204717,10.41804,166.4891,154.8,0.60674024,11.689102
92,18041,11.784383,11.94575,175.10228,177.5,0.5535779,-2.3977203
93,18043,10.487201,9.7585,155.82765,145.0,0.8367809,10.827652
94,18047,10.778935,10.2296,160.16249,152.0,0.6509298,8.162491
