,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),predicted_yield(bu/acre),end_of_season_NASS_yield(bu/acre),model_uncertainty,prediction_error(bu/acre),county_state
0,17001,13.390682,12.99563,198.97002,193.1,0.587996,5.8700104,"Adams County, IL"
1,17003,11.272267,8.84995,167.49283,131.5,0.8323308,35.99283,"Alexander County, IL"
2,17007,14.431993,13.29175,214.44269,197.5,0.49332657,16.942688,"Boone County, IL"
3,17009,13.316003,12.26879,197.86037,182.3,0.6311287,15.560364,"Brown County, IL"
4,17011,15.119548,13.72247,224.65897,203.90001,0.48043385,20.758957,"Bureau County, IL"
5,17015,14.99678,15.60687,222.83478,231.9,0.4803689,-9.065216,"Carroll County, IL"
6,17017,14.214556,13.61479,211.21182,202.3,0.6137825,8.911819,"Cass County, IL"
7,17019,14.762019,14.14646,219.3465,210.2,0.52162415,9.1465,"Champaign County, IL"
8,17021,14.793426,13.67536,219.81316,203.2,0.5366556,16.61316,"Christian County, IL"
9,17025,12.830487,10.37766,190.64618,154.2,0.5734069,36.446182,"Clay County, IL"
10,17027,12.897988,10.42477,191.64915,154.90001,0.6351308,36.749146,"Clinton County, IL"
11,17031,12.426711,11.441,184.64653,170.0,0.99250466,14.64653,"Cook County, IL"
12,17035,13.487059,12.00632,200.40207,178.40001,0.5180981,22.00206,"Cumberland County, IL"
13,17037,14.743129,14.50988,219.06581,215.6,0.47154623,3.465805,"DeKalb County, IL"
14,17039,15.035065,14.43585,223.40364,214.5,0.48477829,8.903641,"De Witt County, IL"
15,17041,14.503501,14.03878,215.50522,208.6,0.5143446,6.9052124,"Douglas County, IL"
16,17045,14.490937,13.01582,215.31853,193.4,0.508934,21.918533,"Edgar County, IL"
17,17047,12.324168,9.52968,183.12286,141.6,0.6579905,41.522858,"Edwards County, IL"
18,17049,13.334453,10.91606,198.1345,162.20001,0.5571481,35.934494,"Effingham County, IL"
19,17051,12.841073,10.9699,190.80347,163.0,0.5707562,27.803467,"Fayette County, IL"
20,17053,14.389523,13.7292,213.81163,204.0,0.52772146,9.81163,"Ford County, IL"
21,17055,11.01299,7.77988,163.64027,115.6,0.7249571,48.040276,"Franklin County, IL"
22,17057,14.160054,13.13023,210.402,195.1,0.5578395,15.301987,"Fulton County, IL"
23,17059,13.053849,10.72762,193.96507,159.40001,0.6548097,34.565063,"Gallatin County, IL"
24,17061,13.903338,12.57837,206.5875,186.90001,0.58464354,19.687485,"Greene County, IL"
25,17063,14.668044,14.29452,217.95013,212.40001,0.54340315,5.550125,"Grundy County, IL"
26,17065,10.957215,8.31155,162.81152,123.5,0.68833107,39.311523,"Hamilton County, IL"
27,17067,14.162887,13.97148,210.44408,207.6,0.5557225,2.8440704,"Hancock County, IL"
28,17071,14.655873,13.9311,217.76929,207.0,0.50732684,10.769287,"Henderson County, IL"
29,17073,14.975488,13.99167,222.51839,207.9,0.45817545,14.618393,"Henry County, IL"
30,17075,14.324281,13.02928,212.84221,193.59999,0.544248,19.242218,"Iroquois County, IL"
