FIPS,yield,pred,error,NAME,NAMELSAD
5001,193.0,204.00473,-11.00473,Arkansas,Arkansas County
5003,166.0,205.70605,-39.706055,Ashley,Ashley County
5017,176.1,200.93532,-24.835312,Chicot,Chicot County
5021,178.3,192.07205,-13.772049,Clay,Clay County
5031,191.9,198.57886,-6.6788635,Craighead,Craighead County
5035,165.1,195.9821,-30.882095,Crittenden,Crittenden County
5041,181.8,208.33572,-26.53572,Desha,Desha County
5043,187.1,204.90825,-17.808243,Drew,Drew County
5055,182.3,190.25696,-7.956955,Greene,Greene County
5063,159.9,173.25514,-13.355148,Independence,Independence County
5067,178.1,180.29654,-2.1965332,Jackson,Jackson County
5069,180.8,201.97833,-21.17833,Jefferson,Jefferson County
5073,148.4,174.32133,-25.92134,Lafayette,Lafayette County
5075,179.9,183.56047,-3.6604767,Lawrence,Lawrence County
5079,188.2,199.78456,-11.584564,Lincoln,Lincoln County
5085,178.7,192.42374,-13.72374,Lonoke,Lonoke County
5093,137.7,197.75723,-60.057236,Mississippi,Mississippi County
5095,169.6,191.39282,-21.792816,Monroe,Monroe County
5107,160.3,200.80284,-40.50284,Phillips,Phillips County
5111,186.4,197.37372,-10.973724,Poinsett,Poinsett County
5117,173.4,190.74355,-17.343552,Prairie,Prairie County
5121,186.3,185.84238,0.45762634,Randolph,Randolph County
5123,172.8,196.78093,-23.980927,St. Francis,St. Francis County
5145,177.0,179.6848,-2.6847992,White,White County
5147,162.3,186.64479,-24.344788,Woodruff,Woodruff County
17001,168.1,157.61082,10.4891815,Adams,Adams County
17003,144.2,164.39798,-20.197983,Alexander,Alexander County
17005,183.8,150.3292,33.47081,Bond,Bond County
17007,179.0,179.54784,-0.5478363,Boone,Boone County
17011,179.9,177.44772,2.4522705,Bureau,Bureau County
17013,170.9,173.43143,-2.531433,Calhoun,Calhoun County
17015,206.1,199.99869,6.1013184,Carroll,Carroll County
17017,205.6,189.68788,15.912125,Cass,Cass County
17019,180.8,192.95197,-12.151962,Champaign,Champaign County
17021,198.7,182.4195,16.280502,Christian,Christian County
17025,140.5,152.45045,-11.950455,Clay,Clay County
17027,181.9,167.82849,14.071503,Clinton,Clinton County
17029,184.0,183.65356,0.34643555,Coles,Coles County
17031,174.0,139.81433,34.18567,Cook,Cook County
17033,146.3,166.47423,-20.174225,Crawford,Crawford County
17035,161.6,157.99644,3.6035614,Cumberland,Cumberland County
17037,188.8,164.175,24.625,DeKalb,DeKalb County
17041,193.6,195.47021,-1.8702087,Douglas,Douglas County
17049,173.9,163.50293,10.397064,Effingham,Effingham County
17051,166.2,160.84372,5.3562775,Fayette,Fayette County
17053,168.6,182.34259,-13.742584,Ford,Ford County
17055,135.6,156.62373,-21.023727,Franklin,Franklin County
17057,175.8,166.79399,9.006012,Fulton,Fulton County
17059,166.4,188.58362,-22.183624,Gallatin,Gallatin County
17061,191.7,186.7842,4.915802,Greene,Greene County
17063,164.0,165.62558,-1.6255798,Grundy,Grundy County
17071,193.2,181.71507,11.484924,Henderson,Henderson County
17073,187.0,173.57841,13.421585,Henry,Henry County
17075,152.6,168.23099,-15.630981,Iroquois,Iroquois County
17077,150.7,160.55289,-9.85289,Jackson,Jackson County
17079,174.0,162.81474,11.185257,Jasper,Jasper County
17081,129.3,149.51447,-20.214462,Jefferson,Jefferson County
17083,183.5,182.84259,0.65740967,Jersey,Jersey County
17085,188.9,188.23463,0.6653595,Jo Daviess,Jo Daviess County
17089,175.8,163.15253,12.647476,Kane,Kane County
17093,192.2,155.18428,37.015717,Kendall,Kendall County
17095,196.2,186.90306,9.296936,Knox,Knox County
17097,129.0,146.9419,-17.941895,Lake,Lake County
17099,175.8,164.02663,11.773376,LaSalle,LaSalle County
17101,155.2,164.8218,-9.621796,Lawrence,Lawrence County
17103,181.4,164.05768,17.342316,Lee,Lee County
17105,178.8,176.14705,2.652954,Livingston,Livingston County
17107,194.2,192.61372,1.5862732,Logan,Logan County
17109,188.8,169.77428,19.025726,McDonough,McDonough County
17113,198.8,192.6914,6.108597,McLean,McLean County
17115,204.4,194.28445,10.11554,Macon,Macon County
17117,183.0,180.7229,2.2770996,Macoupin,Macoupin County
17119,198.3,177.3873,20.912704,Madison,Madison County
17121,153.1,155.26276,-2.1627502,Marion,Marion County
17123,184.9,184.65237,0.24761963,Marshall,Marshall County
17125,169.0,176.82588,-7.825882,Mason,Mason County
