FIPS,yield,pred,error,NAME,NAMELSAD
5001,193.0,192.57788,0.42211914,Arkansas,Arkansas County
5003,166.0,192.51239,-26.51239,Ashley,Ashley County
5017,176.1,185.09921,-8.999207,Chicot,Chicot County
5021,178.3,184.54794,-6.24794,Clay,Clay County
5031,191.9,193.27014,-1.3701477,Craighead,Craighead County
5035,165.1,188.76436,-23.664352,Crittenden,Crittenden County
5041,181.8,189.26334,-7.463333,Desha,Desha County
5043,187.1,184.79486,2.3051453,Drew,Drew County
5055,182.3,187.25024,-4.950241,Greene,Greene County
5063,159.9,163.60925,-3.709259,Independence,Independence County
5067,178.1,178.3514,-0.25138855,Jackson,Jackson County
5069,180.8,184.13293,-3.3329315,Jefferson,Jefferson County
5073,148.4,153.20883,-4.808838,Lafayette,Lafayette County
5075,179.9,179.32704,0.5729523,Lawrence,Lawrence County
5079,188.2,178.9296,9.270401,Lincoln,Lincoln County
5085,178.7,184.81592,-6.115921,Lonoke,Lonoke County
5093,137.7,186.00543,-48.305435,Mississippi,Mississippi County
5095,169.6,178.01175,-8.411743,Monroe,Monroe County
5107,160.3,186.2666,-25.966599,Phillips,Phillips County
5111,186.4,188.01404,-1.6140442,Poinsett,Poinsett County
5117,173.4,185.65991,-12.259918,Prairie,Prairie County
5121,186.3,178.86433,7.435669,Randolph,Randolph County
5123,172.8,190.02611,-17.226105,St. Francis,St. Francis County
5145,177.0,173.90909,3.0909119,White,White County
5147,162.3,181.715,-19.414993,Woodruff,Woodruff County
17001,168.1,166.90237,1.1976318,Adams,Adams County
17003,144.2,159.23639,-15.036392,Alexander,Alexander County
17005,183.8,158.43845,25.361557,Bond,Bond County
17007,179.0,186.97386,-7.9738617,Boone,Boone County
17011,179.9,182.79636,-2.8963623,Bureau,Bureau County
17013,170.9,175.22302,-4.3230286,Calhoun,Calhoun County
17015,206.1,206.6135,-0.51348877,Carroll,Carroll County
17017,205.6,188.9443,16.6557,Cass,Cass County
17019,180.8,191.64206,-10.842056,Champaign,Champaign County
17021,198.7,190.65729,8.042709,Christian,Christian County
17025,140.5,153.08987,-12.589874,Clay,Clay County
17027,181.9,171.23517,10.664825,Clinton,Clinton County
17029,184.0,182.41852,1.5814819,Coles,Coles County
17031,174.0,153.73665,20.263351,Cook,Cook County
17033,146.3,169.33594,-23.035934,Crawford,Crawford County
17035,161.6,163.40387,-1.8038635,Cumberland,Cumberland County
17037,188.8,178.24744,10.552567,DeKalb,DeKalb County
17041,193.6,198.40988,-4.8098755,Douglas,Douglas County
17049,173.9,170.24574,3.654251,Effingham,Effingham County
17051,166.2,166.95468,-0.75468445,Fayette,Fayette County
17053,168.6,180.15213,-11.552124,Ford,Ford County
17055,135.6,148.34833,-12.748322,Franklin,Franklin County
17057,175.8,171.83228,3.9677277,Fulton,Fulton County
17059,166.4,179.96245,-13.562454,Gallatin,Gallatin County
17061,191.7,188.74423,2.9557648,Greene,Greene County
17063,164.0,172.79037,-8.790375,Grundy,Grundy County
