,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),predicted_yield(bu/acre),end_of_season_NASS_yield(bu/acre),model_uncertainty,prediction_error(bu/acre),county_state
0,17001,14.124748,13.31194,209.8774,197.8,0.65969133,12.077393,"Adams County, IL"
1,17003,12.245987,12.67932,181.96118,188.40001,0.9056007,-6.4388275,"Alexander County, IL"
2,17007,13.971422,13.06293,207.59914,194.1,0.48007062,13.49913,"Boone County, IL"
3,17009,13.851788,12.64567,205.82152,187.9,0.70783776,17.921524,"Brown County, IL"
4,17011,15.448803,14.40893,229.55132,214.1,0.45920506,15.451309,"Bureau County, IL"
5,17015,15.261333,14.61083,226.76573,217.1,0.46568903,9.665726,"Carroll County, IL"
6,17017,15.156088,15.04155,225.2019,223.5,0.6711956,1.7019043,"Cass County, IL"
7,17019,15.818686,14.89349,235.04733,221.3,0.575771,13.74733,"Champaign County, IL"
8,17021,16.17886,15.67417,240.39911,232.9,0.5696912,7.499115,"Christian County, IL"
9,17023,15.036819,13.69555,223.42972,203.5,0.6707466,19.929718,"Clark County, IL"
10,17025,13.531191,12.73989,201.05782,189.3,0.7892406,11.7578125,"Clay County, IL"
11,17027,13.402836,12.43704,199.1506,184.8,0.848119,14.350601,"Clinton County, IL"
12,17029,15.804687,15.76839,234.83932,234.3,0.5998891,0.5393219,"Coles County, IL"
13,17033,13.980691,13.07639,207.73686,194.3,0.7397073,13.436859,"Crawford County, IL"
14,17037,14.558876,12.80719,216.32803,190.3,0.4286692,26.02803,"DeKalb County, IL"
15,17039,16.14369,15.1425,239.87653,225.0,0.552104,14.876526,"De Witt County, IL"
16,17041,15.896103,16.5558,236.19766,246.0,0.56766164,-9.802338,"Douglas County, IL"
17,17045,15.717903,14.34163,233.54982,213.1,0.60789806,20.449814,"Edgar County, IL"
18,17047,12.411909,11.34678,184.42659,168.6,0.90175456,15.826584,"Edwards County, IL"
19,17049,14.998121,15.82896,222.8547,235.20001,0.6219219,-12.345306,"Effingham County, IL"
20,17053,14.773933,13.57441,219.52353,201.70001,0.5515915,17.823517,"Ford County, IL"
21,17055,12.077759,10.46515,179.4615,155.5,0.91341114,23.961502,"Franklin County, IL"
22,17057,14.920581,14.6714,221.70255,218.0,0.6086457,3.7025452,"Fulton County, IL"
23,17059,13.557507,11.42754,201.44884,169.8,0.80059546,31.648834,"Gallatin County, IL"
24,17061,14.862345,13.94456,220.83722,207.2,0.7322599,13.637222,"Greene County, IL"
25,17063,14.860245,13.5273,220.80602,201.0,0.4891507,19.806015,"Grundy County, IL"
26,17065,12.8054285,11.01028,190.27383,163.59999,0.83777094,26.673843,"Hamilton County, IL"
