,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),predicted_yield(bu/acre),end_of_season_NASS_yield(bu/acre),model_uncertainty,prediction_error(bu/acre)
0,17001,12.423618,11.94575,184.60057,177.5,0.6145842,7.1005707
1,17003,11.436607,12.22841,169.93474,181.7,0.9548264,-11.765259
2,17005,12.270077,12.49088,182.31912,185.6,0.7286242,-3.2808838
3,17007,13.266909,12.93506,197.13089,192.2,0.5043272,4.930893
4,17009,12.316965,12.20149,183.01582,181.3,0.63830936,1.7158203
5,17011,13.940802,13.41962,207.14415,199.4,0.47893298,7.744156
6,17013,12.217174,11.88518,181.53304,176.6,0.72110134,4.933029
7,17015,14.570715,13.43981,216.50394,199.7,0.48329917,16.80394
8,17017,13.463275,13.78304,200.04866,204.8,0.5108981,-4.751343
9,17019,13.317716,12.96871,197.88582,192.7,0.4668252,5.1858215
10,17021,13.817406,13.33213,205.31064,198.1,0.49561724,7.2106323
11,17023,13.345015,13.41962,198.29146,199.4,0.6235423,-1.1085358
12,17025,12.138227,11.42081,180.36,169.7,0.7553724,10.660004
13,17027,11.843594,11.8448,175.98207,176.0,0.81844753,-0.017929077
14,17029,13.634987,13.64171,202.6001,202.70001,0.56209004,-0.09991455
15,17033,12.675432,12.06016,188.34224,179.2,0.6846143,9.142242
16,17035,12.652485,12.50434,188.00127,185.8,0.69110525,2.2012634
17,17037,13.026074,12.80046,193.55237,190.2,0.46160293,3.3523712
18,17039,13.580299,13.49365,201.7875,200.50002,0.4694017,1.2874908
19,17041,13.182092,13.84361,195.8706,205.7,0.50800294,-9.8293915
20,17045,13.803335,12.71297,205.10156,188.9,0.51785123,16.201569
21,17047,12.224533,11.66309,181.6424,173.3,0.76436627,8.342392
22,17049,13.043708,12.84084,193.81438,190.8,0.6705557,3.0143738
23,17051,12.541011,12.24187,186.3449,181.9,0.69780964,4.4449005
24,17053,13.040504,12.87449,193.76678,191.3,0.47297418,2.4667816
25,17055,10.839477,11.01701,161.06206,163.7,0.9055587,-2.6379395
26,17057,12.827968,12.37647,190.60873,183.9,0.5605688,6.70874
27,17059,13.605699,11.89191,202.16492,176.7,0.8093483,25.46492
28,17061,12.888863,12.83411,191.51357,190.70001,0.57615,0.81355286
29,17063,12.933275,12.3832,192.17348,184.0,0.48687536,8.173477
30,17065,11.654295,11.40735,173.16931,169.5,0.8452671,3.6693115
31,17067,13.850449,13.69555,205.80162,203.5,0.5354531,2.3016205
32,17071,14.119841,13.41962,209.80447,199.4,0.5301618,10.40448
33,17073,13.995586,13.99167,207.95819,207.9,0.48753735,0.05819702
34,17075,12.969707,12.80046,192.71481,190.2,0.49107593,2.5148163
35,17077,11.534497,11.87172,171.38927,176.40001,0.9002181,-5.010742
36,17079,12.784491,11.89864,189.9627,176.8,0.6641773,13.162704
37,17081,10.397904,10.23633,154.50081,152.1,0.90136886,2.4008026
38,17083,12.615435,12.93506,187.45074,192.2,0.6057843,-4.7492523
39,17085,13.188592,13.00909,195.9672,193.3,0.5537708,2.6671906
40,17087,10.670438,11.11123,158.55034,165.1,1.0986577,-6.5496674
41,17089,12.245726,11.83807,181.95729,175.9,0.5676328,6.0572968
42,17091,12.251589,11.58906,182.04442,172.2,0.5456267,9.844421
43,17093,12.784553,12.25533,189.96364,182.1,0.50116163,7.863632
44,17095,13.900043,13.72247,206.53853,203.90001,0.47042337,2.6385193
45,17097,10.429075,11.08431,154.96397,164.7,0.9631196,-9.736023
46,17099,13.34137,12.47069,198.23729,185.3,0.45256823,12.937286
47,17101,12.0619545,11.46792,179.22667,170.40001,0.7370491,8.82666
48,17103,13.481588,13.0562,200.32079,194.0,0.4727089,6.3207855
49,17105,12.821106,12.20822,190.50677,181.4,0.4840956,9.106781
50,17107,13.647041,14.10608,202.77922,209.6,0.4595055,-6.8207855
51,17109,13.915884,13.33213,206.77391,198.1,0.47763082,8.673904
52,17111,12.227394,12.07362,181.6849,179.4,0.5981322,2.284912
53,17113,13.510954,13.50711,200.75711,200.7,0.46388173,0.057113647
54,17115,13.653164,14.07916,202.8702,209.2,0.5019523,-6.3298035
55,17117,13.076123,12.91487,194.29604,191.90001,0.58453864,2.3960266
56,17119,12.443168,12.51107,184.89105,185.90001,0.7513539,-1.0089569
57,17121,12.136505,12.38993,180.3344,184.1,0.7603982,-3.7656097
58,17123,13.835768,13.8638,205.58348,206.0,0.4598971,-0.41651917
59,17125,12.545926,13.09658,186.41792,194.59999,0.55189425,-8.182068
60,17127,11.891789,10.99009,176.69821,163.3,0.8931495,13.398209
61,17129,13.5662985,14.48296,201.57947,215.2,0.4858776,-13.620529
62,17131,14.550259,12.86103,216.19998,191.09999,0.50354403,25.09999
63,17133,11.119297,10.5661,165.21986,157.0,0.90771973,8.219864
64,17135,13.450136,12.84084,199.85344,190.8,0.5422567,9.053436
65,17137,13.518297,13.65517,200.86623,202.90001,0.51505,-2.033783
66,17139,13.345623,13.65517,198.30049,202.90001,0.5410271,-4.599518
67,17141,13.891491,12.84084,206.41145,190.8,0.48205006,15.61145
68,17143,13.460796,14.37528,200.01184,213.6,0.5095773,-13.588165
69,17145,10.640304,10.68724,158.10258,158.8,0.9064377,-0.6974182
70,17147,14.007104,14.17338,208.12933,210.6,0.44839722,-2.4706726
71,17149,12.565906,12.41685,186.7148,184.5,0.6096405,2.214798
72,17151,11.627697,12.5178,172.77411,186.0,0.9579515,-13.225891
73,17153,11.765956,11.80442,174.82848,175.40001,0.92913485,-0.5715332
74,17155,13.263541,13.14369,197.08086,195.3,0.5057805,1.7808533
75,17157,10.708208,11.24583,159.11156,167.09999,0.9104337,-7.988434
76,17159,12.150856,11.19199,180.54764,166.3,0.72040933,14.247635
77,17161,13.529577,13.34559,201.03384,198.3,0.5691601,2.733841
78,17163,12.067061,10.92952,179.30255,162.4,0.83896863,16.902557
79,17165,12.558426,12.8543,186.60365,191.0,0.8272392,-4.396347
80,17167,13.583628,13.64844,201.83696,202.8,0.49740434,-0.9630432
81,17169,12.522671,12.30244,186.07237,182.8,0.59836805,3.2723694
82,17171,12.469845,12.66586,185.28745,188.20001,0.6052408,-2.9125671
83,17173,13.42485,13.04947,199.47772,193.9,0.59827495,5.5777283
84,17175,14.595072,14.22049,216.86586,211.3,0.44409317,5.565857
85,17177,13.8783245,13.72247,206.21582,203.90001,0.48795936,2.3158112
86,17179,13.030646,13.18407,193.6203,195.9,0.5476601,-2.2796936
87,17181,11.170833,10.40458,165.98563,154.6,1.0318081,11.38562
88,17183,13.553449,12.787,201.38853,190.0,0.49512494,11.388535
89,17185,13.108374,11.49484,194.77524,170.8,0.67572004,23.975235
90,17187,14.6229,14.133,217.27934,210.00002,0.4363874,7.2793274
91,17189,11.315539,12.114,168.1358,180.0,0.87010187,-11.864197
92,17191,12.0858,11.42081,179.58098,169.7,0.7786842,9.880981
93,17193,12.543306,11.89191,186.379,176.7,0.7977217,9.679001
94,17195,13.533328,12.49761,201.08957,185.7,0.5235282,15.389572
95,17197,11.94212,11.72366,177.44606,174.20001,0.6150662,3.246048
96,17199,11.304419,10.46515,167.97057,155.5,0.9438422,12.470566
97,17201,12.979785,12.9216,192.86456,192.0,0.5646216,0.864563
98,17203,12.87215,13.37251,191.26524,198.7,0.4990922,-7.4347534
99,18001,12.781984,12.10727,189.92548,179.90001,0.6528475,10.025467
100,18003,11.97955,11.11796,178.00224,165.2,0.734466,12.802246
101,18005,12.089272,12.61875,179.63257,187.5,0.70466304,-7.8674316
102,18007,13.919078,13.76285,206.82137,204.5,0.48000014,2.3213654
103,18009,12.765983,12.64567,189.68771,187.9,0.67875445,1.7877197
104,18011,13.622954,14.93387,202.42131,221.90001,0.57257813,-19.478699
105,18015,14.183472,14.10608,210.74995,209.6,0.54035354,1.1499481
106,18017,13.421587,13.48692,199.42923,200.40001,0.5929542,-0.9707794
107,18019,11.463701,11.66982,170.33731,173.4,0.89124376,-3.062683
108,18021,13.252191,12.72643,196.9122,189.1,0.59804404,7.812195
109,18023,13.599651,13.93783,202.07506,207.1,0.53828776,-5.024948
110,18027,12.701799,12.94852,188.73402,192.4,0.75626945,-3.6659698
111,18029,10.78338,11.65636,160.22853,173.2,0.8594492,-12.971466
112,18031,12.966347,14.09935,192.66489,209.5,0.66572547,-16.835114
