,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),predicted_yield(bu/acre),end_of_season_NASS_yield(bu/acre),model_uncertainty,prediction_error(bu/acre)
0,17001,13.905486,12.99563,206.61942,193.1,0.5113865,13.519409
1,17003,12.259454,8.84995,182.16127,131.5,0.9081591,50.66127
2,17007,14.32421,13.29175,212.84117,197.5,0.45135638,15.341171
3,17009,13.920483,12.26879,206.84224,182.3,0.5339702,24.542236
4,17011,15.149915,13.72247,225.11018,203.90001,0.4272315,21.210175
5,17015,14.855444,15.60687,220.73468,231.9,0.41243744,-11.165314
6,17017,14.429393,13.61479,214.40405,202.3,0.53711855,12.10405
7,17019,14.853864,14.14646,220.7112,210.2,0.4838092,10.5112
8,17021,15.3918705,13.67536,228.70535,203.2,0.47757345,25.505356
9,17025,13.608693,10.37766,202.20941,154.2,0.55515635,48.009415
10,17027,13.272057,10.42477,197.20738,154.90001,0.6673331,42.307373
11,17031,11.371928,11.441,168.97368,170.0,1.1339061,-1.0263214
12,17035,13.909879,12.00632,206.68468,178.40001,0.5146486,28.284668
13,17037,14.685081,14.50988,218.20328,215.6,0.423557,2.6032715
14,17039,15.226218,14.43585,226.24396,214.5,0.45176962,11.7439575
15,17041,14.7028,14.03878,218.46657,208.6,0.46363807,9.866562
16,17045,14.544244,13.01582,216.11061,193.4,0.45275533,22.710617
17,17047,12.975879,9.52968,192.80652,141.6,0.6002598,51.206512
18,17049,14.005685,10.91606,208.10825,162.20001,0.5435175,45.908234
19,17051,13.533486,10.9699,201.09192,163.0,0.5866745,38.09192
20,17053,14.517667,13.7292,215.7157,204.0,0.4664852,11.715698
21,17055,11.839164,7.77988,175.91626,115.6,0.7291365,60.31626
22,17057,14.220063,13.13023,211.29366,195.1,0.53137475,16.19365
23,17059,13.473212,10.72762,200.19632,159.40001,0.6385921,40.79631
24,17061,14.554314,12.57837,216.26024,186.90001,0.50639623,29.36023
25,17063,14.5821495,14.29452,216.67384,212.40001,0.4787789,4.273834
26,17065,12.151937,8.31155,180.56369,123.5,0.6527509,57.06369
27,17067,14.788867,13.97148,219.74542,207.6,0.4933996,12.145416
28,17071,14.723183,13.9311,218.76944,207.0,0.4653709,11.76944
29,17073,15.016804,13.99167,223.13231,207.9,0.43896875,15.232315
30,17075,14.167617,13.02928,210.51437,193.59999,0.490335,16.914383
31,17077,11.996524,9.19991,178.25444,136.7,0.8028961,41.554443
32,17079,13.597356,11.12469,202.04095,165.3,0.5380349,36.74095
33,17081,12.081673,8.19714,179.51965,121.799995,0.74298203,57.719658
34,17083,14.392361,11.81788,213.8538,175.59999,0.5570763,38.253815
35,17085,13.937781,13.78977,207.09927,204.90001,0.5058134,2.1992645
36,17087,11.285106,6.31947,167.6836,93.9,0.9012251,73.78359
37,17089,13.827863,14.18684,205.46602,210.8,0.5668804,-5.3339844
38,17091,13.89638,13.15715,206.48412,195.5,0.5405383,10.984116
39,17093,14.185807,13.91764,210.78465,206.8,0.49157205,3.9846497
40,17095,15.008526,15.02809,223.00931,223.29999,0.4564079,-0.29067993
41,17097,10.994369,10.41804,163.36357,154.8,1.0194439,8.563568
42,17099,14.829242,13.83688,220.34535,205.59999,0.4533331,14.745361
43,17103,14.466477,13.52057,214.9551,200.9,0.46070588,14.0550995
44,17105,14.67419,14.44931,218.04146,214.70001,0.47654217,3.341446
45,17107,15.173405,14.76562,225.45921,219.40001,0.4664299,6.059204
46,17109,14.962293,14.28106,222.32233,212.20001,0.4825775,10.122314
47,17111,13.232989,13.44654,196.62689,199.8,0.5482773,-3.173111
48,17113,15.122807,14.67813,224.70738,218.1,0.4503227,6.607376
49,17115,14.987781,14.46277,222.70105,214.90001,0.47662246,7.8010406
50,17117,14.327878,13.40616,212.89566,199.20001,0.54082245,13.695648
51,17119,13.644253,11.5756,202.73778,172.0,0.68197805,30.737778
52,17121,13.075961,9.74504,194.29362,144.8,0.61742026,49.49362
53,17123,15.32208,14.50988,227.66835,215.6,0.4421718,12.068344
54,17125,13.929702,13.36578,206.97923,198.6,0.56677794,8.379227
55,17127,12.0164995,9.33451,178.55125,138.7,0.860542,39.851257
56,17129,14.833207,14.08589,220.40427,209.3,0.50082004,11.104263
57,17131,14.689164,14.36855,218.26396,213.5,0.46439955,4.763962
58,17133,12.729462,10.04116,189.14505,149.2,0.7957806,39.945053
59,17135,14.208426,13.25137,211.12076,196.90001,0.55055577,14.220749
60,17137,14.882875,13.83688,221.14229,205.59999,0.4905823,15.542297
61,17139,14.824483,13.99167,220.27464,207.9,0.48422784,12.374649
62,17141,14.709594,15.20307,218.56752,225.9,0.42377564,-7.3324738
63,17143,14.725032,14.44258,218.7969,214.6,0.5021959,4.1968994
64,17145,11.756527,7.57798,174.68837,112.6,0.76956725,62.08837
65,17147,15.35394,14.71851,228.14175,218.7,0.44177678,9.441757
66,17149,14.037593,12.22841,208.58237,181.7,0.50739545,26.88237
67,17151,10.946578,8.56729,162.65346,127.3,0.9340335,35.353455
68,17153,12.508136,9.52295,185.8564,141.5,0.7740909,44.3564
69,17155,15.140767,14.67813,224.97426,218.1,0.4721778,6.8742523
70,17157,12.111546,9.09223,179.96353,135.1,0.7519575,44.863525
71,17159,13.311889,9.8931,197.79924,147.0,0.5346184,50.79924
72,17161,14.55,14.18684,216.19614,210.8,0.505252,5.3961334
73,17163,13.334307,10.71416,198.13234,159.2,0.72559196,38.932343
74,17165,12.656427,9.19318,188.05984,136.6,0.69058704,51.45984
75,17167,15.222447,14.94733,226.18793,222.1,0.49605244,4.087921
76,17169,14.085921,12.55145,209.30046,186.5,0.526417,22.80046
77,17171,14.188849,13.00909,210.82986,193.3,0.52114236,17.529861
78,17173,14.386301,12.49761,213.76376,185.7,0.5356709,28.063766
79,17175,15.329919,15.18961,227.78484,225.7,0.42675343,2.0848389
80,17177,14.524744,14.21376,215.82086,211.20001,0.4323138,4.6208496
81,17179,14.693516,15.8828,218.32861,236.0,0.5277618,-17.671387
82,17181,11.903378,7.79334,176.87039,115.8,0.85208124,61.07039
83,17183,14.300314,13.72247,212.4861,203.90001,0.4826138,8.58609
84,17185,13.776959,10.52572,204.70966,156.4,0.5475804,48.30966
85,17187,15.133754,15.42516,224.87004,229.20001,0.4505646,-4.3299713
86,17189,12.677411,9.44219,188.37164,140.3,0.69212395,48.07164
87,17193,13.258366,9.09896,197.00395,135.2,0.63487226,61.803955
88,17195,14.286987,13.3927,212.28807,199.0,0.4804875,13.288071
89,17199,11.515964,7.25494,171.11388,107.8,0.7833225,63.313873
90,17201,13.852669,13.04947,205.83461,193.9,0.5380611,11.934616
91,17203,15.212648,15.66744,226.04233,232.8,0.4718085,-6.757675
92,18001,12.510268,10.73435,185.88809,159.5,0.65115684,26.388092
93,18003,11.869074,10.62667,176.36069,157.9,0.75124353,18.460693
94,18005,13.145341,11.52176,195.32454,171.2,0.55058175,24.124542
95,18007,14.321561,13.40616,212.8018,199.20001,0.45091558,13.601791
96,18009,12.555749,11.70347,186.56387,173.90001,0.65253204,12.663864
97,18011,13.603236,12.12073,202.12833,180.1,0.48690182,22.02832
98,18015,14.28196,13.31194,212.21336,197.8,0.4738429,14.413361
99,18017,13.242119,12.76008,196.76254,189.6,0.52220106,7.1625366
100,18019,11.63786,9.45565,172.92513,140.5,0.8720783,32.425125
101,18023,13.916685,12.82738,206.78581,190.6,0.458196,16.185806
102,18027,13.430602,11.56887,199.56319,171.9,0.59199566,27.663193
103,18029,11.688282,10.90933,173.67433,162.1,0.7912841,11.574326
104,18031,13.3499,12.03997,198.36404,178.90001,0.5341179,19.464035
105,18033,10.951136,9.85272,162.72119,146.40001,0.8137617,16.321182
106,18035,12.855342,11.1045,191.01549,165.0,0.6180993,26.015488
107,18037,12.4920435,9.64409,185.6173,143.3,0.66571444,42.31729
108,18039,12.261905,10.68051,182.1977,158.7,0.65983236,23.497696
109,18041,13.305874,11.65636,197.70987,173.2,0.5546737,24.509872
110,18043,11.468368,8.65478,170.40665,128.6,0.9617579,41.80664
111,18045,14.157294,12.90814,210.361,191.8,0.4995438,18.56099
112,18047,13.313607,11.79769,197.82477,175.3,0.59990007,22.524765
113,18049,13.436576,11.89191,199.65195,176.7,0.5320085,22.95195
114,18051,13.385097,10.88241,198.88702,161.7,0.60449994,37.187027
115,18055,13.084593,10.4988,194.42189,156.0,0.62106663,38.42189
116,18057,12.836765,12.08035,190.73946,179.5,0.6738553,11.239456
117,18059,13.216173,11.60252,196.37701,172.40001,0.59103936,23.977005
118,18061,11.663711,10.08154,173.30922,149.8,0.7476208,23.509216
119,18063,13.378371,12.03324,198.7871,178.8,0.5287458,19.987091
120,18065,13.205008,11.95248,196.2111,177.6,0.56605756,18.6111
121,18067,13.99263,12.96871,207.91426,192.7,0.5156941,15.214264
122,18071,12.225156,10.84203,181.65164,161.09999,0.64497805,20.551651
123,18073,13.35164,12.12073,198.3899,180.1,0.61973643,18.289886
124,18075,12.777772,11.25929,189.86288,167.3,0.62744087,22.562881
125,18077,11.379691,10.01424,169.08902,148.8,0.7286571,20.289017
126,18079,12.054145,10.53918,179.11063,156.6,0.63866717,22.51062
127,18081,12.884875,10.82857,191.45432,160.90001,0.62849,30.554306
128,18083,13.473967,11.42081,200.20753,169.7,0.57011044,30.507538
129,18085,12.662804,11.09104,188.15459,164.8,0.55386585,23.354584
130,18087,11.681367,9.02493,173.57158,134.1,0.6498694,39.471573
131,18089,13.367401,11.93902,198.62408,177.40001,0.7000426,21.224075
132,18091,12.854037,9.95367,190.9961,147.9,0.60468334,43.0961
133,18093,11.929763,9.73158,177.26245,144.59999,0.76479954,32.66246
134,18095,13.415294,12.18803,199.33572,181.1,0.56277055,18.235718
135,18099,13.135696,11.3737,195.18123,169.0,0.53460157,26.181229
136,18101,12.328231,10.81511,183.18323,160.70001,0.72756284,22.483215
137,18103,12.807586,11.25256,190.30588,167.2,0.5986772,23.10588
138,18105,12.075763,10.81511,179.43184,160.70001,0.7946237,18.731827
139,18107,14.078841,13.46,209.19527,200.0,0.4476719,9.195267
140,18109,13.106494,11.1718,194.74731,166.0,0.5569137,28.747314
141,18111,13.855369,13.77631,205.87473,204.7,0.5614224,1.1747284
142,18113,11.74807,10.57283,174.5627,157.1,0.6639522,17.462692
143,18115,11.664619,10.095,173.32272,150.0,0.7857919,23.322723
144,18117,12.85002,10.92279,190.93642,162.29999,0.7400738,28.636429
145,18119,12.6898985,10.80165,188.55719,160.5,0.6521238,28.05719
146,18121,13.640291,12.30244,202.67892,182.8,0.5067433,19.878922
147,18125,12.725859,9.85945,189.0915,146.5,0.6570034,42.591507
148,18127,13.276647,11.66309,197.27559,173.3,0.6027574,23.975586
149,18129,13.530904,9.6912,201.05354,144.0,0.61731136,57.053543
150,18131,12.453359,10.68724,185.04248,158.8,0.6329996,26.242477
151,18135,13.134639,11.15834,195.16551,165.8,0.55837435,29.365509
152,18137,12.36777,10.62667,183.77074,157.9,0.6462451,25.870743
153,18139,13.780994,12.70624,204.7696,188.8,0.48459107,15.9696045
154,18141,12.743904,10.04116,189.35965,149.2,0.59157264,40.159653
155,18143,11.677712,9.57006,173.51727,142.2,0.75144243,31.317276
156,18145,13.369344,11.1045,198.65295,165.0,0.52414465,33.652954
157,18147,12.818366,10.03443,190.46606,149.09999,0.616506,41.366074
158,18149,11.843836,9.60371,175.98567,142.7,0.7621241,33.285675
159,18151,11.382158,9.93348,169.12569,147.6,0.6448063,21.52568
160,18153,13.728313,11.04393,203.98683,164.1,0.54066366,39.886826
161,18155,11.548913,10.64686,171.60347,158.2,0.84300697,13.403473
162,18159,14.285405,13.35905,212.26457,198.5,0.45730525,13.764572
163,18161,13.755441,11.91883,204.38991,177.1,0.52158105,27.289902
164,18163,13.074933,10.3642,194.27835,154.0,0.6275656,40.27835
165,18165,13.882737,13.29175,206.28139,197.5,0.5423089,8.781387
166,18169,13.034966,11.93229,193.6845,177.3,0.5705267,16.384491
167,18171,14.472228,14.28779,215.04054,212.3,0.48817942,2.7405396
168,18173,12.020562,9.05858,178.61162,134.6,0.67412686,44.011612
169,18175,11.986487,9.94694,178.10532,147.8,0.67917424,30.305313
170,18177,12.713405,11.25256,188.90646,167.2,0.6115343,21.706467
171,18181,13.782712,12.73316,204.79514,189.2,0.49306425,15.595139
172,18183,11.79644,10.84876,175.28143,161.2,0.66321164,14.081436
173,19001,12.525967,12.80719,186.12135,190.3,0.48641247,-4.17865
174,19003,12.383769,12.61202,184.00845,187.4,0.50512105,-3.3915405
175,19005,13.309192,13.80323,197.75917,205.1,0.48381272,-7.3408356
176,19007,12.104296,12.53799,179.8558,186.3,0.5883452,-6.4441986
177,19009,13.319355,13.87053,197.91019,206.1,0.42936626,-8.189819
178,19011,14.297666,13.45327,212.44675,199.9,0.4221815,12.546753
179,19013,13.505105,13.89072,200.67021,206.40001,0.47154188,-5.7297974
180,19015,13.548191,14.02532,201.31042,208.40001,0.45559362,-7.0895844
181,19017,13.643638,14.17338,202.72864,210.6,0.46838266,-7.8713684
182,19019,13.606356,13.83688,202.17468,205.59999,0.48621705,-3.4253082
183,19021,13.243954,13.53403,196.78981,201.1,0.4737955,-4.310196
184,19023,13.8591585,13.95129,205.93103,207.3,0.44855043,-1.3689728
185,19025,13.160821,13.95129,195.55455,207.3,0.46852672,-11.745453
186,19027,13.342523,13.66863,198.25443,203.09999,0.43440104,-4.845566
187,19029,13.160417,13.18407,195.54854,195.9,0.44407314,-0.3514557
188,19031,14.772365,14.48969,219.50021,215.3,0.410014,4.2002106
189,19033,13.403403,13.02928,199.15904,193.59999,0.47679943,5.5590515
190,19035,13.538701,14.78581,201.1694,219.70001,0.4478994,-18.53061
191,19037,13.631583,13.90418,202.54953,206.59999,0.4339936,-4.050461
192,19039,11.354256,11.03047,168.71107,163.9,0.60684764,4.811081
193,19041,12.850629,13.5946,190.94545,202.0,0.4990322,-11.05455
194,19043,13.927569,14.15319,206.94754,210.3,0.4447236,-3.3524628
195,19045,14.779866,14.38874,219.61168,213.8,0.41117084,5.811676
196,19047,13.517968,14.36855,200.86134,213.5,0.43327433,-12.638657
197,19049,13.188055,13.7292,195.95921,204.0,0.4900931,-8.040787
198,19051,12.621617,12.69951,187.5426,188.7,0.5745618,-1.1573944
199,19053,11.920268,12.18803,177.12137,181.1,0.5745711,-3.9786377
200,19055,14.047689,13.61479,208.73239,202.3,0.44057864,6.4323883
201,19057,13.956477,14.133,207.37708,210.00002,0.5075833,-2.62294
202,19059,12.165066,12.6524,180.75877,188.0,0.53863925,-7.241226
203,19061,14.080076,14.23395,209.21362,211.5,0.457963,-2.286377
204,19063,13.023441,13.35905,193.51324,198.5,0.46877477,-4.9867554
205,19065,13.539148,13.62825,201.17606,202.5,0.4436388,-1.3239441
206,19067,13.271384,13.21099,197.19739,196.3,0.46753618,0.89738464
207,19069,14.173705,13.78304,210.60483,204.8,0.4486202,5.804825
208,19071,12.7510395,12.16784,189.46567,180.8,0.54193014,8.665665
209,19073,13.514264,13.83015,200.8063,205.5,0.45259398,-4.693695
210,19075,14.1577635,13.35905,210.36797,198.5,0.40049115,11.867966
211,19077,12.4884405,13.33886,185.56375,198.2,0.49469686,-12.636246
212,19079,13.446881,14.0657,199.80507,209.0,0.479513,-9.194931
213,19081,13.720172,13.48019,203.86586,200.3,0.4515466,3.565857
214,19083,14.01723,13.9984,208.2798,208.0,0.44748592,0.27980042
215,19085,12.984404,13.76958,192.9332,204.6,0.48042122,-11.666809
216,19087,13.607528,13.3927,202.1921,199.0,0.51259226,3.192093
217,19089,13.455077,13.60806,199.92685,202.2,0.42559418,-2.2731476
218,19091,13.459202,13.87053,199.98814,206.1,0.4748432,-6.111862
