,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),predicted_yield(bu/acre),end_of_season_NASS_yield(bu/acre),model_uncertainty,prediction_error(bu/acre),county_state
0,17005,13.119486,13.91091,194.94035,206.7,0.6802283,-11.759644,"Bond County, IL"
1,17007,13.866517,13.46,206.04037,200.0,0.600743,6.0403748,"Boone County, IL"
2,17009,13.342356,12.0467,198.25194,179.0,0.6856879,19.251938,"Brown County, IL"
3,17011,14.623412,13.69555,217.28696,203.5,0.5349031,13.786957,"Bureau County, IL"
4,17013,13.132699,12.20149,195.13669,181.3,0.66644776,13.836685,"Calhoun County, IL"
5,17015,14.559865,13.7965,216.34273,205.0,0.5605536,11.342728,"Carroll County, IL"
6,17017,14.757834,14.2003,219.28432,211.0,0.595418,8.284317,"Cass County, IL"
7,17019,14.915904,14.96752,221.63306,222.4,0.5860583,-0.76693726,"Champaign County, IL"
8,17021,15.35093,14.71178,228.09703,218.59999,0.5203575,9.49704,"Christian County, IL"
9,17023,13.959833,13.80996,207.42694,205.20001,0.6277265,2.2269287,"Clark County, IL"
10,17025,12.105924,14.133,179.87999,210.00002,0.82868034,-30.120026,"Clay County, IL"
11,17027,12.301171,14.02532,182.78114,208.40001,0.79504925,-25.618866,"Clinton County, IL"
12,17029,14.812616,14.806,220.09831,220.0,0.6050564,0.09831238,"Coles County, IL"
13,17031,12.220891,11.46119,181.58827,170.3,0.7910738,11.288269,"Cook County, IL"
14,17033,12.973319,13.6619,192.7685,203.0,0.787127,-10.231506,"Crawford County, IL"
15,17037,14.324764,13.64171,212.8494,202.70001,0.6441542,10.149384,"DeKalb County, IL"
16,17039,15.075908,14.07916,224.01051,209.2,0.5610128,14.810516,"De Witt County, IL"
17,17045,14.528028,13.99167,215.86966,207.9,0.64869493,7.9696655,"Edgar County, IL"
18,17047,12.182632,12.57164,181.0198,186.8,0.88865465,-5.780197,"Edwards County, IL"
19,17049,13.362159,14.32144,198.54619,212.8,0.678431,-14.253815,"Effingham County, IL"
20,17051,12.759984,13.94456,189.59857,207.2,0.7129868,-17.601425,"Fayette County, IL"
21,17053,14.360028,13.3927,213.37338,199.0,0.63929266,14.373383,"Ford County, IL"
22,17055,10.728344,11.95921,159.41075,177.70001,0.9558958,-18.28926,"Franklin County, IL"
23,17057,13.5374,12.99563,201.15009,193.1,0.6128746,8.050079,"Fulton County, IL"
24,17059,12.655874,12.90141,188.05162,191.7,0.82357043,-3.6483765,"Gallatin County, IL"
25,17061,14.314143,13.21772,212.69157,196.40001,0.61587185,16.291565,"Greene County, IL"
26,17063,14.143142,13.55422,210.1507,201.40001,0.6427174,8.750687,"Grundy County, IL"
27,17067,14.549769,13.52057,216.19272,200.9,0.57814574,15.292725,"Hancock County, IL"
28,17069,7.980776,11.83807,118.58508,175.9,1.3186492,-57.31491,"Hardin County, IL"
29,17073,14.671326,13.62825,217.9989,202.5,0.54382706,15.498901,"Henry County, IL"
30,17075,14.032899,13.06966,208.51262,194.20001,0.6256507,14.312607,"Iroquois County, IL"
31,17077,11.206568,12.19476,166.51662,181.20001,0.9497672,-14.683395,"Jackson County, IL"
32,17081,10.663595,11.7102,158.44867,174.0,0.99808943,-15.551331,"Jefferson County, IL"
33,17085,13.033485,13.45327,193.66249,199.9,0.67453873,-6.237503,"Jo Daviess County, IL"
34,17089,13.605515,13.89745,202.16219,206.50002,0.6629392,-4.3378296,"Kane County, IL"
35,17091,13.898946,12.8543,206.52223,191.0,0.6602964,15.522232,"Kankakee County, IL"
36,17093,14.169917,14.24068,210.54855,211.59999,0.6360999,-1.0514374,"Kendall County, IL"
37,17095,14.206951,13.33213,211.09883,198.1,0.5701841,12.998825,"Knox County, IL"
38,17097,11.351104,11.05066,168.66425,164.2,0.88849336,4.4642487,"Lake County, IL"
39,17101,12.617311,12.86103,187.4786,191.09999,0.8197861,-3.6213837,"Lawrence County, IL"
40,17103,14.497589,13.35232,215.41737,198.4,0.6104025,17.01738,"Lee County, IL"
