,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),predicted_yield(bu/acre),end_of_season_NASS_yield(bu/acre),model_uncertainty,prediction_error(bu/acre),county_state
0,17001,15.666368,0.0,232.78407,0.0,0.51316226,232.78407,"Adams County, IL"
1,17003,13.599139,0.0,202.06744,0.0,0.5128992,202.06744,"Alexander County, IL"
2,17005,15.540669,0.0,230.91634,0.0,0.46223694,230.91634,"Bond County, IL"
3,17007,14.928957,0.0,221.827,0.0,0.47503674,221.827,"Boone County, IL"
4,17009,15.61805,0.0,232.06612,0.0,0.49764982,232.06612,"Brown County, IL"
5,17011,16.139805,0.0,239.8188,0.0,0.45476002,239.8188,"Bureau County, IL"
6,17013,14.555822,0.0,216.28265,0.0,0.4608332,216.28265,"Calhoun County, IL"
7,17015,15.748645,0.0,234.0066,0.0,0.45558554,234.0066,"Carroll County, IL"
8,17017,16.158686,0.0,240.09935,0.0,0.484327,240.09935,"Cass County, IL"
9,17019,16.106405,0.0,239.32253,0.0,0.5032034,239.32253,"Champaign County, IL"
10,17021,16.153124,0.0,240.01671,0.0,0.47012302,240.01671,"Christian County, IL"
11,17023,15.771779,0.0,234.35036,0.0,0.48232982,234.35036,"Clark County, IL"
12,17025,15.229545,0.0,226.29338,0.0,0.5001883,226.29338,"Clay County, IL"
13,17027,14.994379,0.0,222.7991,0.0,0.4772513,222.7991,"Clinton County, IL"
14,17029,15.957626,0.0,237.11183,0.0,0.47441578,237.11183,"Coles County, IL"
15,17031,13.503331,0.0,200.64386,0.0,0.81810784,200.64386,"Cook County, IL"
16,17033,15.501168,0.0,230.32939,0.0,0.4853295,230.32939,"Crawford County, IL"
17,17035,15.873211,0.0,235.85751,0.0,0.46648118,235.85751,"Cumberland County, IL"
18,17037,15.308033,0.0,227.45963,0.0,0.48292074,227.45963,"DeKalb County, IL"
19,17039,16.045088,0.0,238.4114,0.0,0.48919213,238.4114,"De Witt County, IL"
20,17041,15.949717,0.0,236.99431,0.0,0.48903596,236.99431,"Douglas County, IL"
21,17043,14.063977,0.0,208.97441,0.0,0.7295196,208.97441,"DuPage County, IL"
22,17045,15.932839,0.0,236.74353,0.0,0.5045664,236.74353,"Edgar County, IL"
23,17047,15.045194,0.0,223.55414,0.0,0.5448526,223.55414,"Edwards County, IL"
24,17049,15.66866,0.0,232.81813,0.0,0.47210726,232.81813,"Effingham County, IL"
25,17051,14.987215,0.0,222.69264,0.0,0.4974152,222.69264,"Fayette County, IL"
26,17053,15.728749,0.0,233.71098,0.0,0.50866663,233.71098,"Ford County, IL"
27,17055,14.3506155,0.0,213.23352,0.0,0.6114687,213.23352,"Franklin County, IL"
28,17057,16.034761,0.0,238.25798,0.0,0.49329865,238.25798,"Fulton County, IL"
29,17059,14.935276,0.0,221.9209,0.0,0.5105961,221.9209,"Gallatin County, IL"
30,17061,15.618842,0.0,232.0779,0.0,0.459912,232.0779,"Greene County, IL"
31,17063,15.730453,0.0,233.7363,0.0,0.5011804,233.7363,"Grundy County, IL"
32,17065,14.52505,0.0,215.82541,0.0,0.5763351,215.82541,"Hamilton County, IL"
33,17067,16.359272,0.0,243.07982,0.0,0.47854048,243.07982,"Hancock County, IL"
34,17069,13.941606,0.0,207.1561,0.0,0.54819226,207.1561,"Hardin County, IL"
35,17071,16.373207,0.0,243.28688,0.0,0.44489783,243.28688,"Henderson County, IL"
36,17073,16.084366,0.0,238.99504,0.0,0.45372608,238.99504,"Henry County, IL"
37,17075,15.72882,0.0,233.71204,0.0,0.4906171,233.71204,"Iroquois County, IL"
38,17077,13.217113,0.0,196.39098,0.0,0.522124,196.39098,"Jackson County, IL"
39,17079,15.397312,0.0,228.78621,0.0,0.48603734,228.78621,"Jasper County, IL"
40,17081,13.747543,0.0,204.27257,0.0,0.599075,204.27257,"Jefferson County, IL"
41,17083,15.1841955,0.0,225.61955,0.0,0.4413905,225.61955,"Jersey County, IL"
42,17085,15.1499815,0.0,225.11118,0.0,0.4636496,225.11118,"Jo Daviess County, IL"
43,17087,13.262122,0.0,197.05977,0.0,0.5678922,197.05977,"Johnson County, IL"
44,17089,14.992942,0.0,222.77774,0.0,0.50921595,222.77774,"Kane County, IL"
45,17091,15.451387,0.0,229.5897,0.0,0.56379926,229.5897,"Kankakee County, IL"
46,17093,15.587004,0.0,231.60481,0.0,0.49967906,231.60481,"Kendall County, IL"
47,17095,16.2697,0.0,241.74887,0.0,0.45573187,241.74887,"Knox County, IL"
48,17097,13.249087,0.0,196.86609,0.0,0.57247853,196.86609,"Lake County, IL"
49,17099,15.777745,0.0,234.43901,0.0,0.47513142,234.43901,"LaSalle County, IL"
50,17101,14.861945,0.0,220.83128,0.0,0.5067498,220.83128,"Lawrence County, IL"
