,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),predicted_yield(bu/acre),end_of_season_NASS_yield(bu/acre),model_uncertainty,prediction_error(bu/acre),county_state
0,17001,12.363863,12.99563,183.71268,193.1,0.6307838,-9.387329,"Adams County, IL"
1,17003,11.636251,8.84995,172.90121,131.5,0.88625985,41.401215,"Alexander County, IL"
2,17007,14.3124695,13.29175,212.66672,197.5,0.5116235,15.166718,"Boone County, IL"
3,17009,12.406425,12.26879,184.34511,182.3,0.6919485,2.045105,"Brown County, IL"
4,17011,14.581215,13.72247,216.65996,203.90001,0.54023486,12.759949,"Bureau County, IL"
5,17015,14.341423,15.60687,213.09692,231.9,0.48645592,-18.80307,"Carroll County, IL"
6,17017,13.80343,13.61479,205.10297,202.3,0.60715896,2.8029633,"Cass County, IL"
7,17019,14.036646,14.14646,208.5683,210.2,0.58253765,-1.6316986,"Champaign County, IL"
8,17021,14.281422,13.67536,212.20538,203.2,0.56521946,9.005386,"Christian County, IL"
9,17025,12.240791,10.37766,181.88397,154.2,0.74825454,27.683975,"Clay County, IL"
10,17027,11.562983,10.42477,171.81252,154.90001,0.907334,16.912506,"Clinton County, IL"
11,17031,11.64512,11.441,173.03299,170.0,1.1109076,3.0329895,"Cook County, IL"
12,17035,12.496397,12.00632,185.68198,178.40001,0.70958567,7.281967,"Cumberland County, IL"
13,17037,14.200873,14.50988,211.00851,215.6,0.53682286,-4.5914917,"DeKalb County, IL"
14,17039,14.581055,14.43585,216.65758,214.5,0.5304367,2.1575775,"De Witt County, IL"
15,17041,14.100077,14.03878,209.5108,208.6,0.56863916,0.9107971,"Douglas County, IL"
16,17045,13.562579,13.01582,201.52422,193.4,0.5925856,8.124222,"Edgar County, IL"
17,17047,10.522387,9.52968,156.35046,141.6,1.023264,14.750458,"Edwards County, IL"
18,17049,12.367534,10.91606,183.76721,162.20001,0.7349813,21.5672,"Effingham County, IL"
19,17051,11.850623,10.9699,176.08653,163.0,0.8119883,13.086533,"Fayette County, IL"
20,17053,12.7587385,13.7292,189.58006,204.0,0.7796868,-14.419937,"Ford County, IL"
21,17055,10.419633,7.77988,154.82367,115.6,1.0097795,39.22367,"Franklin County, IL"
22,17057,13.630999,13.13023,202.54085,195.1,0.6182527,7.4408417,"Fulton County, IL"
23,17059,12.192147,10.72762,181.16118,159.40001,0.7193088,21.76117,"Gallatin County, IL"
24,17061,13.157797,12.57837,195.50961,186.90001,0.6065122,8.609604,"Greene County, IL"
25,17063,13.703931,14.29452,203.62453,212.40001,0.6603648,-8.775482,"Grundy County, IL"
26,17065,10.243231,8.31155,152.20255,123.5,0.99294883,28.702545,"Hamilton County, IL"
27,17067,13.840092,13.97148,205.64772,207.6,0.5343172,-1.9522858,"Hancock County, IL"
28,17071,14.541481,13.9311,216.06955,207.0,0.49328858,9.06955,"Henderson County, IL"
29,17073,14.473192,13.99167,215.05487,207.9,0.50870407,7.1548767,"Henry County, IL"
30,17075,13.047058,13.02928,193.86417,193.59999,0.716817,0.26417542,"Iroquois County, IL"
31,17077,10.683721,9.19991,158.74771,136.7,1.0401062,22.047714,"Jackson County, IL"
32,17079,12.001707,11.12469,178.33147,165.3,0.7562157,13.031464,"Jasper County, IL"
33,17081,10.887268,8.19714,161.77219,121.799995,0.98106486,39.97219,"Jefferson County, IL"
34,17083,13.073111,11.81788,194.25127,175.59999,0.6035298,18.651276,"Jersey County, IL"
35,17085,12.995225,13.78977,193.09398,204.90001,0.6071264,-11.80603,"Jo Daviess County, IL"
36,17087,10.941069,6.31947,162.5716,93.9,1.0139105,68.67159,"Johnson County, IL"
37,17089,13.523711,14.18684,200.94667,210.8,0.580645,-9.8533325,"Kane County, IL"
38,17091,12.780719,13.15715,189.90668,195.5,0.7169554,-5.5933228,"Kankakee County, IL"
39,17093,13.332123,13.91764,198.0999,206.8,0.64968544,-8.700104,"Kendall County, IL"
40,17095,14.894359,15.02809,221.31291,223.29999,0.49285594,-1.9870758,"Knox County, IL"
41,17097,12.102098,10.41804,179.82317,154.8,0.75596106,25.023163,"Lake County, IL"
42,17099,14.367492,13.83688,213.48428,205.59999,0.5622357,7.8842926,"LaSalle County, IL"
43,17103,13.902489,13.52057,206.57487,200.9,0.59984094,5.674881,"Lee County, IL"
44,17105,13.757438,14.44931,204.41959,214.70001,0.65360606,-10.280426,"Livingston County, IL"
45,17107,14.419184,14.76562,214.25237,219.40001,0.59602547,-5.147644,"Logan County, IL"
46,17109,14.648153,14.28106,217.65459,212.20001,0.51495856,5.4545746,"McDonough County, IL"
47,17111,13.379127,13.44654,198.79831,199.8,0.5681453,-1.0016937,"McHenry County, IL"
48,17113,14.169052,14.67813,210.53569,218.1,0.5770745,-7.564316,"McLean County, IL"
49,17115,14.232981,14.46277,211.4856,214.90001,0.5870928,-3.4144135,"Macon County, IL"
50,17117,12.627422,13.40616,187.62886,199.20001,0.6708309,-11.571152,"Macoupin County, IL"
51,17119,12.022004,11.5756,178.63306,172.0,0.7294645,6.6330566,"Madison County, IL"
52,17121,11.428726,9.74504,169.81763,144.8,0.8847498,25.017624,"Marion County, IL"
53,17123,14.797831,14.50988,219.87862,215.6,0.51523465,4.27861,"Marshall County, IL"
54,17125,13.308395,13.36578,197.74733,198.6,0.7343745,-0.8526764,"Mason County, IL"
55,17127,11.805097,9.33451,175.41005,138.7,0.7786541,36.710052,"Massac County, IL"
56,17129,14.11131,14.08589,209.67772,209.3,0.6238306,0.37771606,"Menard County, IL"
57,17131,14.608502,14.36855,217.06541,213.5,0.5181514,3.5654144,"Mercer County, IL"
58,17133,11.425987,10.04116,169.77693,149.2,0.83429635,20.576935,"Monroe County, IL"
59,17135,13.031336,13.25137,193.63055,196.90001,0.6696675,-3.269455,"Montgomery County, IL"
60,17137,13.959608,13.83688,207.4236,205.59999,0.60619986,1.8236084,"Morgan County, IL"
61,17139,14.103086,13.99167,209.55553,207.9,0.5826558,1.6555328,"Moultrie County, IL"
62,17141,13.856588,15.20307,205.89285,225.9,0.5537284,-20.007141,"Ogle County, IL"
63,17143,14.709423,14.44258,218.56499,214.6,0.523408,3.964981,"Peoria County, IL"
