,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),predicted_yield(bu/acre),end_of_season_NASS_yield(bu/acre),model_uncertainty,prediction_error(bu/acre),county_state
0,17001,3.9570327,3.82264,58.79692,56.8,0.16401699,1.9969215,"Adams County, IL"
1,17003,2.983429,2.58432,44.330296,38.4,0.19990975,5.930294,"Alexander County, IL"
2,17007,4.2135715,4.19279,62.60879,62.3,0.14685221,0.3087921,"Boone County, IL"
3,17009,3.8284893,3.4996,56.886913,52.0,0.20424254,4.8869133,"Brown County, IL"
4,17011,4.488448,4.32066,66.69314,64.200005,0.15336801,2.4931335,"Bureau County, IL"
5,17015,4.4604015,4.6437,66.2764,69.0,0.16329381,-2.7236023,"Carroll County, IL"
6,17017,4.1360245,4.19952,61.45653,62.4,0.20754369,-0.94347,"Cass County, IL"
7,17019,4.534479,4.55621,67.377106,67.700005,0.18406504,-0.32289886,"Champaign County, IL"
8,17021,4.4084187,4.23317,65.50399,62.9,0.16204418,2.6039886,"Christian County, IL"
9,17025,3.5439363,3.53325,52.658787,52.500004,0.18696082,0.15878296,"Clay County, IL"
10,17027,3.4157403,3.64093,50.75394,54.1,0.17277159,-3.346058,"Clinton County, IL"
11,17029,4.132634,4.21298,61.406155,62.6,0.15455563,-1.1938438,"Coles County, IL"
12,17033,3.588385,3.79572,53.319244,56.4,0.17179464,-3.0807571,"Crawford County, IL"
13,17035,3.9427757,3.9707,58.58508,59.0,0.16631272,-0.4149208,"Cumberland County, IL"
14,17037,4.392127,4.54275,65.26192,67.5,0.1354769,-2.238083,"DeKalb County, IL"
15,17039,4.433945,4.17933,65.883286,62.1,0.1509418,3.783287,"De Witt County, IL"
16,17041,4.361159,4.53602,64.801765,67.4,0.15297912,-2.598236,"Douglas County, IL"
17,17045,4.2097692,4.3745,62.55229,65.0,0.16276702,-2.4477081,"Edgar County, IL"
18,17047,3.355586,3.21021,49.86012,47.7,0.20736928,2.160118,"Edwards County, IL"
19,17049,3.7454867,3.91686,55.65359,58.2,0.17036161,-2.5464096,"Effingham County, IL"
20,17051,3.580973,3.74188,53.209106,55.6,0.17091236,-2.390892,"Fayette County, IL"
21,17053,4.30346,4.07165,63.94443,60.5,0.18779139,3.4444313,"Ford County, IL"
22,17055,2.9213634,3.04196,43.408073,45.2,0.17180556,-1.7919273,"Franklin County, IL"
23,17057,4.084338,3.79572,60.688534,56.4,0.19293152,4.2885323,"Fulton County, IL"
24,17059,3.2633796,3.25732,48.49004,48.399998,0.17994009,0.090042114,"Gallatin County, IL"
25,17061,4.0238447,4.20625,59.78967,62.500004,0.18998887,-2.7103348,"Greene County, IL"
26,17063,4.189254,3.9034,62.247456,58.0,0.15799612,4.2474556,"Grundy County, IL"
27,17065,3.0424795,3.10253,45.20772,46.100002,0.1747777,-0.8922806,"Hamilton County, IL"
28,17067,4.173498,4.28701,62.013348,63.700005,0.18216172,-1.686657,"Hancock County, IL"
29,17069,2.9972239,2.67854,44.535275,39.8,0.23680094,4.7352753,"Hardin County, IL"
30,17071,4.242589,3.88994,63.039955,57.8,0.17982526,5.239956,"Henderson County, IL"
31,17073,4.4751534,4.13222,66.4956,61.399998,0.13756114,5.0956,"Henry County, IL"
32,17075,4.2358093,3.97743,62.939217,59.100002,0.18032748,3.8392143,"Iroquois County, IL"
33,17079,3.7389083,3.91013,55.555843,58.100002,0.1661461,-2.544159,"Jasper County, IL"
34,17081,2.966063,3.25732,44.072258,48.399998,0.1761442,-4.3277397,"Jefferson County, IL"
35,17083,3.9158072,3.72169,58.184357,55.3,0.1835825,2.8843575,"Jersey County, IL"
36,17085,4.127306,4.07838,61.326984,60.600002,0.17901278,0.7269821,"Jo Daviess County, IL"
37,17089,4.1685295,4.34085,61.939518,64.5,0.15077716,-2.560482,"Kane County, IL"
38,17091,4.0900536,3.75534,60.773457,55.800003,0.18066624,4.9734535,"Kankakee County, IL"
39,17095,4.4186983,4.28028,65.65674,63.600002,0.15621322,2.056736,"Knox County, IL"
40,17097,3.3188524,3.53325,49.3143,52.500004,0.21672946,-3.1857033,"Lake County, IL"
41,17099,4.321185,4.11876,64.2078,61.2,0.14887682,3.007801,"LaSalle County, IL"
42,17103,4.407928,4.09184,65.496704,60.8,0.14271204,4.696705,"Lee County, IL"
43,17105,4.298629,4.07838,63.872643,60.600002,0.18124834,3.2726402,"Livingston County, IL"
44,17107,4.421079,4.48218,65.692116,66.600006,0.1704392,-0.9078903,"Logan County, IL"
45,17109,4.363839,4.20625,64.84159,62.500004,0.18927057,2.341587,"McDonough County, IL"
46,17111,3.9430904,3.97743,58.589756,59.100002,0.15246812,-0.5102463,"McHenry County, IL"
47,17113,4.4519453,4.29374,66.15075,63.8,0.15663797,2.35075,"McLean County, IL"
