,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),predicted_yield(bu/acre),end_of_season_NASS_yield(bu/acre),model_uncertainty,prediction_error(bu/acre),county_state
0,17001,4.124202,4.08511,61.28086,60.700005,0.18244383,0.5808563,"Adams County, IL"
1,17005,4.209181,3.85629,62.54355,57.300003,0.20276938,5.2435455,"Bond County, IL"
2,17007,4.248088,4.01108,63.121662,59.6,0.12194365,3.5216637,"Boone County, IL"
3,17009,4.266308,4.19952,63.39239,62.4,0.20083079,0.9923897,"Brown County, IL"
4,17011,4.5319595,4.50237,67.33967,66.9,0.13107105,0.43966675,"Bureau County, IL"
5,17013,4.027852,4.01781,59.849213,59.699997,0.2112633,0.1492157,"Calhoun County, IL"
6,17015,4.5295973,4.73792,67.304565,70.4,0.1276345,-3.095436,"Carroll County, IL"
7,17017,4.5867233,4.08511,68.1534,60.700005,0.19785452,7.453392,"Cass County, IL"
8,17019,4.6023607,4.85906,68.38575,72.2,0.14187218,-3.8142471,"Champaign County, IL"
9,17021,4.7501736,4.51583,70.58208,67.1,0.17048562,3.4820786,"Christian County, IL"
10,17023,4.4120436,4.26009,65.55785,63.3,0.2306275,2.2578545,"Clark County, IL"
11,17025,4.028452,3.66112,59.858128,54.4,0.21845372,5.458126,"Clay County, IL"
12,17027,3.9677122,3.32462,58.955605,49.4,0.19652173,9.555603,"Clinton County, IL"
13,17029,4.756916,4.79849,70.68226,71.3,0.167629,-0.61774445,"Coles County, IL"
14,17033,4.3326015,4.09184,64.37744,60.8,0.20914786,3.5774422,"Crawford County, IL"
15,17035,4.44088,4.33412,65.98633,64.399994,0.2150794,1.5863342,"Cumberland County, IL"
16,17037,4.350397,4.36104,64.64186,64.8,0.10751004,-0.15814209,"DeKalb County, IL"
17,17041,4.7257147,4.58313,70.21864,68.1,0.14886664,2.1186447,"Douglas County, IL"
18,17045,4.7436695,4.45526,70.485435,66.2,0.17424628,4.2854385,"Edgar County, IL"
19,17047,4.0274897,3.74861,59.84383,55.7,0.21720286,4.1438293,"Edwards County, IL"
20,17049,4.3454065,3.99089,64.5677,59.3,0.22064911,5.267704,"Effingham County, IL"
21,17051,4.108876,3.7688,61.05314,56.0,0.21039562,5.0531387,"Fayette County, IL"
22,17053,4.4762716,4.75811,66.51221,70.700005,0.13356648,-4.1877975,"Ford County, IL"
23,17055,3.6668546,3.37173,54.48521,50.100002,0.19816476,4.385208,"Franklin County, IL"
24,17057,4.339345,4.2399,64.47764,63.000004,0.17486563,1.4776344,"Fulton County, IL"
25,17061,4.6499853,4.46872,69.09339,66.4,0.21529917,2.69339,"Greene County, IL"
26,17063,4.483367,4.07838,66.61764,60.600002,0.13731076,6.0176353,"Grundy County, IL"
27,17067,4.5326357,4.3745,67.34972,65.0,0.18956186,2.3497162,"Hancock County, IL"
28,17071,4.5952444,4.4418,68.28001,66.0,0.15583399,2.2800064,"Henderson County, IL"
29,17073,4.4045134,4.38796,65.44596,65.2,0.13298701,0.24596405,"Henry County, IL"
30,17075,4.385848,4.41488,65.16862,65.6,0.1245132,-0.43138123,"Iroquois County, IL"
31,17079,4.41879,4.15241,65.6581,61.7,0.20700578,3.9580956,"Jasper County, IL"
32,17081,3.5734813,3.26405,53.09779,48.5,0.20766096,4.59779,"Jefferson County, IL"
33,17083,4.5316753,4.3072,67.33544,64.0,0.23761891,3.3354416,"Jersey County, IL"
34,17085,4.0604258,3.71496,60.33322,55.2,0.15384293,5.1332207,"Jo Daviess County, IL"
35,17089,4.1404,4.09184,61.521545,60.8,0.13588357,0.7215462,"Kane County, IL"
36,17091,4.251252,4.09184,63.168682,60.8,0.13580345,2.3686829,"Kankakee County, IL"
37,17093,4.4435463,4.12549,66.02595,61.300003,0.12755543,4.7259445,"Kendall County, IL"
38,17095,4.5683403,4.31393,67.88024,64.1,0.15207967,3.780243,"Knox County, IL"
39,17097,3.4625065,3.59382,51.448833,53.4,0.17976604,-1.9511681,"Lake County, IL"
40,17099,4.479026,4.36104,66.55313,64.8,0.12503196,1.753128,"LaSalle County, IL"
41,17101,4.268692,4.09184,63.42782,60.8,0.20118947,2.627819,"Lawrence County, IL"
42,17103,4.406089,4.35431,65.469376,64.700005,0.12661926,0.76937103,"Lee County, IL"
43,17105,4.5107803,4.55621,67.02497,67.700005,0.13553262,-0.67503357,"Livingston County, IL"
44,17107,4.6660643,4.60332,69.332306,68.4,0.14958318,0.9323044,"Logan County, IL"
45,17109,4.574404,4.56294,67.97034,67.8,0.1685899,0.17033386,"McDonough County, IL"
46,17113,4.6270895,4.83214,68.75319,71.8,0.13387917,-3.046814,"McLean County, IL"
47,17117,4.5805836,4.28701,68.062164,63.700005,0.19065294,4.3621597,"Macoupin County, IL"
48,17119,4.1654663,3.76207,61.894,55.9,0.21483682,5.9939995,"Madison County, IL"
49,17121,4.092807,3.86975,60.814365,57.5,0.19350775,3.3143654,"Marion County, IL"
50,17123,4.550415,4.63024,67.61389,68.8,0.123834744,-1.1861115,"Marshall County, IL"
51,17125,4.2297564,4.58313,62.849277,68.1,0.21949936,-5.250721,"Mason County, IL"
52,17127,3.6956232,3.38519,54.912678,50.3,0.2213184,4.6126785,"Massac County, IL"
53,17129,4.5645504,4.52256,67.82393,67.200005,0.17287576,0.62392426,"Menard County, IL"
54,17131,4.556464,4.38123,67.70378,65.1,0.15353207,2.6037827,"Mercer County, IL"
55,17133,3.4366744,3.12945,51.065,46.5,0.20594196,4.5649986,"Monroe County, IL"
56,17135,4.5320196,4.36777,67.34056,64.9,0.1837369,2.4405594,"Montgomery County, IL"
57,17137,4.645916,4.5764,69.03293,68.0,0.20432067,1.0329285,"Morgan County, IL"
58,17139,4.7863064,4.87925,71.118965,72.5,0.16085376,-1.3810349,"Moultrie County, IL"
59,17141,4.3446846,4.15914,64.55698,61.800003,0.12360151,2.7569733,"Ogle County, IL"
60,17143,4.4558945,4.75811,66.20943,70.700005,0.15347809,-4.4905777,"Peoria County, IL"
61,17145,3.566006,3.25059,52.986717,48.300003,0.18778196,4.686714,"Perry County, IL"
62,17147,4.9640293,4.99366,73.75972,74.2,0.14938647,-0.4402771,"Piatt County, IL"
63,17149,4.354706,4.03127,64.70588,59.9,0.21162759,4.8058777,"Pike County, IL"
64,17153,3.6865113,3.39192,54.777287,50.4,0.18661197,4.377285,"Pulaski County, IL"
65,17155,4.5013494,4.34758,66.884834,64.6,0.13391821,2.2848358,"Putnam County, IL"
66,17157,3.6640275,3.41884,54.443203,50.8,0.20801248,3.6432037,"Randolph County, IL"
67,17159,4.2760544,3.95051,63.537212,58.7,0.20996642,4.8372116,"Richland County, IL"
68,17161,4.374405,4.27355,64.99859,63.5,0.14796224,1.4985886,"Rock Island County, IL"
69,17163,3.9909074,3.4323,59.30026,51.0,0.22590812,8.300259,"St. Clair County, IL"
70,17165,3.9447248,3.72169,58.61404,55.3,0.24621248,3.3140411,"Saline County, IL"
71,17167,4.6043873,4.85233,68.41586,72.100006,0.17307898,-3.684143,"Sangamon County, IL"
72,17169,4.1982317,4.06492,62.38086,60.4,0.18947594,1.9808578,"Schuyler County, IL"
73,17171,4.44952,4.15914,66.114716,61.800003,0.2144871,4.3147125,"Scott County, IL"
74,17173,4.484974,4.25336,66.64152,63.199997,0.18025286,3.4415207,"Shelby County, IL"
75,17175,4.6500483,4.82541,69.09433,71.7,0.12602668,-2.605667,"Stark County, IL"
76,17177,4.263712,4.20625,63.353817,62.500004,0.12865108,0.8538132,"Stephenson County, IL"
