,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),predicted_yield(bu/acre),end_of_season_NASS_yield(bu/acre),model_uncertainty,prediction_error(bu/acre),county_state
0,17001,4.356379,4.11876,64.73074,61.2,0.1682597,3.5307426,"Adams County, IL"
1,17003,3.6111147,3.45249,53.65698,51.300003,0.1751301,2.3569756,"Alexander County, IL"
2,17005,4.4480944,3.94378,66.09353,58.6,0.15590617,7.4935303,"Bond County, IL"
3,17007,4.284486,4.18606,63.662495,62.2,0.12883148,1.4624939,"Boone County, IL"
4,17009,4.351003,4.33412,64.65086,64.399994,0.19364068,0.25086975,"Brown County, IL"
5,17011,4.7853417,4.54275,71.10463,67.5,0.1368303,3.6046295,"Bureau County, IL"
6,17013,4.33666,3.88994,64.437744,57.8,0.19066212,6.637745,"Calhoun County, IL"
7,17015,4.5826497,4.63697,68.092865,68.9,0.13458845,-0.80713654,"Carroll County, IL"
8,17017,4.803987,4.34758,71.38168,64.6,0.20780207,6.781685,"Cass County, IL"
9,17019,4.774856,4.67062,70.94883,69.4,0.16751347,1.5488281,"Champaign County, IL"
10,17021,5.1327205,4.67735,76.26628,69.5,0.16270377,6.766281,"Christian County, IL"
11,17023,4.401633,4.12549,65.40316,61.300003,0.17166254,4.103157,"Clark County, IL"
12,17025,3.814469,3.85629,56.67859,57.300003,0.181661,-0.6214142,"Clay County, IL"
13,17027,4.24574,3.67458,63.086777,54.600002,0.16263852,8.486774,"Clinton County, IL"
14,17033,4.2487574,4.15914,63.13161,61.800003,0.17762233,1.3316078,"Crawford County, IL"
15,17035,4.457027,4.52256,66.22626,67.200005,0.16545583,-0.97374725,"Cumberland County, IL"
16,17037,4.4167,4.36777,65.627045,64.9,0.11505707,0.72704315,"DeKalb County, IL"
17,17039,4.910876,4.5764,72.969925,68.0,0.16039698,4.969925,"De Witt County, IL"
18,17041,4.753121,4.6437,70.62587,69.0,0.15517893,1.6258698,"Douglas County, IL"
19,17045,4.784181,4.56967,71.08739,67.9,0.164181,3.1873856,"Edgar County, IL"
20,17047,3.9101746,3.60055,58.100662,53.5,0.1830285,4.600662,"Edwards County, IL"
21,17049,4.415712,4.03127,65.61236,59.9,0.16779774,5.7123566,"Effingham County, IL"
22,17053,4.5754724,4.48891,67.98621,66.700005,0.166667,1.2862091,"Ford County, IL"
23,17055,3.62654,3.1631,53.88618,47.0,0.15899855,6.886181,"Franklin County, IL"
24,17057,4.534745,4.20625,67.38106,62.500004,0.1897665,4.881054,"Fulton County, IL"
25,17059,3.9362862,3.72169,58.48865,55.3,0.19087078,3.188652,"Gallatin County, IL"
26,17061,4.606347,4.48218,68.44498,66.600006,0.17193522,1.8449707,"Greene County, IL"
27,17063,4.550167,4.24663,67.61021,63.100002,0.13602881,4.5102043,"Grundy County, IL"
28,17065,3.9007595,3.37846,57.960766,50.2,0.1955397,7.760765,"Hamilton County, IL"
29,17067,4.547524,4.54948,67.57094,67.6,0.18831402,-0.029060364,"Hancock County, IL"
30,17071,4.731066,4.52256,70.298164,67.200005,0.17800401,3.0981598,"Henderson County, IL"
31,17073,4.7060723,4.49564,69.92678,66.799995,0.12813316,3.1267853,"Henry County, IL"
32,17075,4.5549064,4.29374,67.68063,63.8,0.14530878,3.8806343,"Iroquois County, IL"
33,17077,3.6859796,3.43903,54.769386,51.1,0.16700304,3.6693878,"Jackson County, IL"
34,17079,4.236528,3.75534,62.949894,55.800003,0.16839369,7.149891,"Jasper County, IL"
35,17081,3.570967,3.23713,53.060432,48.1,0.17365178,4.960434,"Jefferson County, IL"
36,17083,4.453583,4.25336,66.17508,63.199997,0.1758044,2.9750824,"Jersey County, IL"
37,17085,4.241362,4.21298,63.021725,62.6,0.13929093,0.42172623,"Jo Daviess County, IL"
38,17087,3.4046333,3.03523,50.588905,45.1,0.27027848,5.488907,"Johnson County, IL"
39,17089,4.2256103,4.33412,62.78767,64.399994,0.1467615,-1.6123238,"Kane County, IL"
40,17091,4.267951,4.01781,63.416805,59.699997,0.16782023,3.7168083,"Kankakee County, IL"
41,17095,4.7583814,4.5091,70.70403,67.0,0.15336871,3.704033,"Knox County, IL"
42,17097,3.3856328,3.85629,50.30658,57.300003,0.20941423,-6.9934235,"Lake County, IL"
43,17099,4.6724076,4.42161,69.42656,65.7,0.12412333,3.7265625,"LaSalle County, IL"
44,17101,3.9693725,3.9034,58.980274,58.0,0.19867219,0.9802742,"Lawrence County, IL"
45,17103,4.515272,4.49564,67.09171,66.799995,0.12550128,0.29171753,"Lee County, IL"
46,17105,4.734429,4.27355,70.34813,63.5,0.14245917,6.8481293,"Livingston County, IL"
47,17107,5.084086,4.83214,75.543625,71.8,0.18013361,3.7436218,"Logan County, IL"
48,17109,4.824123,4.46199,71.68088,66.299995,0.17507064,5.3808823,"McDonough County, IL"
49,17113,4.847521,4.63024,72.02854,68.8,0.16493516,3.2285385,"McLean County, IL"
50,17115,4.9276524,4.96674,73.2192,73.8,0.1435437,-0.5808029,"Macon County, IL"
51,17117,4.716088,4.38123,70.0756,65.1,0.15794483,4.975601,"Macoupin County, IL"
52,17119,4.4916363,4.01108,66.74051,59.6,0.1712927,7.1405106,"Madison County, IL"
53,17121,4.0384645,3.65439,60.006905,54.300003,0.17153165,5.7069016,"Marion County, IL"
54,17123,4.762338,4.31393,70.762825,64.1,0.14604355,6.6628265,"Marshall County, IL"
55,17125,4.535438,4.21298,67.39136,62.6,0.28991017,4.791359,"Mason County, IL"
56,17127,3.6405075,3.365,54.093723,50.0,0.22793761,4.0937233,"Massac County, IL"
57,17129,5.050122,4.56967,75.038956,67.9,0.17769626,7.138954,"Menard County, IL"
58,17131,4.72346,4.3745,70.18514,65.0,0.1552739,5.1851425,"Mercer County, IL"
59,17133,3.9109976,3.57363,58.112892,53.100002,0.17782553,5.01289,"Monroe County, IL"
60,17135,4.790731,4.61678,71.18471,68.6,0.14855085,2.5847092,"Montgomery County, IL"
61,17137,5.0416546,4.711,74.91315,70.0,0.19391364,4.913147,"Morgan County, IL"
62,17139,4.7319255,4.42161,70.31093,65.7,0.1571368,4.6109314,"Moultrie County, IL"
63,17141,4.4547253,4.54948,66.192055,67.6,0.12747975,-1.4079437,"Ogle County, IL"
64,17143,4.8162627,4.3072,71.56408,64.0,0.18246512,7.5640793,"Peoria County, IL"
65,17145,3.384258,2.92082,50.28615,43.4,0.15942763,6.8861504,"Perry County, IL"
66,17147,4.9142184,4.99366,73.01959,74.2,0.1643725,-1.1804047,"Piatt County, IL"
67,17153,3.7416036,3.60055,55.595894,53.5,0.16874671,2.0958939,"Pulaski County, IL"
68,17155,4.6548486,4.34758,69.16566,64.6,0.1380966,4.5656586,"Putnam County, IL"
69,17157,3.695647,3.38519,54.913033,50.3,0.160345,4.6130333,"Randolph County, IL"
70,17159,4.0967712,3.77553,60.873272,56.100002,0.18337019,4.7732697,"Richland County, IL"
71,17161,4.660622,4.46199,69.25144,66.299995,0.14936778,2.9514465,"Rock Island County, IL"
72,17163,4.2705197,3.60728,63.454975,53.600002,0.16789357,9.854973,"St. Clair County, IL"
73,17165,3.9621851,3.55344,58.873478,52.800003,0.20887563,6.073475,"Saline County, IL"
74,17167,5.1588764,4.89271,76.65492,72.700005,0.171881,3.954918,"Sangamon County, IL"
75,17169,4.3938956,4.24663,65.2882,63.100002,0.1936087,2.188198,"Schuyler County, IL"
76,17171,4.536352,4.85233,67.40494,72.100006,0.20805068,-4.6950684,"Scott County, IL"
77,17173,4.6952767,4.51583,69.76637,67.1,0.17016087,2.6663742,"Shelby County, IL"
78,17175,4.955485,4.76484,73.63276,70.8,0.14009045,2.832756,"Stark County, IL"
79,17177,4.3026314,4.19279,63.932117,62.3,0.13041642,1.6321182,"Stephenson County, IL"
80,17179,4.816202,4.7783,71.56319,71.0,0.19476841,0.56318665,"Tazewell County, IL"
81,17181,3.6335227,3.2304,53.989937,48.0,0.21592209,5.989937,"Union County, IL"
82,17183,4.6655264,4.54948,69.32432,67.6,0.15771489,1.7243195,"Vermilion County, IL"
83,17185,4.208608,3.91013,62.53504,58.100002,0.20213023,4.4350395,"Wabash County, IL"
84,17187,4.9036736,4.34085,72.86291,64.5,0.15231365,8.362907,"Warren County, IL"
85,17189,3.9830344,3.39865,59.183273,50.5,0.15978712,8.683273,"Washington County, IL"
86,17191,3.9085228,3.79572,58.07612,56.4,0.18491174,1.676117,"Wayne County, IL"
87,17193,3.9650714,3.66785,58.916367,54.5,0.192401,4.4163666,"White County, IL"
88,17195,4.5485454,4.46872,67.58611,66.4,0.14203328,1.1861115,"Whiteside County, IL"
89,17197,4.132583,3.84956,61.405396,57.2,0.17084353,4.2053947,"Will County, IL"
90,17199,3.5437257,3.08907,52.65566,45.9,0.18628058,6.755657,"Williamson County, IL"
91,17201,4.141713,4.22644,61.541058,62.8,0.14827468,-1.2589417,"Winnebago County, IL"
92,17203,4.864271,4.65043,72.277435,69.100006,0.15891346,3.1774292,"Woodford County, IL"
93,18001,3.9818046,3.71496,59.165,55.2,0.15326953,3.9650002,"Adams County, IN"
94,18003,3.9678614,3.68131,58.95782,54.7,0.1624604,4.25782,"Allen County, IN"
95,18005,4.1990743,3.85629,62.39338,57.300003,0.19755575,5.093376,"Bartholomew County, IN"
96,18007,4.654219,4.13222,69.1563,61.399998,0.15690488,7.7563057,"Benton County, IN"
97,18009,4.1115694,3.77553,61.093155,56.100002,0.1556526,4.9931526,"Blackford County, IN"
98,18011,4.29458,4.19952,63.81248,62.4,0.14363576,1.4124794,"Boone County, IN"
99,18013,3.36486,3.62074,49.99792,53.8,0.35374558,-3.8020782,"Brown County, IN"
100,18017,4.313421,3.84283,64.09244,57.1,0.14583373,6.9924393,"Cass County, IN"
101,18019,3.883228,3.53998,57.700268,52.6,0.24247319,5.1002693,"Clark County, IN"
102,18021,4.1617846,3.91013,61.8393,58.100002,0.15916486,3.739296,"Clay County, IN"
103,18023,4.345454,4.1053,64.56841,61.0,0.14635119,3.5684128,"Clinton County, IN"
104,18027,3.9342773,3.94378,58.4588,58.6,0.17993121,-0.1411972,"Daviess County, IN"
105,18029,3.6429627,3.19002,54.130203,47.4,0.18638645,6.7302017,"Dearborn County, IN"
106,18031,4.494818,4.59659,66.78779,68.3,0.16184531,-1.5122147,"Decatur County, IN"
107,18033,3.867005,3.64766,57.459213,54.2,0.15636472,3.2592125,"DeKalb County, IN"
108,18035,4.240941,3.89667,63.01547,57.9,0.13766581,5.115467,"Delaware County, IN"
109,18037,3.998397,3.93032,59.41155,58.4,0.19906533,1.0115471,"Dubois County, IN"
110,18039,4.0796313,3.94378,60.618595,58.6,0.16837244,2.0185966,"Elkhart County, IN"
111,18041,4.1495585,3.85629,61.65763,57.300003,0.16946447,4.357628,"Fayette County, IN"
112,18047,4.073233,3.8361,60.523525,57.000004,0.1650905,3.5235214,"Franklin County, IN"
113,18051,4.008927,4.1726,59.56801,61.999996,0.18065144,-2.4319878,"Gibson County, IN"
114,18053,4.231852,3.78899,62.880417,56.3,0.14845464,6.5804176,"Grant County, IN"
115,18055,3.7239325,3.51979,55.33332,52.3,0.1785935,3.0333214,"Greene County, IN"
116,18057,3.983915,4.01781,59.19636,59.699997,0.17416507,-0.5036354,"Hamilton County, IN"
117,18059,4.0604973,3.78226,60.334286,56.2,0.16282572,4.134285,"Hancock County, IN"
118,18061,3.7360442,3.77553,55.513287,56.100002,0.22314116,-0.5867157,"Harrison County, IN"
119,18063,4.1906137,4.02454,62.267666,59.8,0.15999046,2.4676666,"Hendricks County, IN"
120,18065,4.1381936,3.75534,61.48876,55.800003,0.15149714,5.688759,"Henry County, IN"
121,18067,4.411839,4.32066,65.55482,64.200005,0.14706047,1.3548126,"Howard County, IN"
122,18069,4.209005,3.86975,62.540936,57.5,0.15749559,5.0409355,"Huntington County, IN"
123,18071,4.092854,3.99089,60.815067,59.3,0.18605246,1.515068,"Jackson County, IN"
124,18073,4.2212644,3.67458,62.723095,54.600002,0.16868491,8.123093,"Jasper County, IN"
125,18075,4.0148616,3.72169,59.65619,55.3,0.15811677,4.3561897,"Jay County, IN"
126,18077,3.6971157,3.32462,54.934853,49.4,0.17149939,5.534851,"Jefferson County, IN"
127,18079,4.040513,3.55344,60.037342,52.800003,0.16861556,7.237339,"Jennings County, IN"
128,18081,4.242398,4.18606,63.037113,62.2,0.18192138,0.8371124,"Johnson County, IN"
129,18083,4.0691757,3.86302,60.463234,57.4,0.18329866,3.0632324,"Knox County, IN"
130,18085,4.1212726,3.69477,61.237335,54.9,0.14882879,6.3373337,"Kosciusko County, IN"
131,18087,4.016544,3.7688,59.681187,56.0,0.14489375,3.6811867,"LaGrange County, IN"
132,18089,3.946626,3.48614,58.64229,51.8,0.18565701,6.842289,"Lake County, IN"
133,18091,4.021073,3.4996,59.74848,52.0,0.16012233,7.7484818,"LaPorte County, IN"
134,18093,3.6289494,3.365,53.92198,50.0,0.20465289,3.9219818,"Lawrence County, IN"
135,18095,4.251571,3.81591,63.17342,56.7,0.14556177,6.473419,"Madison County, IN"
136,18097,3.5629547,3.88994,52.941376,57.8,0.24738804,-4.8586235,"Marion County, IN"
137,18101,3.9262273,3.87648,58.339188,57.600002,0.19482708,0.73918533,"Martin County, IN"
138,18103,4.1436515,3.84283,61.56986,57.1,0.14417052,4.46986,"Miami County, IN"
139,18105,3.4718997,3.70823,51.588406,55.100002,0.26000243,-3.5115967,"Monroe County, IN"
