,FIPS,predicted_yield(t/ha),end_of_season_NASS_yield(t/ha),predicted_yield(bu/acre),end_of_season_NASS_yield(bu/acre),model_uncertainty,prediction_error(bu/acre)
0,17001,3.9325855,3.68804,58.433662,54.8,0.1645234,3.6336632
1,17003,3.3613112,3.27751,49.94519,48.7,0.23400909,1.2451897
2,17005,4.0661516,3.9707,60.4183,59.0,0.16085999,1.4183006
3,17007,4.0977488,3.5669,60.8878,53.0,0.13683592,7.8877983
4,17009,3.9068172,4.13222,58.050777,61.399998,0.17871718,-3.3492203
5,17011,4.3398447,4.36104,64.48506,64.8,0.1548698,-0.3149414
6,17013,3.8906558,3.64093,57.810635,54.1,0.18406393,3.7106361
7,17015,4.246468,4.58313,63.097595,68.1,0.15722182,-5.0024033
8,17017,4.2647963,4.2399,63.36993,63.000004,0.18735811,0.36992645
9,17019,4.3709397,4.44853,64.9471,66.100006,0.14860877,-1.1529083
10,17021,4.441176,4.43507,65.99073,65.9,0.14602266,0.09072876
11,17023,4.0736504,3.93032,60.529724,58.4,0.15641727,2.1297226
12,17025,3.8132267,3.52652,56.66013,52.4,0.18724763,4.260128
13,17027,3.8972366,3.53325,57.90842,52.500004,0.17727864,5.4084167
14,17029,4.3952856,4.48218,65.30885,66.600006,0.15064462,-1.291153
15,17033,4.0483727,3.78899,60.15413,56.3,0.1560255,3.8541298
16,17035,3.9608319,3.80245,58.85337,56.5,0.1620994,2.3533707
17,17037,4.0946493,3.9707,60.841743,59.0,0.13511576,1.8417435
18,17039,4.3346863,4.46872,64.40842,66.4,0.14992061,-1.9915848
19,17041,4.3848963,4.51583,65.15448,67.1,0.14579682,-1.9455185
20,17045,4.3105106,4.1053,64.049194,61.0,0.14324266,3.0491943
21,17047,3.9310205,3.68131,58.410408,54.7,0.18757375,3.7104073
22,17049,4.1022835,3.89667,60.955177,57.9,0.16717637,3.0551758
23,17051,3.9381669,3.66112,58.516594,54.4,0.16837586,4.1165924
24,17053,4.2021356,3.78899,62.438866,56.3,0.14937738,6.1388664
25,17055,3.5178869,3.44576,52.27172,51.2,0.19988854,1.0717201
26,17057,3.990067,3.93032,59.287773,58.4,0.18788005,0.8877716
27,17059,4.015625,3.87648,59.667534,57.600002,0.2000734,2.0675316
28,17061,4.1902685,4.38796,62.262535,65.2,0.16291127,-2.9374619
29,17063,3.9084494,3.78226,58.075027,56.2,0.1497042,1.8750267
30,17065,3.7987604,3.48614,56.44518,51.8,0.19288339,4.6451797
31,17067,4.2744493,4.48218,63.513363,66.600006,0.1936094,-3.0866432
32,17069,3.2333484,3.41884,48.043808,50.8,0.27000573,-2.7561913
33,17071,4.2254515,4.17933,62.785313,62.1,0.19052914,0.6853142
34,17073,4.228909,4.19279,62.83669,62.3,0.14909221,0.53668976
35,17075,4.1110477,4.038,61.085407,60.000004,0.13603735,1.0854034
36,17077,3.6795986,3.51306,54.674572,52.2,0.20547338,2.4745712
37,17079,3.9647121,3.66785,58.91103,54.5,0.15873018,4.41103
38,17081,3.349937,3.20348,49.77618,47.600002,0.19858697,2.176178
39,17083,4.1943417,4.39469,62.323055,65.3,0.15952735,-2.9769478
40,17085,3.927307,3.97743,58.35523,59.100002,0.17171758,-0.74477386
41,17087,3.2486262,3.08234,48.27082,45.8,0.2876807,2.4708214
42,17089,3.8266537,3.7688,56.85964,56.0,0.14943835,0.8596382
43,17091,3.8362472,3.68804,57.00219,54.8,0.15599492,2.2021904
44,17093,3.829921,3.86975,56.908188,57.5,0.14657238,-0.59181213
45,17095,4.202244,4.30047,62.44047,63.899998,0.17343593,-1.4595261
46,17097,3.2102365,3.48614,47.700394,51.8,0.23660612,-4.0996056
47,17099,4.164876,3.99089,61.88523,59.3,0.13788499,2.5852318
48,17101,4.038146,3.89667,60.00217,57.9,0.16422264,2.102169
49,17103,4.161935,4.35431,61.84153,64.700005,0.14479743,-2.8584747
50,17105,4.070736,3.7688,60.48642,56.0,0.16414747,4.4864197
51,17107,4.396411,4.62351,65.32557,68.7,0.16434036,-3.3744278
52,17109,4.3654447,4.38123,64.86545,65.1,0.1854149,-0.23455048
53,17111,3.9320612,3.53325,58.425873,52.500004,0.14570466,5.925869
54,17113,4.259988,4.30047,63.29848,63.899998,0.1589392,-0.6015167
55,17115,4.3810334,4.45526,65.09708,66.2,0.16296767,-1.1029205
56,17117,4.2746687,4.53602,63.516624,67.4,0.15324885,-3.883377
57,17119,4.0149765,3.93705,59.657898,58.500004,0.17834616,1.1578941
58,17121,3.8697064,3.69477,57.49935,54.9,0.1779603,2.59935
59,17123,4.209382,4.24663,62.54654,63.100002,0.148711,-0.553463
60,17125,3.9476902,4.11876,58.658104,61.2,0.22297972,-2.5418968
61,17127,3.6458392,3.47268,54.172947,51.600002,0.22170615,2.5729446
62,17129,4.2947407,4.52929,63.81487,67.3,0.17669113,-3.4851341
63,17131,4.23343,3.99762,62.903862,59.4,0.16816005,3.5038605
64,17133,3.6520689,3.74861,54.26551,55.7,0.20567141,-1.4344902
